time,res,x_v,y_v,r_v,t_v,x_a,y_a,r_a,t_a
1645229684.1408532,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.516
1645229686.7185643,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.516
1645229689.2859542,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.516
1645229691.8521516,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.516
1645229694.4335942,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.516
1645229696.9971328,397070.1011714918,-0.0322573,-8.12383e-08,4.27248e-05,7.75149e-09,0.0322542,8.15434e-08,179.922,174.516
1645229699.5711246,397145.18890720257,-0.0322634,-8.12383e-08,3.66213e-05,7.812559999999999e-09,0.0322603,8.15434e-08,179.934,174.492
1645229702.1505814,319178.8043820476,-0.025851600000000002,-8.09941e-08,-0.000396731,7.87359e-09,0.025851600000000002,8.13603e-08,-179.124,174.426
1645229704.7311385,210993.24904509523,-0.017102100000000002,-8.105519999999999e-08,-0.000381471,7.812559999999999e-09,0.0171052,8.13603e-08,-178.728,174.456
1645229707.3102531,139638.06467981334,-0.0110627,-7.92241e-08,-0.00046387,8.11774e-09,0.0110688,7.95903e-08,-177.6,174.132
1645229709.8853328,198117.46502482108,-0.0141358,-7.13506e-08,-0.00185853,8.97223e-09,0.014254900000000001,7.18389e-08,-172.512,172.806
1645229712.4521718,-18218.920456446813,0.0013610900000000001,-7.47075e-08,-0.0014678999999999998,8.48395e-09,0.00199891,7.50737e-08,-47.058,173.502
1645229715.0265336,-229339.24596348478,0.0182252,-7.946830000000001e-08,-0.00017395100000000002,7.934629999999999e-09,0.0182252,7.977339999999999e-08,-0.54,174.27
1645229717.611077,-289546.0857329042,0.0234162,-8.08721e-08,0.00027466000000000003,7.812559999999999e-09,0.0234193,8.117720000000001e-08,0.678,174.468
1645229720.1775408,-300864.0357144617,0.024423300000000002,-8.117720000000001e-08,0.000366212,7.812559999999999e-09,0.0244264,8.14824e-08,0.864,174.486
1645229722.7452564,-302554.3370553052,0.024579,-8.12383e-08,0.000381471,7.812559999999999e-09,0.024582,8.15434e-08,0.894,174.492
1645229725.3111763,-302779.6002624378,0.0245973,-8.12383e-08,0.000384523,7.812559999999999e-09,0.0246003,8.15434e-08,0.9,174.492
1645229727.883882,-303044.45090493385,0.0246003,-8.117720000000001e-08,0.000384523,7.812559999999999e-09,0.0246034,8.14824e-08,0.9,174.486
1645229730.4603314,-303044.45090493385,0.0246003,-8.117720000000001e-08,0.000384523,7.812559999999999e-09,0.0246034,8.14824e-08,0.9,174.486
1645229733.0310495,-303044.45090493385,0.0246003,-8.117720000000001e-08,0.000384523,7.75149e-09,0.0246034,8.14824e-08,0.9,174.51
1645229735.597235,-303044.45090493385,0.0246003,-8.117720000000001e-08,0.000384523,7.75149e-09,0.0246034,8.14824e-08,0.9,174.51
1645229738.1700778,-303007.4947152648,0.0245973,-8.117720000000001e-08,0.000384523,7.812559999999999e-09,0.0246003,8.14824e-08,0.9,174.486
1645229740.7374203,-301873.95451318694,0.024579,-8.142140000000001e-08,0.000375368,7.690459999999999e-09,0.024582,8.172659999999999e-08,0.882,174.57
1645229743.3008564,-183874.60687688855,0.015207000000000002,-8.27031e-08,0.0018707399999999999,6.53079e-09,0.015319900000000001,8.29473e-08,7.02,175.482
1645229745.8781953,-101833.8700618321,0.00830388,-8.15434e-08,0.0032776100000000002,7.26321e-09,0.00892949,8.17876e-08,21.552,174.906
1645229748.4589205,-180601.51049094152,0.0141206,-7.818650000000001e-08,-1.52589e-05,7.38528e-09,0.0141206,7.84917e-08,-0.054,174.564
1645229751.0263548,-112246.46809324871,0.00844731,-7.52568e-08,-0.00162355,7.44632e-09,0.00860295,7.5562e-08,-10.866,174.33
1645229753.6040566,-36532.111764558205,0.0027649,-7.568410000000001e-08,-0.0031036500000000003,7.32425e-09,0.0041565199999999995,7.59892e-08,-48.264,174.438
1645229756.1721902,-20409.76526742936,0.0015808200000000001,-7.745409999999999e-08,0.000558475,7.50735e-09,0.0016754299999999999,7.77593e-08,19.494,174.414
