t,i,x,y,r,theta,xK,tc,therm,dc,i,x2,y2,r2,theta2
1681594057.394267, 3.2, -1.166894e-05, -6.373932e-06, 1.353027e-05, 208.1592, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164796, 0.410158, 0.966
1681594063.8790739, -3.2, 2.489421e-07, -6.593181e-06, 6.667285e-06, 270.8827, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164186, 0.410097, 0.966
1681594070.3359296, 3.2, -1.166894e-05, -6.447015e-06, 1.237027e-05, 210.9126, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164796, 0.410158, 0.966
1681594076.8133023, -3.2, -1.067143e-06, -6.593181e-06, 6.593981e-06, 272.1865, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164796, 0.410158, 0.966
1681594083.3333852, 3.2, -1.079155e-05, -6.593181e-06, 1.225202e-05, 211.0812, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164186, 0.410158, 0.966
1681594089.8576822, -3.2, 8.338687e-07, -6.520098e-06, 6.391112e-06, 278.4553, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164796, 0.410158, 0.972
1681594096.354047, 3.2, -1.159582e-05, -6.666265e-06, 1.336697e-05, 209.1045, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164186, 0.410158, 0.966
1681594102.874334, -3.2, -3.359846e-07, -6.739348e-06, 6.638537e-06, 266.4097, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164186, 0.410158, 0.966
1681594109.379711, 3.2, -6.039019e-06, -6.666265e-06, 8.533543e-06, 232.0303, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164796, 0.410158, 0.966
1681594115.8738618, -3.2, 2.489421e-07, -6.447015e-06, 6.593325e-06, 269.6218, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164796, 0.410158, 0.966
1681594122.3520477, 3.2, -1.37893e-05, -6.666265e-06, 1.594721e-05, 205.4365, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164186, 0.410158, 0.966
1681594128.85131, -3.2, -3.260618e-06, -6.520098e-06, 7.289946e-06, 246.9763, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976444, 0.0164796, 0.410219, 0.966
1681594135.3665159, 3.2, -1.452046e-05, -6.593181e-06, 1.582859e-05, 204.3989, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164796, 0.410158, 0.966
1681594141.8647017, -3.2, -3.40685e-06, -6.593181e-06, 7.63271e-06, 240.4307, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976444, 0.0164796, 0.410219, 0.966
1681594148.3641076, 3.2, -1.291191e-05, -6.520098e-06, 1.439952e-05, 206.2794, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976383, 0.0164186, 0.410158, 0.966
1681594154.8593733, -3.2, -7.746796e-07, -6.447015e-06, 6.904562e-06, 251.2585, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976444, 0.0164796, 0.410219, 0.966
1681594161.354769, 3.2, -1.430111e-05, -6.447015e-06, 1.531921e-05, 204.8268, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976444, 0.0164796, 0.410219, 0.966
1681594167.8417807, -3.2, -3.553081e-06, -6.447015e-06, 7.200784e-06, 246.9081, 0, 0, 0, +4.583592E+01, +3.619399E-08, 0.976444, 0.0164796, 0.410219, 0.966
1681594190.496205, 3.2, -4.796051e-06, -5.496935e-06, 7.35032e-06, 227.9993, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164186, 0.411867, 0.96
1681594197.0061965, -3.2, 4.48966e-06, -5.423852e-06, 6.683196e-06, 305.5327, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164186, 0.411867, 0.966
1681594203.506639, 3.2, -4.430471e-06, -5.277685e-06, 7.199798e-06, 229.7047, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164796, 0.411867, 0.966
1681594210.0037577, -3.2, 3.904734e-06, -5.350769e-06, 6.813678e-06, 309.3232, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164796, 0.411867, 0.966
1681594216.5115402, 3.2, -4.357355e-06, -5.789268e-06, 6.836639e-06, 232.2216, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164796, 0.411867, 0.966
1681594222.9947085, -3.2, 5.074587e-06, -5.423852e-06, 7.584454e-06, 311.022, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164796, 0.411867, 0.966
1681594229.5020165, 3.2, -4.064892e-06, -5.423852e-06, 7.106235e-06, 231.2227, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164796, 0.411867, 0.966
1681594235.9787214, -3.2, 5.805745e-06, -5.423852e-06, 7.735007e-06, 316.9229, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164796, 0.411867, 0.966
1681594242.4623172, 3.2, -3.626197e-06, -5.423852e-06, 6.719678e-06, 228.4656, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594248.99281, -3.2, 6.025093e-06, -5.423852e-06, 8.259131e-06, 317.4302, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978153, 0.0164796, 0.411867, 0.966
1681594255.4816282, 3.2, -5.746556e-06, -5.423852e-06, 6.764158e-06, 230.8426, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594261.977052, -3.2, 5.147703e-06, -5.496935e-06, 7.154169e-06, 311.453, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594268.4753373, 3.2, -6.843294e-06, -5.570017e-06, 8.674876e-06, 218.3209, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594274.959542, -3.2, 3.246691e-06, -5.496935e-06, 6.311034e-06, 304.5575, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594281.4629602, 3.2, -7.208873e-06, -5.423852e-06, 9.007515e-06, 216.4061, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594287.978469, -3.2, 3.904734e-06, -5.423852e-06, 6.49844e-06, 298.255, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594294.4600558, 3.2, -8.159379e-06, -5.496935e-06, 9.939772e-06, 216.3083, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594300.9474843, -3.2, 3.319807e-06, -5.423852e-06, 5.929446e-06, 290.0276, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594307.446457, 3.2, -7.062642e-06, -5.643101e-06, 8.757581e-06, 218.8457, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594313.9472642, -3.2, 2.588649e-06, -5.570017e-06, 6.303128e-06, 297.6326, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594320.4466295, 3.2, -8.524958e-06, -5.350769e-06, 1.010186e-05, 214.56, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594326.9548397, -3.2, 1.85749e-06, -5.423852e-06, 5.757143e-06, 295.2526, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411806, 0.966
1681594333.4737144, 3.2, -8.232495e-06, -5.350769e-06, 1.010411e-05, 213.3783, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594339.9654005, -3.2, 2.296185e-06, -5.496935e-06, 6.081981e-06, 293.3171, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594346.4637132, 3.2, -6.331483e-06, -5.350769e-06, 8.002999e-06, 223.6771, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164186, 0.411867, 0.966
1681594352.9553432, -3.2, 2.661765e-06, -5.570017e-06, 6.275436e-06, 299.4245, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594359.4566777, 3.2, -6.770178e-06, -5.423852e-06, 8.977671e-06, 217.2383, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594365.924054, -3.2, 3.173575e-06, -5.570017e-06, 6.476402e-06, 305.0315, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594372.4164734, 3.2, -5.819672e-06, -5.277685e-06, 8.77764e-06, 218.1036, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594378.9043117, -3.2, 3.97785e-06, -5.496935e-06, 6.711262e-06, 305.0315, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594385.3762698, 3.2, -6.697062e-06, -5.716184e-06, 8.892118e-06, 217.9748, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594391.8934236, -3.2, 3.319807e-06, -5.204603e-06, 6.275436e-06, 300.7955, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594398.417167, 3.2, -6.185251e-06, -5.496935e-06, 8.112232e-06, 221.628, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594404.907668, -3.2, 4.709008e-06, -5.496935e-06, 6.769674e-06, 307.3636, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594411.4189422, 3.2, -6.039019e-06, -5.350769e-06, 7.847288e-06, 222.1288, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164186, 0.411867, 0.966
1681594417.9468226, -3.2, 3.61227e-06, -5.496935e-06, 6.484305e-06, 297.0724, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594424.453873, 3.2, -7.135757e-06, -5.204603e-06, 8.627935e-06, 218.3996, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594430.9542036, -3.2, 3.319807e-06, -5.350769e-06, 6.120309e-06, 298.9037, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594437.4245648, 3.2, -7.866915e-06, -5.277685e-06, 9.65617e-06, 213.146, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594443.9457247, -3.2, 2.149954e-06, -5.423852e-06, 5.574947e-06, 280.2429, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594450.417217, 3.2, -7.355105e-06, -5.350769e-06, 8.963102e-06, 219.3791, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594456.9146388, -3.2, 2.296185e-06, -5.204603e-06, 5.834421e-06, 299.7538, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594463.4361858, 3.2, -6.331483e-06, -5.496935e-06, 8.458374e-06, 218.3209, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594469.930484, -3.2, 2.515533e-06, -5.423852e-06, 6.077132e-06, 298.255, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594476.4386547, 3.2, -6.843294e-06, -5.204603e-06, 8.515127e-06, 217.7268, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594482.9642541, -3.2, 1.85749e-06, -5.496935e-06, 6.107618e-06, 294.59, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594489.4848208, 3.2, -7.355105e-06, -5.277685e-06, 8.860679e-06, 215.6054, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594495.9766061, -3.2, 2.807996e-06, -5.423852e-06, 6.206214e-06, 299.7538, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594502.4626667, 3.2, -7.647568e-06, -5.496935e-06, 8.892118e-06, 215.6615, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594508.9487097, -3.2, 3.466039e-06, -5.277685e-06, 6.359189e-06, 302.5801, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594515.4517481, 3.2, -7.281989e-06, -5.496935e-06, 8.773185e-06, 217.9382, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411806, 0.966
1681594521.9400034, -3.2, 2.881112e-06, -5.277685e-06, 6.21152e-06, 301.3733, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411806, 0.966
1681594528.4586377, 3.2, 4.416544e-06, -5.350769e-06, 7.733803e-06, 315.0841, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164186, 0.411806, 0.966
1681594534.919006, -3.2, 1.567638e-05, -5.350769e-06, 1.546189e-05, 339.872, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594541.4124823, 3.2, 4.635892e-06, -5.277685e-06, 7.52723e-06, 316.9995, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594547.9017098, -3.2, 1.691935e-05, -5.350769e-06, 1.842266e-05, 342.7994, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594554.4020839, 3.2, 7.121831e-06, -5.204603e-06, 8.319214e-06, 321.3179, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411806, 0.966
1681594560.9297547, -3.2, 1.71387e-05, -5.496935e-06, 1.891359e-05, 343.6724, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411867, 0.966
1681594567.4054196, 3.2, 6.463787e-06, -5.350769e-06, 8.391143e-06, 322.5093, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411806, 0.966
1681594573.9030228, -3.2, 1.750428e-05, -5.350769e-06, 1.851372e-05, 343.4586, 0, 0, 0, +4.166234E+01, +1.196662E-08, 0.978092, 0.0164796, 0.411806, 0.966
1681594596.5837674, 3.2, -5.088514e-06, -4.400688e-06, 6.894885e-06, 220.38, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164186, 0.413271, 0.966
1681594603.0744529, -3.2, 4.709008e-06, -4.546854e-06, 5.807098e-06, 316.9081, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594609.5679703, 3.2, -5.819672e-06, -4.400688e-06, 6.720777e-06, 220.38, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594616.058263, -3.2, 4.855239e-06, -4.546854e-06, 5.835011e-06, 311.7543, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594622.570724, 3.2, -6.185251e-06, -4.473771e-06, 7.531551e-06, 215.6834, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594629.0477464, -3.2, 3.173575e-06, -4.327605e-06, 5.835011e-06, 308.9185, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594635.557545, 3.2, -5.380977e-06, -4.473771e-06, 7.531551e-06, 219.0729, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979557, 0.0164796, 0.413271, 0.966
1681594642.0616467, -3.2, 7.194946e-06, -4.546854e-06, 7.880175e-06, 323.6183, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979557, 0.0164796, 0.413271, 0.966
1681594648.5586138, 3.2, -3.333734e-06, -4.400688e-06, 5.065263e-06, 243.4341, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979557, 0.0164796, 0.413271, 0.966
1681594655.06673, -3.2, 7.560525e-06, -4.400688e-06, 8.573134e-06, 328.6415, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594661.564641, 3.2, -2.748807e-06, -4.254522e-06, 5.796316e-06, 230.8683, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594668.0664952, -3.2, 6.463787e-06, -4.69302e-06, 7.445848e-06, 323.94, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594674.5671146, 3.2, -3.04127e-06, -4.473771e-06, 5.805131e-06, 233.464, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594681.075993, -3.2, 4.197197e-06, -4.473771e-06, 6.837683e-06, 315.5643, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594687.5659363, 3.2, -5.015398e-06, -4.400688e-06, 7.019843e-06, 218.16, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594694.0909941, -3.2, 4.635892e-06, -4.473771e-06, 6.183367e-06, 311.6419, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594700.608399, 3.2, -5.307861e-06, -4.254522e-06, 7.296207e-06, 220.5182, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594707.0989573, -3.2, 2.003722e-06, -4.400688e-06, 5.062432e-06, 297.5546, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594713.6031334, 3.2, -8.159379e-06, -4.400688e-06, 8.986543e-06, 208.6684, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594720.099793, -3.2, 2.076838e-06, -4.400688e-06, 4.995665e-06, 295.3069, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594726.6069777, 3.2, -8.159379e-06, -4.473771e-06, 1.001955e-05, 205.4281, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594733.0975013, -3.2, -1.166371e-07, -4.327605e-06, 4.51083e-06, 285.7444, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594739.5987256, 3.2, -8.598074e-06, -4.254522e-06, 9.266872e-06, 209.3227, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594746.1021008, -3.2, 1.34568e-06, -4.254522e-06, 4.546254e-06, 286.1285, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594752.592771, 3.2, -7.208873e-06, -4.254522e-06, 7.56757e-06, 213.8923, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594759.0930307, -3.2, 1.565027e-06, -4.400688e-06, 4.601899e-06, 290.1961, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594765.6311827, 3.2, -5.600324e-06, -4.327605e-06, 7.56757e-06, 216.391, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594772.1504192, -3.2, 3.027344e-06, -4.327605e-06, 5.534128e-06, 308.5719, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594778.6417358, 3.2, -5.746556e-06, -4.181439e-06, 6.872521e-06, 218.16, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594785.1372907, -3.2, 3.685386e-06, -4.327605e-06, 5.659334e-06, 310.4177, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594791.6677039, 3.2, -6.623946e-06, -4.254522e-06, 7.489083e-06, 215.8288, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594798.1574836, -3.2, 3.392923e-06, -4.327605e-06, 4.734365e-06, 297.9974, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594804.6524353, 3.2, -6.331483e-06, -4.327605e-06, 7.872447e-06, 214.6989, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594811.1509342, -3.2, 4.709008e-06, -4.327605e-06, 6.607173e-06, 318.3414, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594817.6786664, 3.2, -3.187502e-06, -4.181439e-06, 5.831619e-06, 224.3271, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594824.1845603, -3.2, 5.220818e-06, -4.327605e-06, 6.081964e-06, 316.9698, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594830.693553, 3.2, -4.430471e-06, -4.327605e-06, 6.296694e-06, 221.6824, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.413271, 0.966
1681594837.1974282, -3.2, 5.878861e-06, -4.254522e-06, 7.387532e-06, 326.2012, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594843.6793876, 3.2, -3.479965e-06, -4.400688e-06, 5.272604e-06, 231.6944, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594850.1978464, -3.2, 4.855239e-06, -4.473771e-06, 6.963995e-06, 325.8951, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594856.6951222, 3.2, -4.211124e-06, -4.327605e-06, 6.245836e-06, 223.8584, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594863.178809, -3.2, 6.463787e-06, -4.254522e-06, 8.146928e-06, 328.2874, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594869.7015688, 3.2, -2.236996e-06, -4.400688e-06, 5.004581e-06, 244.5876, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594876.2077122, -3.2, 7.194946e-06, -4.327605e-06, 8.596949e-06, 330.5053, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594882.6683578, 3.2, -1.28649e-06, -4.327605e-06, 4.675377e-06, 252.5588, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594889.1830425, -3.2, 7.560525e-06, -4.400688e-06, 8.548258e-06, 328.8058, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594895.6677718, 3.2, -3.187502e-06, -4.400688e-06, 5.227744e-06, 240.0001, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594902.180789, -3.2, 6.975598e-06, -4.400688e-06, 7.7593e-06, 323.7656, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594908.6652114, 3.2, -4.211124e-06, -4.108356e-06, 5.349335e-06, 233.464, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979435, 0.0164796, 0.41321, 0.966
1681594915.1738868, -3.2, 5.732629e-06, -4.400688e-06, 6.875433e-06, 318.2373, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594921.6853101, 3.2, -2.748807e-06, -4.473771e-06, 5.368852e-06, 238.4323, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594928.1771543, -3.2, 7.341178e-06, -4.327605e-06, 8.348593e-06, 328.3243, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594934.684681, 3.2, -4.822163e-07, -4.254522e-06, 4.327824e-06, 268.5066, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594941.1521907, -3.2, 8.803495e-06, -4.400688e-06, 9.711872e-06, 334.5562, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594947.6537519, 3.2, 1.758262e-07, -4.400688e-06, 4.402234e-06, 257.9867, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594954.164384, -3.2, 8.072337e-06, -4.327605e-06, 9.516536e-06, 332.8478, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594960.6239836, 3.2, -5.553321e-07, -4.473771e-06, 4.481487e-06, 269.4238, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594967.12377, -3.2, 7.268062e-06, -4.400688e-06, 7.477721e-06, 324.8262, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594973.6319478, 3.2, -1.578954e-06, -4.400688e-06, 4.969608e-06, 245.8041, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681594980.1344776, -3.2, 7.048715e-06, -4.400688e-06, 8.103181e-06, 328.7149, 0, 0, 0, +3.749875E+01, +1.167794E-08, 0.979496, 0.0164796, 0.41321, 0.966
1681595002.8151643, 3.2, -5.819672e-06, -3.596774e-06, 5.923569e-06, 214.2942, 0, 0, 0, +3.333462E+01, +6.151082E-09, 0.980656, 0.0164186, 0.414431, 0.96
1681595009.3109996, -3.2, 4.124081e-06, -3.74294e-06, 5.836771e-06, 319.6369, 0, 0, 0, +3.333462E+01, +6.151082E-09, 0.980656, 0.0165406, 0.414431, 0.966
1681595015.799101, 3.2, -3.553081e-06, -3.669857e-06, 5.211421e-06, 221.5037, 0, 0, 0, +3.333462E+01, +6.151082E-09, 0.980656, 0.0164796, 0.414431, 0.966
1681595022.3104565, -3.2, 3.685386e-06, -3.669857e-06, 5.252778e-06, 319.2469, 0, 0, 0, +3.333462E+01, +6.151082E-09, 0.980717, 0.0164796, 0.414431, 0.966
1681595028.823248, 3.2, -6.112135e-06, -3.669857e-06, 6.898184e-06, 213.0777, 0, 0, 0, +3.333462E+01, +6.151082E-09, 0.980656, 0.0165406, 0.414431, 0.966
