time,tc temp (C),tr temp (C),tr res (ohm),sr2124,x,y,r,theta
1665962554.3381164,0,0,0,4.521518,0.00905615,-5.3406e-05,0.00905615,-0.294
1665962559.366663,0,0,0,4.514206,0.00904089,-4.57766e-05,0.00904089,-0.252
1665962564.4228349,0,0,0,4.521518,0.00905615,-3.81472e-05,0.00905615,-0.21
1665962569.463884,0,0,0,4.521518,0.00904852,-5.3406e-05,0.00904852,-0.294
1665962574.5139372,0,0,0,4.536141,0.00904852,-3.81472e-05,0.00904852,-0.21
1665962579.553149,0,0,0,4.506895,0.00906378,-3.81472e-05,0.00906378,-0.21
1665962584.5986378,0,0,0,4.521518,0.00904852,-4.57766e-05,0.00904852,-0.252
1665962589.6342096,0,0,0,4.514206,0.00904089,-4.57766e-05,0.00904089,-0.252
1665962594.7041724,0,0,0,4.514206,0.00904852,-5.3406e-05,0.00904852,-0.294
1665962599.7395978,0,0,0,4.514206,0.00905615,-3.05178e-05,0.00905615,-0.168
1665962604.7975156,0,0,0,4.521518,0.00906378,-4.57766e-05,0.00906378,-0.252
1665962609.8361604,0,0,0,4.521518,0.00905615,-5.3406e-05,0.00905615,-0.294
1665962614.8928046,0,0,0,4.506895,0.00906378,-4.57766e-05,0.00906378,-0.252
1665962619.9417226,0,0,0,4.52883,0.00904852,-5.3406e-05,0.00904852,-0.294
1665962624.990091,0,0,0,4.499583,0.00906378,-4.57766e-05,0.00906378,-0.252
1665962630.031153,0,0,0,4.506895,0.00905615,-5.3406e-05,0.00905615,-0.294
1665962635.0726876,0,0,0,4.52883,0.00905615,-5.3406e-05,0.00904852,-0.294
1665962640.111047,0,0,0,4.521518,0.00905615,-3.05178e-05,0.00905615,-0.168
1665962645.1337814,0,0,0,4.521518,0.00904852,-3.81472e-05,0.00904852,-0.21
1665962650.1737664,0,0,0,4.521518,0.00904852,-3.81472e-05,0.00904852,-0.21
1665962655.1939697,0,0,0,4.506895,0.00906378,-3.81472e-05,0.00906378,-0.21
1665962660.224524,0,0,0,4.492271,0.00906378,-4.57766e-05,0.00906378,-0.252
1665962665.2764635,0,0,0,4.521518,0.00906378,-5.3406e-05,0.00906378,-0.294
1665962670.3160489,0,0,0,4.52883,0.00904852,-4.57766e-05,0.00904852,-0.252
1665962675.3510096,0,0,0,4.52883,0.00904089,-4.57766e-05,0.00904089,-0.252
1665962680.3830185,0,0,0,4.514206,0.00905615,-3.81472e-05,0.00905615,-0.21
1665962685.444431,0,0,0,4.52883,0.00906378,-5.3406e-05,0.00906378,-0.294
1665962690.4941807,0,0,0,4.536141,0.00905615,-3.81472e-05,0.00905615,-0.21
1665962695.529272,0,0,0,4.521518,0.00905615,-3.05178e-05,0.00905615,-0.168
1665962700.586104,0,0,0,4.514206,0.00904852,-5.3406e-05,0.00904852,-0.294
1665962705.6389897,0,0,0,4.543453,0.00906378,-3.81472e-05,0.00906378,-0.21
1665962710.6784477,0,0,0,4.521518,0.00906378,-5.3406e-05,0.00906378,-0.294
1665962715.7306461,0,0,0,4.514206,0.00904852,-5.3406e-05,0.00904852,-0.294
1665962720.7614405,0,0,0,4.52883,0.00904852,-3.81472e-05,0.00904852,-0.21
1665962725.8011823,0,0,0,4.514206,0.00905615,-3.05178e-05,0.00906378,-0.21
1665962730.855709,0,0,0,4.514206,0.00906378,-4.57766e-05,0.00906378,-0.252
1665962735.9134893,0,0,0,4.514206,0.00904852,-3.05178e-05,0.00905615,-0.168
1665962740.9567568,0,0,0,4.514206,0.00906378,-3.81472e-05,0.00906378,-0.21
1665962746.003448,0,0,0,4.521518,0.00905615,-5.3406e-05,0.00904852,-0.294
1665962751.0417275,0,0,0,4.52883,0.00904852,-4.57766e-05,0.00904852,-0.252
1665962756.090375,0,0,0,4.506895,0.00906378,-4.57766e-05,0.00906378,-0.294
1665962761.1583493,0,0,0,4.521518,0.00904852,-3.81472e-05,0.00904852,-0.21
1665962766.221876,0,0,0,4.521518,0.00904852,-5.3406e-05,0.00904852,-0.294
1665962771.2547712,0,0,0,4.521518,0.00905615,-5.3406e-05,0.00905615,-0.294
1665962776.3200624,0,0,0,4.514206,0.00906378,-3.81472e-05,0.00906378,-0.21
1665962781.369579,0,0,0,4.52883,0.00905615,-5.3406e-05,0.00905615,-0.294
1665962786.408124,0,0,0,4.506895,0.00904852,-4.57766e-05,0.00904852,-0.252
1665962791.453865,0,0,0,4.521518,0.00906378,-4.57766e-05,0.00906378,-0.252
1665962796.519361,0,0,0,4.521518,0.00904852,-5.3406e-05,0.00904852,-0.252
1665962801.565844,0,0,0,4.52883,0.00905615,-3.05178e-05,0.00905615,-0.168
1665962806.638343,0,0,0,4.52883,0.00904089,-3.81472e-05,0.00904089,-0.21
1665962811.7063591,0,0,0,4.514206,0.00906378,-5.3406e-05,0.00906378,-0.294
