t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI,x2,y2,r2,theta2
1681287241.144149, 0, 0.00563166, 0.0006523243, 0.005669314, 9.631414, 0, 0, 0, -12.8, -1.279975E+01, -6.502182E-09, 0.00563166, 0.0006523243, 0.006032612, 6.2077
1681287247.8557715, 0, 0.00599724, 0.0006523243, 0.005638964, 359.25, 0, 0, 0, -13.600000000000001, -1.359980E+01, -7.151714E-09, 0.00599724, 0.0006523243, 0.006082983, 9.631414
1681287254.6042118, 0, 0.00563166, 0.0002869087, 0.006032612, 9.631414, 0, 0, 0, -14.4, -1.439912E+01, -7.898336E-09, 0.00599724, 0.0006523243, 0.006004098, 2.91645
1681287261.323391, 0, 0.00563166, 0.0006523243, 0.006004098, 2.738949, 0, 0, 0, -15.200000000000001, -1.519919E+01, -8.706706E-09, 0.00599724, 0.00101774, 0.005669314, 9.631414
1681287268.0117722, 0, 0.00563166, 0.0002869087, 0.005669314, 6.607217, 0, 0, 0, -16.0, -1.599969E+01, -9.672450E-09, 0.00599724, 0.0002869087, 0.006032612, 10.93831
1681287274.7101371, 0, 0.00599724, 0.0006523243, 0.005669314, 10.24379, 0, 0, 0, -16.8, -1.679921E+01, -1.024336E-08, 0.00599724, 0.0006523243, 0.005722883, 6.607217
1681287281.409, 0, 0.005266081, 0.0002869087, 0.005669314, 7.061417, 0, 0, 0, -17.6, -1.759880E+01, -1.137628E-08, 0.00563166, 0.0002869087, 0.005669314, 6.607217
1681287288.110593, 0, 0.00563166, 0.0006523243, 0.005638964, 6.607217, 0, 0, 0, -18.400000000000002, -1.839913E+01, -1.202172E-08, 0.00563166, 0.0006523243, 0.005669314, 10.24379
1681287294.8566234, 0, 0.00563166, 0.0002869087, 0.005669314, 2.91645, 0, 0, 0, -19.200000000000003, -1.919928E+01, -1.293924E-08, 0.00599724, 0.0002869087, 0.005669314, 6.607217
1681287301.5454454, 0, 0.00563166, 0.0006523243, 0.006004098, 2.91645, 0, 0, 0, -20.0, -1.999869E+01, -1.395093E-08, 0.005266081, 0.0006523243, 0.005722883, 6.607217
1681287308.277387, 0, 0.00563166, 0.0002869087, 0.006032612, 6.607217, 0, 0, 0, -20.8, -2.079921E+01, -1.523868E-08, 0.00563166, 0.00101774, 0.005669314, 2.91645
1681287314.9858594, 0, 0.00563166, 0.0006523243, 0.005669314, 6.607217, 0, 0, 0, -21.6, -2.158928E+01, -1.638366E-08, 0.005266081, 0.0006523243, 0.006032612, 6.607217
1681287321.714758, 0, 0.00563166, 0.00101774, 0.005669314, 6.607217, 0, 0, 0, -22.400000000000002, -2.238947E+01, -1.720476E-08, 0.00599724, 0.0002869087, 0.005669314, 6.2077
1681287328.4472384, 0, 0.00563166, 0.0006523243, 0.006004098, 10.93831, 0, 0, 0, -23.200000000000003, -2.319003E+01, -1.857016E-08, 0.00599724, 0.0006523243, 0.005669314, 6.607217
1681287335.1695366, 0, 0.00563166, 0.0006523243, 0.005669314, 10.24379, 0, 0, 0, -24.0, -2.399045E+01, -1.955026E-08, 0.00563166, -7.850687e-05, 0.006032612, 7.061417
1681287341.9008923, 0, 0.00563166, 0.00101774, 0.005669314, 2.91645, 0, 0, 0, -24.8, -2.479082E+01, -2.087800E-08, 0.005266081, 0.0006523243, 0.005669314, 10.24379
1681287348.6050107, 0, 0.00563166, 0.00101774, 0.005638964, 10.24379, 0, 0, 0, -25.6, -2.559112E+01, -2.224784E-08, 0.00599724, 0.00101774, 0.005669314, 2.91645
1681287355.3318837, 0, 0.00563166, 0.0002869087, 0.005669314, 3.118527, 0, 0, 0, -26.400000000000002, -2.639516E+01, -2.325008E-08, 0.00563166, 0.0006523243, 0.005273891, 2.91645
1681287362.058638, 0, 0.005266081, 0.0002869087, 0.005669314, 7.061417, 0, 0, 0, -27.200000000000003, -2.719423E+01, -2.501871E-08, 0.00563166, 0.0002869087, 0.005669314, 10.24379
1681287368.7434077, 0, 0.00599724, 0.0006523243, 0.00530633, 2.91645, 0, 0, 0, -28.0, -2.799372E+01, -2.604175E-08, 0.00563166, 0.0006523243, 0.005669314, 6.607217
1681287375.4475877, 0, 0.00563166, 0.0002869087, 0.00530633, 6.607217, 0, 0, 0, -28.8, -2.879282E+01, -2.782530E-08, 0.00563166, 0.0006523243, 0.005669314, 6.607217
1681287382.1767566, 0, 0.00599724, 0.0002869087, 0.005638964, 10.24379, 0, 0, 0, -29.6, -2.959206E+01, -2.910506E-08, 0.00563166, 0.0006523243, 0.00530633, 2.91645
1681287388.915067, 0, 0.00563166, 0.0006523243, 0.005722883, 3.118527, 0, 0, 0, -30.400000000000002, -3.039174E+01, -3.067472E-08, 0.005266081, 0.00101774, 0.005638964, 2.91645
1681287395.6171212, 0, 0.00563166, 0.0002869087, 0.00530633, 10.24379, 0, 0, 0, -31.200000000000003, -3.119096E+01, -3.219100E-08, 0.00563166, 0.0002869087, 0.006082983, 7.061417
1681287402.3469508, 0, 0.00563166, 0.0006523243, 0.005669314, 6.607217, 0, 0, 0, -32.0, -3.199020E+01, -3.371528E-08, 0.005266081, 0.0006523243, 0.006032612, 3.118527
1681287409.0733898, 0, 0.005266081, 0.00101774, 0.005669314, 6.607217, 0, 0, 0, -32.800000000000004, -3.278962E+01, -3.508158E-08, 0.005266081, 0.0006523243, 0.00530633, 10.93831
1681287415.8030598, 0, 0.005266081, 0.0002869087, 0.005669314, 6.607217, 0, 0, 0, -33.6, -3.358816E+01, -3.690947E-08, 0.00563166, 0.0006523243, 0.00530633, 6.607217
1681287422.5358496, 0, 0.00563166, 0.0002869087, 0.005273891, 10.93831, 0, 0, 0, -34.4, -3.438760E+01, -3.830510E-08, 0.005266081, 0.0002869087, 0.005669314, 7.061417
1681287429.2605443, 0, 0.005266081, 0.0006523243, 0.005669314, 3.118527, 0, 0, 0, -35.2, -3.518680E+01, -4.033017E-08, 0.005266081, 0.001383155, 0.00530633, 10.24379
1681287435.9722729, 0, 0.005266081, 0.0002869087, 0.005722883, 10.93831, 0, 0, 0, -36.0, -3.598611E+01, -4.177979E-08, 0.005266081, 0.0006523243, 0.005669314, 3.118527
1681287442.7100077, 0, 0.005266081, 0.00101774, 0.005363525, 7.061417, 0, 0, 0, -36.800000000000004, -3.678566E+01, -4.339184E-08, 0.005266081, 0.0006523243, 0.005638964, 7.061417
1681287449.4368126, 0, 0.00563166, 0.0006523243, 0.005273891, 6.607217, 0, 0, 0, -37.6, -3.758797E+01, -4.528522E-08, 0.005266081, 0.0006523243, 0.005273891, 3.118527
1681287456.1183977, 0, 0.005266081, 0.0002869087, 0.005638964, 3.118527, 0, 0, 0, -38.400000000000006, -3.838728E+01, -4.686717E-08, 0.005266081, 0.0006523243, 0.005363525, 7.061417
1681287462.8505216, 0, 0.005266081, 0.0002869087, 0.00530633, 359.2013, 0, 0, 0, -39.2, -3.918650E+01, -4.905923E-08, 0.00563166, 0.00101774, 0.00530633, 7.061417
1681287469.5737407, 0, 0.00563166, 0.0006523243, 0.00530633, 7.061417, 0, 0, 0, -40.0, -3.998633E+01, -5.044002E-08, 0.005266081, 0.0002869087, 0.005669314, 7.582281
1681287476.2963192, 0, 0.005266081, 0.0002869087, 0.005273891, 3.118527, 0, 0, 0, -40.0, -3.998625E+01, -5.113124E-08, 0.005266081, 0.0006523243, 0.005669314, 2.91645
1681287483.0026293, 0, 0.005266081, 0.0006523243, 0.005273891, 10.24379, 0, 0, 0, -39.2, -3.918663E+01, -5.077037E-08, 0.005266081, 0.0006523243, 0.005363525, 7.061417
1681287489.737284, 0, 0.005266081, 0.00101774, 0.00530633, 7.061417, 0, 0, 0, -38.4, -3.838726E+01, -5.024682E-08, 0.005266081, 0.0006523243, 0.005273891, 7.061417
1681287496.4642668, 0, 0.00563166, 0.0002869087, 0.00530633, 7.061417, 0, 0, 0, -37.6, -3.758798E+01, -4.958520E-08, 0.00563166, 0.0002869087, 0.00530633, 7.061417
1681287503.1929042, 0, 0.00563166, 0.0006523243, 0.005638964, 3.118527, 0, 0, 0, -36.8, -3.678561E+01, -4.914737E-08, 0.005266081, 0.0006523243, 0.005638964, 6.607217
1681287509.9095783, 0, 0.00563166, 0.0002869087, 0.005273891, 3.118527, 0, 0, 0, -36.0, -3.598620E+01, -4.838973E-08, 0.00563166, 0.0006523243, 0.005722883, 7.061417
1681287516.6050844, 0, 0.00563166, 0.0006523243, 0.005638964, 3.118527, 0, 0, 0, -35.2, -3.518685E+01, -4.767584E-08, 0.005266081, 0.0006523243, 0.005638964, 6.607217
1681287523.3087857, 0, 0.005266081, 0.0006523243, 0.00530633, 10.93831, 0, 0, 0, -34.4, -3.438761E+01, -4.698799E-08, 0.00563166, 0.0006523243, 0.005669314, 7.061417
1681287530.05526, 0, 0.00563166, 0.0002869087, 0.00530633, 2.91645, 0, 0, 0, -33.6, -3.358817E+01, -4.614364E-08, 0.005266081, 0.0002869087, 0.005669314, 7.061417
1681287536.7866395, 0, 0.00563166, 0.0006523243, 0.00530633, 2.738949, 0, 0, 0, -32.8, -3.278958E+01, -4.487243E-08, 0.005266081, 0.00101774, 0.005638964, 2.91645
1681287543.488558, 0, 0.005266081, 0.0002869087, 0.00530633, 6.607217, 0, 0, 0, -32.0, -3.199028E+01, -4.392632E-08, 0.005266081, 0.00101774, 0.00530633, 6.2077
1681287550.246744, 0, 0.00563166, 0.00101774, 0.005722883, 6.607217, 0, 0, 0, -31.2, -3.119099E+01, -4.340252E-08, 0.00563166, 0.0006523243, 0.005669314, 6.2077
1681287556.9658463, 0, 0.00563166, 0.0006523243, 0.005669314, 6.607217, 0, 0, 0, -30.4, -3.039174E+01, -4.241371E-08, 0.00563166, 0.0006523243, 0.005669314, 2.91645
1681287563.6745188, 0, 0.00563166, 0.0006523243, 0.006082983, 2.91645, 0, 0, 0, -29.6, -2.959223E+01, -4.101520E-08, 0.00563166, 0.0006523243, 0.005669314, 2.91645
1681287570.4038904, 0, 0.00563166, 0.0006523243, 0.006004098, 2.91645, 0, 0, 0, -28.799999999999997, -2.879292E+01, -4.046013E-08, 0.005266081, 0.0002869087, 0.005722883, 6.607217
1681287577.122036, 0, 0.00563166, 0.0002869087, 0.005722883, 7.061417, 0, 0, 0, -28.0, -2.799366E+01, -3.940668E-08, 0.005266081, 0.0006523243, 0.005638964, 6.607217
1681287583.7858586, 0, 0.00563166, 0.0006523243, 0.005799027, 2.91645, 0, 0, 0, -27.2, -2.719449E+01, -3.815492E-08, 0.00563166, 0.0006523243, 0.005638964, 2.91645
1681287590.4892833, 0, 0.00563166, 0.0002869087, 0.005669314, 2.91645, 0, 0, 0, -26.4, -2.639507E+01, -3.701403E-08, 0.00599724, 0.0006523243, 0.005669314, 6.607217
1681287597.2080693, 0, 0.00563166, 0.0006523243, 0.005669314, 6.607217, 0, 0, 0, -25.6, -2.559134E+01, -3.576318E-08, 0.00563166, 0.0002869087, 0.005669314, 10.24379
1681287603.9099648, 0, 0.005266081, 0.0006523243, 0.005722883, 6.2077, 0, 0, 0, -24.799999999999997, -2.479101E+01, -3.469135E-08, 0.00563166, 0.0006523243, 0.005669314, 6.607217
1681287610.633762, 0, 0.00563166, 0.0002869087, 0.005669314, 10.24379, 0, 0, 0, -24.0, -2.399048E+01, -3.386675E-08, 0.00563166, 0.0006523243, 0.005669314, 2.91645
1681287617.328608, 0, 0.00563166, 0.00101774, 0.006032612, 6.2077, 0, 0, 0, -23.2, -2.319007E+01, -3.264796E-08, 0.00563166, 0.0002869087, 0.005669314, 2.91645
1681287624.0463316, 0, 0.00563166, 0.0006523243, 0.005669314, 2.91645, 0, 0, 0, -22.4, -2.238951E+01, -3.151436E-08, 0.00563166, 0.0006523243, 0.005638964, 10.24379
1681287630.771987, 0, 0.00563166, 0.00101774, 0.005638964, 2.91645, 0, 0, 0, -21.599999999999998, -2.158929E+01, -3.061786E-08, 0.00563166, 0.00101774, 0.005638964, 6.2077
1681287637.4736164, 0, 0.00563166, 0.0006523243, 0.006004098, 6.607217, 0, 0, 0, -20.799999999999997, -2.079923E+01, -2.930200E-08, 0.00599724, 0.00101774, 0.005669314, 6.607217
1681287644.1955783, 0, 0.00563166, 0.0002869087, 0.006032612, 2.91645, 0, 0, 0, -20.0, -1.999870E+01, -2.813371E-08, 0.00563166, 0.00101774, 0.005638964, 6.2077
1681287650.9245737, 0, 0.00563166, 0.0006523243, 0.005669314, 6.2077, 0, 0, 0, -19.2, -1.919928E+01, -2.699695E-08, 0.00599724, 0.00101774, 0.006032612, 2.91645
1681287657.6358988, 0, 0.00563166, 0.0006523243, 0.006082983, 6.607217, 0, 0, 0, -18.4, -1.839905E+01, -2.632276E-08, 0.00599724, 0.00101774, 0.006032612, 2.91645
1681287664.337299, 0, 0.00599724, 0.0006523243, 0.006082983, 6.2077, 0, 0, 0, -17.599999999999998, -1.759877E+01, -2.520471E-08, 0.00599724, 0.0006523243, 0.006032612, 10.24379
1681287671.067018, 0, 0.00599724, 0.0006523243, 0.005638964, 6.2077, 0, 0, 0, -16.799999999999997, -1.679919E+01, -2.361618E-08, 0.00599724, 0.0006523243, 0.006004098, 6.607217
1681287677.759169, 0, 0.00599724, 0.0006523243, 0.006032612, 10.24379, 0, 0, 0, -16.0, -1.599967E+01, -2.293172E-08, 0.00563166, 0.00101774, 0.006082983, 6.2077
1681287684.482111, 0, 0.00563166, 0.0006523243, 0.005669314, 6.607217, 0, 0, 0, -15.2, -1.519918E+01, -2.161547E-08, 0.00563166, 0.00101774, 0.006004098, 6.2077
1681287691.1937122, 0, 0.00563166, 0.00101774, 0.006032612, 10.24379, 0, 0, 0, -14.399999999999999, -1.439911E+01, -2.035675E-08, 0.00599724, 0.00101774, 0.005722883, 6.2077
1681287697.939185, 0, 0.00599724, 0.0002869087, 0.005669314, 10.24379, 0, 0, 0, -13.599999999999998, -1.359974E+01, -1.952208E-08, 0.00599724, 0.0006523243, 0.005669314, 2.738949
1681287704.6630278, 0, 0.00599724, 0.0006523243, 0.006082983, 6.2077, 0, 0, 0, -12.799999999999997, -1.279969E+01, -1.829296E-08, 0.00599724, 0.00101774, 0.006032612, 9.631414
1681287711.4026716, 0, 0.00563166, 0.0006523243, 0.006032612, 6.2077, 0, 0, 0, -12.0, -1.199915E+01, -1.701297E-08, 0.00599724, 0.0006523243, 0.005638964, 9.631414
1681287718.1215, 0, 0.00563166, 0.00101774, 0.006032612, 6.2077, 0, 0, 0, -11.2, -1.119972E+01, -1.604818E-08, 0.00563166, 0.0002869087, 0.006032612, 9.631414
1681287724.8237925, 0, 0.00599724, 0.0002869087, 0.006032612, 6.2077, 0, 0, 0, -10.399999999999999, -1.039974E+01, -1.454151E-08, 0.00599724, 0.0006523243, 0.006004098, 6.2077
1681287731.5418336, 0, 0.006362819, 0.0006523243, 0.006511419, 2.738949, 0, 0, 0, -9.599999999999998, -9.599034E+00, -1.326046E-08, 0.00599724, 0.0006523243, 0.006032612, 2.738949
1681287738.2605314, 0, 0.006362819, 0.0002869087, 0.005669314, 2.91645, 0, 0, 0, -8.799999999999997, -8.799429E+00, -1.212630E-08, 0.00599724, 0.0006523243, 0.006443699, 5.853584
1681287744.9687164, 0, 0.00563166, 0.0006523243, 0.006032612, 6.2077, 0, 0, 0, -8.0, -7.999828E+00, -1.141849E-08, 0.006362819, 0.0002869087, 0.006032612, 5.853584
1681287751.654773, 0, 0.00599724, 0.0002869087, 0.006032612, 6.2077, 0, 0, 0, -7.199999999999996, -7.199183E+00, -1.024393E-08, 0.006362819, 0.0006523243, 0.006032612, 9.631414
1681287758.4161477, 0, 0.00599724, 0.0006523243, 0.00639617, 9.631414, 0, 0, 0, -6.399999999999999, -6.398875E+00, -9.015907E-09, 0.006362819, 0.0002869087, 0.005722883, 5.853584
1681287765.115153, 0, 0.006362819, 0.0006523243, 0.00639617, 6.2077, 0, 0, 0, -5.600000000000001, -5.599353E+00, -7.979483E-09, 0.00599724, 0.0006523243, 0.006032612, 5.853584
1681287771.8226333, 0, 0.006362819, 0.0006523243, 0.006369284, 6.2077, 0, 0, 0, -4.799999999999997, -4.799383E+00, -6.616949E-09, 0.00599724, 0.0006523243, 0.00639617, 5.853584
1681287778.5880535, 0, 0.00599724, 0.00101774, 0.00639617, 6.2077, 0, 0, 0, -4.0, -3.998727E+00, -5.397955E-09, 0.006362819, 0.0002869087, 0.006004098, 5.853584
1681287785.3047326, 0, 0.00599724, 0.0006523243, 0.006032612, 5.853584, 0, 0, 0, -3.1999999999999957, -3.199120E+00, -4.600644E-09, 0.00599724, 0.0002869087, 0.006369284, 6.2077
1681287792.0329082, 0, 0.00599724, 0.0006523243, 0.00639617, 5.853584, 0, 0, 0, -2.3999999999999986, -2.399203E+00, -3.011267E-09, 0.006362819, 0.0006523243, 0.00639617, 6.2077
1681287798.772397, 0, 0.00563166, 0.0006523243, 0.006443699, 9.087543, 0, 0, 0, -1.5999999999999943, -1.599960E+00, -2.221325E-09, 0.00599724, 0.0006523243, 0.006032612, 5.853584
1681287805.49095, 0, 0.00599724, 0.00101774, 0.00639617, 5.853584, 0, 0, 0, -0.7999999999999972, -7.999614E-01, -9.174627E-10, 0.006362819, 0.00101774, 0.006082983, 9.631414
1681287812.2252195, 0, 0.00599724, 0.0006523243, 0.006032612, 2.738949, 0, 0, 0, 0.0, +1.031509E-04, +3.639682E-10, 0.00599724, 0.0006523243, 0.006443699, 6.2077
1681287817.398955, 0, 0.01477114, 0.00101774, 0.01440842, 2.592742, 0, 0, 0, 92.5, +9.250072E+01, +1.715376E-07, -0.485292, -0.00811774, -0.0811162, -179.046
1681287823.5742877, 0, 0.01403998, 0.0006523243, 0.01404291, 2.660157, 0, 0, 0, 92.5, +9.250056E+01, +1.476497E-07, -0.484865, -0.00811774, -0.0814824, -179.04
1681287829.759096, 0, 0.0136744, 0.0006523243, 0.01367741, 1.170683, 0, 0, 0, 92.5, +9.250089E+01, +1.366811E-07, -0.485048, -0.00811774, -0.0812993, -179.046
1681287835.95282, 0, 0.0136744, -7.850687e-05, 0.01331192, 1.201972, 0, 0, 0, 92.5, +9.250072E+01, +1.301696E-07, -0.48517, -0.00817877, -0.0812383, -179.04
1681287842.1110325, 0, 0.0136744, 0.00101774, 0.01368995, 1.201972, 0, 0, 0, 92.5, +9.250048E+01, +1.261758E-07, -0.485231, -0.00817877, -0.0811162, -179.04
1681287848.315471, 0, 0.01330882, 0.0006523243, 0.01334768, 1.201972, 0, 0, 0, 92.5, +9.250086E+01, +1.221622E-07, -0.485292, -0.00817877, -0.0810552, -179.04
1681287854.5207946, 0, 0.0136744, 0.0002869087, 0.01367741, 2.731169, 0, 0, 0, 92.5, +9.250054E+01, +1.183669E-07, -0.485353, -0.00817877, -0.0809941, -179.04
1681287860.7335634, 0, 0.01330882, 0.00101774, 0.01367741, 1.234978, 0, 0, 0, 92.5, +9.250043E+01, +1.159082E-07, -0.485476, -0.00817877, -0.0809331, -179.04
1681287866.9425693, 0, 0.01294324, 0.00101774, 0.01368995, 1.234978, 0, 0, 0, 92.5, +9.250043E+01, +1.125399E-07, -0.485476, -0.00817877, -0.0808721, -179.04
1681287873.147471, 0, 0.01330882, 0.0006523243, 0.01294642, 1.234978, 0, 0, 0, 92.5, +9.250028E+01, +1.094177E-07, -0.485537, -0.00817877, -0.080811, -179.04
1681287879.3424401, 0, 0.01330882, 0.0006523243, 0.01295967, 1.234978, 0, 0, 0, 92.5, +9.250043E+01, +1.051361E-07, -0.485598, -0.00811774, -0.080811, -179.046
1681287885.5458744, 0, 0.01330882, 0.0002869087, 0.0133248, 4.372958, 0, 0, 0, 92.5, +9.250047E+01, +1.015584E-07, -0.485598, -0.00817877, -0.08075, -179.04
1681287891.7644022, 0, 0.01330882, 0.0002869087, 0.01294642, 2.806074, 0, 0, 0, 92.5, +9.250043E+01, +9.894693E-08, -0.485659, -0.00817877, -0.08075, -179.04
1681287897.9613187, 0, 0.01330882, 0.0002869087, 0.01368995, 2.806074, 0, 0, 0, 92.5, +9.250038E+01, +9.555672E-08, -0.485659, -0.00817877, -0.080689, -179.04
1681287904.1496303, 0, 0.01330882, 0.0006523243, 0.0133248, 2.806074, 0, 0, 0, 92.5, +9.250036E+01, +9.240287E-08, -0.48572, -0.00817877, -0.080689, -179.04
1681287910.330772, 0, 0.01330882, 0.0006523243, 0.01331192, 2.885198, 0, 0, 0, 92.5, +9.250037E+01, +8.964228E-08, -0.48572, -0.00817877, -0.0806279, -179.04
1681287916.5213618, 0, 0.01330882, 0.0002869087, 0.0133248, 2.806074, 0, 0, 0, 92.5, +9.250049E+01, +8.769816E-08, -0.485781, -0.00817877, -0.0805669, -179.04
1681287922.7396896, 0, 0.01294324, 0.0006523243, 0.0133248, 4.372958, 0, 0, 0, 92.5, +9.250057E+01, +8.493142E-08, -0.485781, -0.00817877, -0.0805669, -179.04
1681287928.9773107, 0, 0.01330882, 0.0002869087, 0.0129832, 359.6525, 0, 0, 0, 92.5, +9.250041E+01, +8.433006E-08, -0.485842, -0.00817877, -0.0805669, -179.04
1681287935.1926396, 0, 0.01330882, 0.0002869087, 0.01294642, 4.495972, 0, 0, 0, 92.5, +9.250033E+01, +8.271714E-08, -0.485842, -0.00817877, -0.0805058, -179.04
1681287941.3890264, 0, 0.01257767, 0.0002869087, 0.01295967, 1.269849, 0, 0, 0, 92.5, +9.250040E+01, +8.080724E-08, -0.485903, -0.00817877, -0.0805058, -179.04
1681287949.0932522, 0, 0.00599724, 0.0006523243, 0.006032612, 2.738949, 0, 0, 0, 0.0, +4.067556E-05, -6.634625E-09, 0.00599724, 0.0006523243, 0.006032612, 2.738949
1681287955.8158686, 0, 0.00563166, 0.00101774, 0.00639617, 5.853584, 0, 0, 0, 0.8, +8.000715E-01, -1.901269E-10, 0.00599724, 0.0006523243, 0.00639617, 6.2077
1681287962.5609696, 0, 0.00599724, 0.0006523243, 0.006032612, 5.853584, 0, 0, 0, 1.6, +1.600083E+00, +1.101219E-10, 0.006362819, 0.0006523243, 0.006032612, 9.631414
1681287969.262318, 0, 0.00599724, 0.0006523243, 0.00639617, 6.2077, 0, 0, 0, 2.4000000000000004, +2.400469E+00, +3.512459E-10, 0.00599724, 0.0006523243, 0.006032612, 9.631414
1681287975.971517, 0, 0.006728398, 0.0006523243, 0.00639617, 2.5818, 0, 0, 0, 3.2, +3.200391E+00, +1.129296E-09, 0.00599724, 0.00101774, 0.006369284, 2.738949
1681287982.7101457, 0, 0.006362819, 0.0006523243, 0.006032612, 12.98715, 0, 0, 0, 4.0, +3.999688E+00, +1.119301E-09, 0.006362819, 0.0006523243, 0.006032612, 5.853584
1681287989.3987875, 0, 0.00599724, 0.00101774, 0.006369284, 2.5818, 0, 0, 0, 4.800000000000001, +4.800357E+00, +1.480129E-09, 0.00599724, 0.0002869087, 0.006082983, 2.5818
1681287996.097345, 0, 0.006362819, 0.0006523243, 0.00639617, 5.853584, 0, 0, 0, 5.6000000000000005, +5.600684E+00, +1.843229E-09, 0.006362819, 0.0006523243, 0.006369284, 9.087543
1681288002.8382816, 0, 0.006362819, 0.00101774, 0.006369284, 5.53757, 0, 0, 0, 6.4, +6.399847E+00, +2.618100E-09, 0.00599724, 0.0006523243, 0.00639617, 2.5818
1681288009.5452962, 0, 0.006362819, 0.0006523243, 0.006443699, 5.53757, 0, 0, 0, 7.2, +7.200138E+00, +3.108325E-09, 0.00599724, 0.00101774, 0.00639617, 5.853584
1681288016.2399285, 0, 0.006362819, 0.00101774, 0.00639617, 8.601375, 0, 0, 0, 8.0, +8.000820E+00, +3.344554E-09, 0.006362819, 0.0006523243, 0.006759945, 9.087543
1681288022.982407, 0, 0.006362819, 0.0006523243, 0.006804934, 5.853584, 0, 0, 0, 8.8, +8.800081E+00, +3.434064E-09, 0.006728398, 0.00101774, 0.006369284, 5.853584
1681288029.7174954, 0, 0.006728398, 0.0006523243, 0.00639617, 9.087543, 0, 0, 0, 9.600000000000001, +9.600060E+00, +3.762583E-09, 0.006728398, 0.0006523243, 0.00639617, 5.853584
1681288036.4130826, 0, 0.006362819, 0.0006523243, 0.006759945, 6.2077, 0, 0, 0, 10.4, +1.040079E+01, +4.147694E-09, 0.006728398, 0.0006523243, 0.00639617, 5.853584
1681288043.1180913, 0, 0.006728398, 0.00101774, 0.00639617, 8.601375, 0, 0, 0, 11.200000000000001, +1.120086E+01, +4.523871E-09, 0.006362819, 0.0002869087, 0.00639617, 2.5818
1681288049.8249774, 0, 0.006728398, 0.0002869087, 0.006734512, 5.853584, 0, 0, 0, 12.0, +1.200000E+01, +4.632418E-09, 0.006362819, 0.00101774, 0.00639617, 5.853584
1681288056.5587862, 0, 0.006362819, 0.0006523243, 0.006759945, 5.53757, 0, 0, 0, 12.8, +1.280061E+01, +4.989260E-09, 0.006362819, 0.0002869087, 0.006759945, 5.53757
1681288063.3029606, 0, 0.006362819, 0.00101774, 0.006369284, 9.087543, 0, 0, 0, 13.600000000000001, +1.360104E+01, +5.298488E-09, 0.006728398, 0.001383155, 0.006759945, 5.53757
1681288070.0252318, 0, 0.006362819, 0.0002869087, 0.006032612, 2.316007, 0, 0, 0, 14.4, +1.440007E+01, +5.842332E-09, 0.006728398, 0.00101774, 0.006369284, 9.087543
1681288076.7752976, 0, 0.006728398, 0.0002869087, 0.006759945, 5.853584, 0, 0, 0, 15.200000000000001, +1.520022E+01, +5.924472E-09, 0.006362819, 0.0002869087, 0.006759945, 8.601375
1681288083.4698873, 0, 0.006728398, 0.00101774, 0.006804934, 9.087543, 0, 0, 0, 16.0, +1.600077E+01, +6.502393E-09, 0.00599724, 0.00101774, 0.006759945, 5.853584
1681288090.187987, 0, 0.007093977, 0.0006523243, 0.00639617, 5.853584, 0, 0, 0, 16.8, +1.680026E+01, +7.138322E-09, 0.006728398, 0.0002869087, 0.006734512, 5.53757
1681288096.8843923, 0, 0.006728398, 0.0006523243, 0.006369284, 5.53757, 0, 0, 0, 17.6, +1.759966E+01, +7.445890E-09, 0.006728398, 0.00101774, 0.006734512, 2.441696
1681288103.5909648, 0, 0.006728398, 0.0002869087, 0.006443699, 9.087543, 0, 0, 0, 18.400000000000002, +1.840033E+01, +7.809538E-09, 0.006728398, 0.0006523243, 0.007099777, 5.53757
1681288110.3117557, 0, 0.007093977, 0.0006523243, 0.006759945, 2.441696, 0, 0, 0, 19.200000000000003, +1.920057E+01, +8.066468E-09, 0.006362819, 0.00101774, 0.006804934, 8.601375
1681288117.0410273, 0, 0.006728398, 0.0006523243, 0.006804934, 5.53757, 0, 0, 0, 20.0, +1.999974E+01, +8.415180E-09, 0.006362819, 0.0006523243, 0.006804934, 8.601375
1681288123.7825809, 0, 0.006728398, 0.0006523243, 0.007123906, 8.601375, 0, 0, 0, 20.8, +2.080038E+01, +8.812111E-09, 0.006728398, 0.0006523243, 0.006759945, 5.53757
1681288130.4976737, 0, 0.006728398, 0.0006523243, 0.006759945, 5.53757, 0, 0, 0, 21.6, +2.160238E+01, +8.579722E-09, 0.006728398, 0.0002869087, 0.006804934, 5.53757
1681288137.2103906, 0, 0.006728398, 0.0006523243, 0.007099777, 2.441696, 0, 0, 0, 22.400000000000002, +2.240254E+01, +9.041871E-09, 0.006728398, 0.0002869087, 0.007166611, 5.53757
1681288143.915814, 0, 0.007093977, 0.0006523243, 0.007123906, 8.164248, 0, 0, 0, 23.200000000000003, +2.320321E+01, +9.241653E-09, 0.006728398, 0.0006523243, 0.007123906, 5.53757
1681288150.6276317, 0, 0.006728398, 0.0006523243, 0.007123906, 5.53757, 0, 0, 0, 24.0, +2.400350E+01, +9.674063E-09, 0.006728398, 0.0006523243, 0.007166611, 5.253839
1681288157.3463087, 0, 0.006728398, 0.0006523243, 0.007465072, 5.53757, 0, 0, 0, 24.8, +2.480400E+01, +9.990021E-09, 0.007093977, 0.00101774, 0.007528664, 2.202618
