time,tc temp (C),tr temp (C),tr res (ohm),PAR124,x,y,r,theta
1645885234.032424,0,2.0548134418296895,967.271582,4.1827955,0.187379,-0.101746,0.213197,-28.482
1645885237.5856302,0,2.0583386354876922,967.281828,4.183062,0.18744,-0.101746,0.213258,-28.476
1645885241.141342,0,2.0615397134508333,967.291132,4.1833605,0.187257,-0.101746,0.213075,-28.506
1645885244.7098007,0,2.065008104873511,967.301213,4.1835699,0.187318,-0.101807,0.213197,-28.506
1645885248.2655447,0,2.0684744148772705,967.311288,4.1838288,0.187257,-0.101746,0.213075,-28.512
1645885251.7906303,0,2.07182269928198,967.32102,4.1840667,0.187318,-0.101563,0.213014,-28.458
1645885255.337697,0,2.074955938640641,967.330127,4.1843442,0.187318,-0.101746,0.213136,-28.5
1645885258.878916,0,2.0784139424938077,967.340178,4.1847434,0.187379,-0.101685,0.213136,-28.482
1645885262.438013,0,2.0818853470148593,967.350268,4.1850423,0.187379,-0.101624,0.213136,-28.452
1645885265.9813986,0,2.0850842534605416,967.359566,4.1853175,0.187257,-0.101624,0.213014,-28.476
1645885269.5285726,0,2.088347824874233,967.369052,4.1851906,0.18744,-0.101868,0.213319,-28.506
1645885273.069344,0,2.091340966861836,967.377752,4.1858282,0.187379,-0.101807,0.213258,-28.5
1645885276.6289449,0,2.0946636835746713,967.38741,4.1861605,0.187318,-0.101685,0.213136,-28.476
1645885280.1674583,0,2.0977627615807184,967.396418,4.1864829,0.187379,-0.101807,0.213258,-28.506
1645885283.7048786,0,2.10108579196182,967.406077,4.1866822,0.187318,-0.101685,0.213075,-28.488
1645885287.243391,0,2.1039629407840574,967.41444,4.1868133,0.187318,-0.101746,0.213136,-28.5
1645885290.7982798,0,2.106824596431364,967.422758,4.1872086,0.187379,-0.101746,0.213197,-28.494
1645885294.347276,0,2.1100767139064174,967.432211,4.1873469,0.187257,-0.101807,0.213075,-28.53
1645885297.896937,0,2.1131784761611376,967.441227,4.1876287,0.187318,-0.101807,0.213136,-28.512
1645885301.4399774,0,2.116108899573481,967.449745,4.188179,0.187379,-0.101807,0.213258,-28.5
1645885304.9893486,0,2.118967065508484,967.458053,4.1883044,0.187379,-0.101868,0.213258,-28.512
1645885308.5226,0,2.121806642541096,967.466307,4.1886296,0.18744,-0.10199,0.21338,-28.542
1645885312.0705106,0,2.124777280572209,967.474942,4.1889328,0.187501,-0.101929,0.21338,-28.518
1645885315.5930693,0,2.127182679722533,967.481934,4.1893415,0.187379,-0.101685,0.213136,-28.482
1645885319.152333,0,2.1298952802991646,967.489819,4.1895861,0.187318,-0.101807,0.213197,-28.506
1645885322.7109823,0,2.1328325143666973,967.498357,4.1896395,0.187379,-0.101807,0.213197,-28.506
1645885326.250299,0,2.135581902945663,967.506349,4.1899561,0.18744,-0.101624,0.213258,-28.452
1645885329.7939959,0,2.137998273616147,967.513373,4.1905202,0.187562,-0.101807,0.21338,-28.476
1645885333.338521,0,2.14059971578217,967.520935,4.1904296,0.187501,-0.10199,0.21338,-28.524
1645885336.8853748,0,2.143024325517485,967.527983,4.1904253,0.187379,-0.101807,0.213197,-28.506
1645885340.4241495,0,2.1455149772049875,967.535223,4.1905651,0.187318,-0.101868,0.213197,-28.53
1645885343.9494808,0,2.1476468166724496,967.54142,4.1909689,0.187318,-0.101868,0.213258,-28.53
1645885347.489398,0,2.1501061470854284,967.548569,4.1913475,0.187257,-0.10199,0.213258,-28.566
1645885351.047293,0,2.151926988634275,967.553862,4.191339,0.187501,-0.101746,0.213319,-28.476
1645885354.608416,0,2.153798738651163,967.559303,4.1914124,0.187623,-0.101746,0.21338,-28.464
1645885358.158487,0,2.1556371149948546,967.564647,4.1915435,0.18744,-0.101807,0.213319,-28.488
1645885361.717944,0,2.1570551108278737,967.568769,4.1917901,0.18744,-0.101929,0.21338,-28.524
1645885365.277011,0,2.1586186182005602,967.573314,4.1921091,0.187623,-0.10199,0.213502,-28.518
1645885368.824466,0,2.159683314849472,967.576409,4.1919817,0.187501,-0.101807,0.21338,-28.488
1645885372.3734982,0,2.16082265887916,967.579721,4.1923575,0.187501,-0.10199,0.213441,-28.536
