t,f2,bias,v2,x2,y2,r2,theta2,x8,y8,r8,theta8
1681332249.5782778,442.3,9.6,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332253.6459541,442.3,9.65,0.1,0.001207891,-7.850687e-07,0.001204239,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332257.725786,442.3,9.7,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332261.776653,442.3,9.75,0.1,0.001204235,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332265.8315747,442.3,9.8,0.1,0.001204235,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332269.9061668,442.3,9.85,0.1,0.001204235,-7.850687e-07,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332273.9527087,442.3,9.9,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332278.0147085,442.3,9.95,0.1,0.001204235,6.523243e-06,0.001204235,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332282.0921733,442.3,10.0,0.1,0.001207891,2.869087e-06,0.001204235,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332286.1581833,442.3,10.0,0.1,0.001204235,-7.850687e-07,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332290.227203,442.3,9.95,0.1,0.001204235,-7.850687e-07,0.001204235,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332294.2782474,442.3,9.9,0.1,0.001204235,2.869087e-06,0.001204239,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332298.3477464,442.3,9.85,0.1,0.001200579,2.869087e-06,0.00120058,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332302.4040992,442.3,9.8,0.1,0.001200579,-7.850687e-07,0.001204235,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332306.4701443,442.3,9.75,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332310.5464478,442.3,9.7,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332314.6318133,442.3,9.65,0.1,0.001204235,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332318.6757932,442.3,9.6,0.1,0.001204235,2.869087e-06,0.001200597,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332322.7404077,442.3,9.55,0.1,0.001204235,2.869087e-06,0.001204235,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332326.8230934,442.3,9.5,0.1,0.001204235,6.523243e-06,0.00120058,0.3103634,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332330.905462,442.3,9.45,0.1,0.001200579,2.869087e-06,0.001204239,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332334.9866772,442.3,9.4,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332339.045609,442.3,9.35,0.1,0.001204235,-7.850687e-07,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332343.1251972,442.3,9.3,0.1,0.001204235,2.869087e-06,0.001204239,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332347.2034385,442.3,9.25,0.1,0.001204235,6.523243e-06,0.001204235,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332351.2553484,442.3,9.2,0.1,0.001204235,-7.850687e-07,0.001204239,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332355.3166974,442.3,9.15,0.1,0.001204235,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332359.377473,442.3,9.1,0.1,0.001200579,2.869087e-06,0.001204235,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332363.4324238,442.3,9.05,0.1,0.001204235,-7.850687e-07,0.001200583,359.7881,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332367.4855099,442.3,8.99,0.1,0.001204235,6.523243e-06,0.001204243,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332371.5613296,442.3,8.94,0.1,0.001200579,2.869087e-06,0.001204235,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332375.6269875,442.3,8.89,0.1,0.001204235,-7.850687e-07,0.001204235,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332379.6876843,442.3,8.84,0.1,0.001204235,-7.850687e-07,0.001200583,0.3113085,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332383.7410629,442.3,8.79,0.1,0.001204235,6.523243e-06,0.001200597,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332387.8041644,442.3,8.74,0.1,0.001204235,-7.850687e-07,0.001200583,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332391.8923993,442.3,8.69,0.1,0.001204235,2.869087e-06,0.001204239,0.3113085,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332395.9644015,442.3,8.64,0.1,0.001204235,-4.439225e-06,0.001204235,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332400.037875,442.3,8.59,0.1,0.001204235,6.523243e-06,0.001204235,359.9628,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332404.1231594,442.3,8.54,0.1,0.001204235,2.869087e-06,0.001204239,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332408.194623,442.3,8.49,0.1,0.001204235,2.869087e-06,0.001207891,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332412.2861843,442.3,8.44,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332416.3412132,442.3,8.39,0.1,0.001204235,6.523243e-06,0.001200597,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332420.4157135,442.3,8.34,0.1,0.001204235,-7.850687e-07,0.001204253,0.3113085,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332424.477515,442.3,8.29,0.1,0.001207891,-7.850687e-07,0.001204235,359.7888,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332428.5471702,442.3,8.24,0.1,0.001204235,-7.850687e-07,0.001204239,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332432.614164,442.3,8.19,0.1,0.001207891,6.523243e-06,0.001204239,359.7888,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332436.6802673,442.3,8.14,0.1,0.001207891,2.869087e-06,0.001204235,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332440.7602715,442.3,8.09,0.1,0.001204235,6.523243e-06,0.001200583,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332444.8366308,442.3,8.04,0.1,0.001207891,2.869087e-06,0.001204253,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332448.8876514,442.3,7.99,0.1,0.001204235,6.523243e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332452.9521685,442.3,7.94,0.1,0.001204235,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332457.026159,442.3,7.89,0.1,0.001207891,6.523243e-06,0.001204243,0.3103634,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332461.0895908,442.3,7.84,0.1,0.001200579,2.869087e-06,0.001204253,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332465.1450455,442.3,7.79,0.1,0.001204235,2.869087e-06,0.001207891,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332469.2136564,442.3,7.74,0.1,0.001204235,6.523243e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332473.2934656,442.3,7.69,0.1,0.001204235,-7.850687e-07,0.001200597,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332477.3439853,442.3,7.64,0.1,0.001204235,-7.850687e-07,0.001204239,0.3113085,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332481.4101605,442.3,7.59,0.1,0.001204235,2.869087e-06,0.001204253,0.3094241,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332485.4651773,442.3,7.54,0.1,0.001204235,2.869087e-06,0.001204239,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332489.546945,442.3,7.49,0.1,0.001204235,-7.850687e-07,0.001200597,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332493.6045418,442.3,7.44,0.1,0.001200579,6.523243e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332497.649678,442.3,7.39,0.1,0.001204235,-7.850687e-07,0.001204253,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332501.725155,442.3,7.34,0.1,0.001200579,6.523243e-06,0.001204235,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332505.7942424,442.3,7.29,0.1,0.001204235,-7.850687e-07,0.001204239,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332509.8484535,442.3,7.24,0.1,0.001200579,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332513.9314966,442.3,7.19,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332518.0186186,442.3,7.14,0.1,0.001207891,2.869087e-06,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332522.1013465,442.3,7.09,0.1,0.001204235,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332526.1788993,442.3,7.04,0.1,0.001204235,-7.850687e-07,0.001204235,0.1369224,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332530.2710097,442.3,6.98,0.1,0.001200579,-7.850687e-07,0.001204253,0.1365068,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332534.3402457,442.3,6.93,0.1,0.001200579,2.869087e-06,0.00120058,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332538.4021661,442.3,6.88,0.1,0.001204235,2.869087e-06,0.001200583,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332542.484925,442.3,6.83,0.1,0.001204235,-7.850687e-07,0.001196924,0.1365068,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332546.5361726,442.3,6.78,0.1,0.001204235,-4.439225e-06,0.001204235,0.1369224,-0.0986714,-0.00165559,-0.0145951,-179.04
1681332550.6047552,442.3,6.73,0.1,0.001204235,-7.850687e-07,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332554.6826081,442.3,6.68,0.1,0.001204235,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332558.7295096,442.3,6.63,0.1,0.001204235,-7.850687e-07,0.001200583,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332562.782452,442.3,6.58,0.1,0.001207891,6.523243e-06,0.001207899,0.3113085,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332566.8489966,442.3,6.53,0.1,0.001204235,2.869087e-06,0.001200583,359.9626,-0.0986714,-0.00165559,-0.0145951,-179.04
1681332570.908484,442.3,6.48,0.1,0.001200579,2.869087e-06,0.001204239,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332574.996831,442.3,6.43,0.1,0.001204235,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332579.053169,442.3,6.38,0.1,0.001200579,-7.850687e-07,0.001200583,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332583.113167,442.3,6.33,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332587.1941662,442.3,6.28,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332591.2480745,442.3,6.23,0.1,0.001200579,2.869087e-06,0.001204235,359.9625,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332595.3009963,442.3,6.18,0.1,0.001200579,2.869087e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332599.3620026,442.3,6.13,0.1,0.001204235,2.869087e-06,0.00120058,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332603.4081774,442.3,6.08,0.1,0.001200579,2.869087e-06,0.00120058,359.7881,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332607.4965959,442.3,6.03,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332611.561659,442.3,5.98,0.1,0.001204235,2.869087e-06,0.001204235,0.3103634,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332615.6500435,442.3,5.93,0.1,0.001204235,2.869087e-06,0.001200583,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332619.7001002,442.3,5.88,0.1,0.001204235,6.523243e-06,0.001200597,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332623.776593,442.3,5.83,0.1,0.001204235,2.869087e-06,0.001204253,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332627.8408422,442.3,5.78,0.1,0.001204235,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332631.891459,442.3,5.73,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332635.9476433,442.3,5.68,0.1,0.001204235,2.869087e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332640.026626,442.3,5.63,0.1,0.001204235,-7.850687e-07,0.001204239,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332644.0918257,442.3,5.58,0.1,0.001204235,2.869087e-06,0.001204235,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332648.170944,442.3,5.53,0.1,0.001204235,2.869087e-06,0.001204253,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332652.2512646,442.3,5.48,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332656.3004518,442.3,5.43,0.1,0.001204235,6.523243e-06,0.001204239,0.3113085,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332660.377065,442.3,5.38,0.1,0.001204235,6.523243e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332664.4474099,442.3,5.33,0.1,0.001204235,2.869087e-06,0.001207894,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332668.4899657,442.3,5.28,0.1,0.001204235,6.523243e-06,0.001204235,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332672.5761771,442.3,5.23,0.1,0.001204235,6.523243e-06,0.00120058,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332676.6547341,442.3,5.18,0.1,0.001200579,2.869087e-06,0.001200583,0.3103634,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332680.7434087,442.3,5.13,0.1,0.001204235,2.869087e-06,0.001204243,359.7888,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332684.8132956,442.3,5.08,0.1,0.001207891,6.523243e-06,0.001204253,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332688.8950105,442.3,5.03,0.1,0.001204235,-7.850687e-07,0.001200597,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332692.9434726,442.3,4.97,0.1,0.001204235,2.869087e-06,0.001204253,0.3113085,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332697.0034854,442.3,4.92,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332701.0671606,442.3,4.87,0.1,0.001204235,-7.850687e-07,0.001200583,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332705.145145,442.3,4.82,0.1,0.001204235,-7.850687e-07,0.001204239,359.9625,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332709.231414,442.3,4.77,0.1,0.001204235,-7.850687e-07,0.001204239,0.1360936,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332713.2846198,442.3,4.72,0.1,0.001204235,2.869087e-06,0.00120058,0.1369224,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332717.3587878,442.3,4.67,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332721.4477,442.3,4.62,0.1,0.001200579,-7.850687e-07,0.001204239,0.1360936,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332725.5254977,442.3,4.57,0.1,0.001204235,-7.850687e-07,0.001200583,359.9626,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332729.5948195,442.3,4.52,0.1,0.001204235,2.869087e-06,0.001204253,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332733.6357558,442.3,4.47,0.1,0.001204235,2.869087e-06,0.001204235,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332737.6847012,442.3,4.42,0.1,0.001204235,-7.850687e-07,0.001200583,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332741.7411659,442.3,4.37,0.1,0.001207891,2.869087e-06,0.001204243,359.9626,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332745.8164942,442.3,4.32,0.1,0.001207891,2.869087e-06,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332749.8878472,442.3,4.27,0.1,0.001204235,-7.850687e-07,0.001200597,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332753.9569366,442.3,4.22,0.1,0.001204235,-7.850687e-07,0.001204253,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332758.0280077,442.3,4.17,0.1,0.001200579,-7.850687e-07,0.001204235,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332762.1127727,442.3,4.12,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332766.1851833,442.3,4.07,0.1,0.001204235,2.869087e-06,0.001204235,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332770.240477,442.3,4.02,0.1,0.001204235,1.01774e-05,0.00120058,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332774.3210933,442.3,3.97,0.1,0.001200579,2.869087e-06,0.001204253,0.3113085,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332778.3990302,442.3,3.92,0.1,0.001204235,6.523243e-06,0.001200597,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332782.4518762,442.3,3.87,0.1,0.001204235,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332786.5062733,442.3,3.82,0.1,0.001200579,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332790.5981758,442.3,3.77,0.1,0.001200579,2.869087e-06,0.001204235,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332794.6759784,442.3,3.72,0.1,0.001200579,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332798.7303042,442.3,3.67,0.1,0.001204235,2.869087e-06,0.001204235,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332802.7949734,442.3,3.62,0.1,0.001204235,-7.850687e-07,0.001204253,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332806.856269,442.3,3.57,0.1,0.001204235,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332810.923567,442.3,3.52,0.1,0.001200579,2.869087e-06,0.001204239,359.9626,-0.0986714,-0.00164033,-0.0145951,-179.046
1681332814.9748127,442.3,3.47,0.1,0.001200579,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332819.0397508,442.3,3.42,0.1,0.001200579,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332823.0924468,442.3,3.37,0.1,0.001204235,6.523243e-06,0.001207909,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332827.1619704,442.3,3.32,0.1,0.001200579,-7.850687e-07,0.001204253,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332831.2280414,442.3,3.27,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332835.3104181,442.3,3.22,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332839.3896492,442.3,3.17,0.1,0.001204235,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332843.465468,442.3,3.12,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332847.5227928,442.3,3.07,0.1,0.001204235,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332851.5767703,442.3,3.02,0.1,0.001204235,2.869087e-06,0.001200583,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332855.6545627,442.3,2.96,0.1,0.001200579,2.869087e-06,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332859.721823,442.3,2.91,0.1,0.001204235,2.869087e-06,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332863.787784,442.3,2.86,0.1,0.001204235,-7.850687e-07,0.00120058,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332867.8624384,442.3,2.81,0.1,0.001200579,6.523243e-06,0.00120058,359.9626,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332871.94524,442.3,2.76,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332876.0089228,442.3,2.71,0.1,0.001204235,-7.850687e-07,0.001204235,359.9625,-0.0986638,-0.00164033,-0.0146027,-179.046
1681332880.073628,442.3,2.66,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332884.1518342,442.3,2.61,0.1,0.001204235,2.869087e-06,0.001200597,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332888.1875937,442.3,2.56,0.1,0.001204235,2.869087e-06,0.001200583,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332892.269549,442.3,2.51,0.1,0.001204235,2.869087e-06,0.001204239,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332896.3173704,442.3,2.46,0.1,0.001200579,-7.850687e-07,0.00120058,0.3094241,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332900.3822446,442.3,2.41,0.1,0.001207891,-7.850687e-07,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332904.4254642,442.3,2.36,0.1,0.001204235,-7.850687e-07,0.001207891,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332908.4962296,442.3,2.31,0.1,0.001204235,2.869087e-06,0.001200583,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332912.5596578,442.3,2.26,0.1,0.001207891,-7.850687e-07,0.00120058,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332916.6172945,442.3,2.21,0.1,0.001204235,-7.850687e-07,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332920.6715932,442.3,2.16,0.1,0.001204235,-7.850687e-07,0.001204239,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332924.7370186,442.3,2.11,0.1,0.001207891,-7.850687e-07,0.001204253,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332928.807186,442.3,2.06,0.1,0.001204235,-7.850687e-07,0.001204253,0.1365068,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332932.8937902,442.3,2.01,0.1,0.001200579,6.523243e-06,0.001207909,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332936.9594183,442.3,1.96,0.1,0.001204235,-7.850687e-07,0.00120058,359.9625,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332941.0218046,442.3,1.91,0.1,0.001200579,-7.850687e-07,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332945.0838487,442.3,1.86,0.1,0.001204235,2.869087e-06,0.001204239,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332949.141161,442.3,1.81,0.1,0.001204235,-7.850687e-07,0.001204253,0.1365068,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332953.2176526,442.3,1.76,0.1,0.001200579,-7.850687e-07,0.001204235,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332957.2715526,442.3,1.71,0.1,0.001204235,-7.850687e-07,0.001204235,0.1360936,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332961.3527226,442.3,1.66,0.1,0.001204235,2.869087e-06,0.001204253,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332965.4324899,442.3,1.61,0.1,0.001204235,-7.850687e-07,0.001204253,0.1360936,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332969.4962506,442.3,1.56,0.1,0.001204235,2.869087e-06,0.001204235,359.9628,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332973.5688963,442.3,1.51,0.1,0.001200579,2.869087e-06,0.001204253,0.1369224,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332977.6445158,442.3,1.46,0.1,0.001204235,6.523243e-06,0.001204235,359.9626,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332981.7282815,442.3,1.41,0.1,0.001204235,2.869087e-06,0.001207909,359.7888,-0.0986638,-0.00165559,-0.0146027,-179.04
1681332985.7714436,442.3,1.36,0.1,0.001204235,6.523243e-06,0.001207891,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681332989.8255868,442.3,1.31,0.1,0.001204235,2.869087e-06,0.00120058,359.9626,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332993.9096823,442.3,1.26,0.1,0.001204235,-7.850687e-07,0.001204235,0.3103634,-0.0986638,-0.00164796,-0.0146027,-179.046
1681332997.9772847,442.3,1.21,0.1,0.001200579,2.869087e-06,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681333002.0310571,442.3,1.16,0.1,0.001204235,1.01774e-05,0.001204239,359.9626,-0.0986714,-0.00164796,-0.0145951,-179.046
1681333006.1137962,442.3,1.11,0.1,0.001204235,2.869087e-06,0.001204253,0.1369224,-0.0986638,-0.00164796,-0.0146027,-179.046
1681333010.1834085,442.3,1.06,0.1,0.001207891,2.869087e-06,0.00120058,0.3094241,-0.0986714,-0.00164796,-0.0145951,-179.046
1681333014.2688928,442.3,1.01,0.1,0.001200579,2.869087e-06,0.001204235,0.1365068,-0.0986638,-0.00164796,-0.0146027,-179.046
1681333018.3360276,442.3,0.95,0.1,0.001204235,1.01774e-05,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
1681333022.4076316,442.3,0.9,0.1,0.001204235,-7.850687e-07,0.001204239,0.1365068,-0.0986714,-0.00164796,-0.0145951,-179.046
