t,gateBias,f2,bias,v2,x2,y2,r2,theta2,x8,y8,r8,theta8
1681348097.7686622,0.33333333333333304,442.3,1.0,0.01,0.00961334,1.147635e-05,0.009613374,0.06839932,0,0,0,0
1681348101.3203948,0.33333333333333304,442.3,0.97,0.01,0.00961334,1.147635e-05,0.009598716,0.06850353,0,0,0,0
1681348104.8774667,0.33333333333333304,442.3,0.95,0.01,0.00961334,-3.140275e-06,0.009598751,0.06839932,0,0,0,0
1681348108.4270122,0.33333333333333304,442.3,0.92,0.01,0.00961334,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681348111.995486,0.33333333333333304,442.3,0.9,0.01,0.009598716,2.609297e-05,0.009598751,0.06839932,0,0,0,0
1681348115.5623393,0.33333333333333304,442.3,0.87,0.01,0.009598716,1.147635e-05,0.009598751,359.9813,0,0,0,0
1681348119.1106093,0.33333333333333304,442.3,0.85,0.01,0.00961334,1.147635e-05,0.009598723,359.9813,0,0,0,0
1681348122.6750395,0.33333333333333304,442.3,0.82,0.01,0.00961334,1.147635e-05,0.009598716,0.06850353,0,0,0,0
1681348126.2305033,0.33333333333333304,442.3,0.79,0.01,0.009598716,2.609297e-05,0.009613346,0.1555144,0,0,0,0
1681348129.7779503,0.33333333333333304,442.3,0.77,0.01,0.00961334,-3.140275e-06,0.009613374,0.06839932,0,0,0,0
1681348133.3438585,0.33333333333333304,442.3,0.74,0.01,0.00961334,1.147635e-05,0.009613346,359.9812,0,0,0,0
1681348136.9070168,0.33333333333333304,442.3,0.72,0.01,0.00961334,-1.77569e-05,0.009598723,359.9813,0,0,0,0
1681348140.4513059,0.33333333333333304,442.3,0.69,0.01,0.00961334,-3.140275e-06,0.009598723,0.06850353,0,0,0,0
1681348144.0064201,0.33333333333333304,442.3,0.67,0.01,0.009598716,-3.140275e-06,0.009598723,0.06850353,0,0,0,0
1681348147.5656407,0.33333333333333304,442.3,0.64,0.01,0.009584093,2.609297e-05,0.009613346,0.06850353,0,0,0,0
1681348151.104171,0.33333333333333304,442.3,0.62,0.01,0.009598716,-3.140275e-06,0.009613346,0.2426289,0,0,0,0
1681348154.6340547,0.33333333333333304,442.3,0.59,0.01,0.009598716,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681348158.1748774,0.33333333333333304,442.3,0.56,0.01,0.00961334,2.609297e-05,0.009598751,0.06850353,0,0,0,0
1681348161.7269762,0.33333333333333304,442.3,0.54,0.01,0.00961334,1.147635e-05,0.009613346,0.06850353,0,0,0,0
1681348165.2923918,0.33333333333333304,442.3,0.51,0.01,0.00961334,1.147635e-05,0.009613374,0.1557514,0,0,0,0
1681348168.8234751,0.33333333333333304,442.3,0.49,0.01,0.009598716,1.147635e-05,0.009598723,0.1555144,0,0,0,0
1681348172.3678763,0.33333333333333304,442.3,0.46,0.01,0.009598716,1.147635e-05,0.009598751,0.06850353,0,0,0,0
1681348175.9191682,0.33333333333333304,442.3,0.44,0.01,0.009598716,-3.140275e-06,0.009598716,0.1555144,0,0,0,0
1681348179.455557,0.33333333333333304,442.3,0.41,0.01,0.009598716,2.609297e-05,0.009598716,0.06860805,0,0,0,0
1681348183.0308712,0.33333333333333304,442.3,0.38,0.01,0.00961334,-3.140275e-06,0.009598751,359.9813,0,0,0,0
1681348186.5890875,0.33333333333333304,442.3,0.36,0.01,0.009598716,1.147635e-05,0.009598723,0.1555144,0,0,0,0
1681348190.1488152,0.33333333333333304,442.3,0.33,0.01,0.009598716,1.147635e-05,0.0095841,0.06850353,0,0,0,0
1681348193.7164748,0.33333333333333304,442.3,0.31,0.01,0.00961334,1.147635e-05,0.009598723,0.06839932,0,0,0,0
1681348197.2904038,0.33333333333333304,442.3,0.28,0.01,0.009584093,1.147635e-05,0.009598716,0.06850353,0,0,0,0
1681348200.8392978,0.33333333333333304,442.3,0.26,0.01,0.009598716,-3.140275e-06,0.009613346,0.06850353,0,0,0,0
1681348204.3682024,0.33333333333333304,442.3,0.23,0.01,0.009627962,1.147635e-05,0.009613346,0.1557514,0,0,0,0
1681348207.9292603,0.33333333333333304,442.3,0.21,0.01,0.00961334,2.609297e-05,0.009598716,0.06839932,0,0,0,0
1681348211.478732,0.33333333333333304,442.3,0.18,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681348215.0410995,0.33333333333333304,442.3,0.15,0.01,0.00961334,1.147635e-05,0.009598716,0.06850353,0,0,0,0
1681348218.5831587,0.33333333333333304,442.3,0.13,0.01,0.009598716,-3.140275e-06,0.009598723,359.9813,0,0,0,0
1681348222.1234336,0.33333333333333304,442.3,0.1,0.01,0.009598716,2.609297e-05,0.009613346,0.06850353,0,0,0,0
1681348225.6426353,0.33333333333333304,442.3,0.08,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681348229.18308,0.33333333333333304,442.3,0.05,0.01,0.009598716,1.147635e-05,0.009584094,0.06839932,0,0,0,0
1681348232.7472975,0.33333333333333304,442.3,0.03,0.01,0.009598716,1.147635e-05,0.009598723,0.06839932,0,0,0,0
1681348236.2915485,0.33333333333333304,442.3,0.0,0.01,0.009598716,2.609297e-05,0.009613346,0.06850353,0,0,0,0
1681348241.573814,1.0,442.3,0.0,0.01,0.00961334,-3.140275e-06,0.009613341,0.155989,0,0,0,0
1681348245.1169543,1.0,442.3,0.03,0.01,0.00961334,-3.140275e-06,0.009598751,359.9813,0,0,0,0
1681348248.67201,1.0,442.3,0.05,0.01,0.00961334,1.147635e-05,0.009613341,0.1552783,0,0,0,0
1681348252.2171552,1.0,442.3,0.08,0.01,0.00961334,-3.140275e-06,0.009613341,0.06839932,0,0,0,0
1681348255.7651284,1.0,442.3,0.1,0.01,0.009627962,1.147635e-05,0.009627969,0.2429985,0,0,0,0
1681348259.3072157,1.0,442.3,0.13,0.01,0.00961334,1.147635e-05,0.009627962,0.06829543,0,0,0,0
1681348262.873489,1.0,442.3,0.15,0.01,0.00961334,2.609297e-05,0.009613341,359.9813,0,0,0,0
1681348266.431801,1.0,442.3,0.18,0.01,0.00961334,2.609297e-05,0.009613346,0.1555144,0,0,0,0
1681348269.9877503,1.0,442.3,0.21,0.01,0.00961334,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681348273.5383325,1.0,442.3,0.23,0.01,0.009598716,1.147635e-05,0.009613346,0.1557514,0,0,0,0
1681348277.0792086,1.0,442.3,0.26,0.01,0.00961334,2.609297e-05,0.009613374,0.06829543,0,0,0,0
1681348280.6268847,1.0,442.3,0.28,0.01,0.00961334,-3.140275e-06,0.009613346,0.06839932,0,0,0,0
1681348284.170516,1.0,442.3,0.31,0.01,0.00961334,1.147635e-05,0.009613341,0.06839932,0,0,0,0
1681348287.7189038,1.0,442.3,0.33,0.01,0.00961334,1.147635e-05,0.009613346,0.1555144,0,0,0,0
1681348291.2546573,1.0,442.3,0.36,0.01,0.00961334,2.609297e-05,0.009627969,359.9813,0,0,0,0
1681348294.8254392,1.0,442.3,0.38,0.01,0.00961334,2.609297e-05,0.009613346,0.06829543,0,0,0,0
1681348298.3782058,1.0,442.3,0.41,0.01,0.00961334,1.147635e-05,0.009613346,0.06829543,0,0,0,0
1681348301.95265,1.0,442.3,0.44,0.01,0.00961334,4.070959e-05,0.009598723,0.06819186,0,0,0,0
1681348305.5042727,1.0,442.3,0.46,0.01,0.00961334,-3.140275e-06,0.009627969,0.06839932,0,0,0,0
1681348309.0674274,1.0,442.3,0.49,0.01,0.009627962,-3.140275e-06,0.009613346,0.06829543,0,0,0,0
1681348312.616531,1.0,442.3,0.51,0.01,0.00961334,2.609297e-05,0.009613341,0.06839932,0,0,0,0
1681348316.1664174,1.0,442.3,0.54,0.01,0.00961334,1.147635e-05,0.009613374,0.06839932,0,0,0,0
1681348319.7329128,1.0,442.3,0.56,0.01,0.00961334,-3.140275e-06,0.009613341,0.1555144,0,0,0,0
1681348323.2992775,1.0,442.3,0.59,0.01,0.00961334,-3.140275e-06,0.009613374,359.9813,0,0,0,0
1681348326.8363116,1.0,442.3,0.62,0.01,0.00961334,-3.140275e-06,0.009613346,0.06839932,0,0,0,0
1681348330.3999918,1.0,442.3,0.64,0.01,0.00961334,2.609297e-05,0.009613346,0.06829543,0,0,0,0
1681348333.9393451,1.0,442.3,0.67,0.01,0.009627962,1.147635e-05,0.009613341,0.1552783,0,0,0,0
1681348337.4796357,1.0,442.3,0.69,0.01,0.009627962,2.609297e-05,0.009598723,0.06839932,0,0,0,0
1681348341.0452268,1.0,442.3,0.72,0.01,0.00961334,1.147635e-05,0.009627969,0.06839932,0,0,0,0
1681348344.5921102,1.0,442.3,0.74,0.01,0.00961334,1.147635e-05,0.009627997,359.9813,0,0,0,0
1681348348.1449296,1.0,442.3,0.77,0.01,0.00961334,2.609297e-05,0.009613374,0.06839932,0,0,0,0
1681348351.6872537,1.0,442.3,0.79,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681348355.240326,1.0,442.3,0.82,0.01,0.009598716,1.147635e-05,0.009613346,359.8942,0,0,0,0
1681348358.7728488,1.0,442.3,0.85,0.01,0.00961334,1.147635e-05,0.009613341,0.1555144,0,0,0,0
1681348362.328092,1.0,442.3,0.87,0.01,0.009627962,-3.140275e-06,0.009598716,0.06829543,0,0,0,0
1681348365.8852944,1.0,442.3,0.9,0.01,0.00961334,1.147635e-05,0.009627962,0.06850353,0,0,0,0
1681348369.416565,1.0,442.3,0.92,0.01,0.009627962,1.147635e-05,0.009613374,0.06839932,0,0,0,0
1681348372.9675188,1.0,442.3,0.95,0.01,0.00961334,1.147635e-05,0.009613341,0.06829543,0,0,0,0
1681348376.503997,1.0,442.3,0.97,0.01,0.00961334,-3.140275e-06,0.009598723,359.9813,0,0,0,0
1681348380.0722165,1.0,442.3,1.0,0.01,0.00961334,-3.140275e-06,0.009598751,0.1552783,0,0,0,0
1681348383.6226847,1.0,442.3,1.0,0.01,0.009598716,2.609297e-05,0.009613346,0.1555144,0,0,0,0
1681348387.1755838,1.0,442.3,0.97,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681348390.734041,1.0,442.3,0.95,0.01,0.00961334,2.609297e-05,0.009613341,0.06829543,0,0,0,0
1681348394.2928228,1.0,442.3,0.92,0.01,0.00961334,1.147635e-05,0.009613341,359.9813,0,0,0,0
1681348397.8355172,1.0,442.3,0.9,0.01,0.009598716,1.147635e-05,0.009598723,359.9813,0,0,0,0
1681348401.4129186,1.0,442.3,0.87,0.01,0.009598716,4.070959e-05,0.009598723,0.1557514,0,0,0,0
1681348404.9511971,1.0,442.3,0.85,0.01,0.00961334,1.147635e-05,0.009598716,359.894,0,0,0,0
1681348408.5128255,1.0,442.3,0.82,0.01,0.00961334,1.147635e-05,0.009598751,0.06839932,0,0,0,0
1681348412.058535,1.0,442.3,0.79,0.01,0.009598716,-3.140275e-06,0.009613341,0.06860805,0,0,0,0
1681348415.6098933,1.0,442.3,0.77,0.01,0.009598716,1.147635e-05,0.009613341,0.06850353,0,0,0,0
1681348419.1581717,1.0,442.3,0.74,0.01,0.009598716,1.147635e-05,0.009598723,0.1555144,0,0,0,0
1681348422.7155042,1.0,442.3,0.72,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681348426.2742708,1.0,442.3,0.69,0.01,0.00961334,-3.140275e-06,0.009598751,0.06839932,0,0,0,0
1681348429.8334467,1.0,442.3,0.67,0.01,0.00961334,-3.140275e-06,0.009598751,0.06839932,0,0,0,0
1681348433.3955483,1.0,442.3,0.64,0.01,0.009598716,1.147635e-05,0.009613346,0.06850353,0,0,0,0
1681348436.9590964,1.0,442.3,0.62,0.01,0.00961334,4.070959e-05,0.009598751,0.06850353,0,0,0,0
1681348440.5139642,1.0,442.3,0.59,0.01,0.009598716,2.609297e-05,0.009598723,0.06839932,0,0,0,0
1681348444.0615008,1.0,442.3,0.56,0.01,0.009598716,-3.140275e-06,0.009598716,359.9813,0,0,0,0
1681348447.5947683,1.0,442.3,0.54,0.01,0.00961334,1.147635e-05,0.009598723,0.06850353,0,0,0,0
1681348451.128498,1.0,442.3,0.51,0.01,0.009598716,2.609297e-05,0.009598716,0.06850353,0,0,0,0
1681348454.6937644,1.0,442.3,0.49,0.01,0.009598716,1.147635e-05,0.009613346,0.06850353,0,0,0,0
1681348458.236879,1.0,442.3,0.46,0.01,0.009598716,1.147635e-05,0.009613341,0.06850353,0,0,0,0
1681348461.796864,1.0,442.3,0.44,0.01,0.00961334,-1.77569e-05,0.009613341,359.9813,0,0,0,0
1681348465.3580258,1.0,442.3,0.41,0.01,0.00961334,-3.140275e-06,0.009598723,0.06850353,0,0,0,0
1681348468.9139786,1.0,442.3,0.38,0.01,0.009598716,2.609297e-05,0.009598716,0.06839932,0,0,0,0
1681348472.4674962,1.0,442.3,0.36,0.01,0.009598716,-3.140275e-06,0.009598716,0.06850353,0,0,0,0
1681348476.0248806,1.0,442.3,0.33,0.01,0.009598716,1.147635e-05,0.009598723,0.06839932,0,0,0,0
1681348479.5794535,1.0,442.3,0.31,0.01,0.009598716,1.147635e-05,0.009598716,359.9813,0,0,0,0
1681348483.1410947,1.0,442.3,0.28,0.01,0.00961334,-1.77569e-05,0.009613346,359.9813,0,0,0,0
1681348486.6916854,1.0,442.3,0.26,0.01,0.00961334,1.147635e-05,0.009598723,0.06839932,0,0,0,0
1681348490.2361355,1.0,442.3,0.23,0.01,0.00961334,2.609297e-05,0.009598723,0.1557514,0,0,0,0
1681348493.7848384,1.0,442.3,0.21,0.01,0.00961334,-1.77569e-05,0.009598716,359.9813,0,0,0,0
1681348497.364767,1.0,442.3,0.18,0.01,0.009598716,2.609297e-05,0.009598723,0.1557514,0,0,0,0
1681348500.9120913,1.0,442.3,0.15,0.01,0.009598716,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681348504.4477396,1.0,442.3,0.13,0.01,0.00961334,1.147635e-05,0.009627969,0.06850353,0,0,0,0
1681348508.0183616,1.0,442.3,0.1,0.01,0.009598716,-3.140275e-06,0.009627962,0.06850353,0,0,0,0
1681348511.571046,1.0,442.3,0.08,0.01,0.009598716,1.147635e-05,0.009598723,0.06850353,0,0,0,0
1681348515.1330662,1.0,442.3,0.05,0.01,0.00961334,-3.140275e-06,0.009613374,359.9813,0,0,0,0
1681348518.7085278,1.0,442.3,0.03,0.01,0.00961334,1.147635e-05,0.009613374,0.06839932,0,0,0,0
1681348522.2569277,1.0,442.3,0.0,0.01,0.009584093,-3.140275e-06,0.009613341,0.06850353,0,0,0,0
1681348527.5207405,1.666666666666666,442.3,0.0,0.01,0.00961334,-3.140275e-06,0.009613374,0.06839932,0,0,0,0
1681348531.0742626,1.666666666666666,442.3,0.03,0.01,0.009598716,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681348534.618874,1.666666666666666,442.3,0.05,0.01,0.00961334,1.147635e-05,0.009613346,0.1552783,0,0,0,0
1681348538.1774352,1.666666666666666,442.3,0.08,0.01,0.00961334,-3.140275e-06,0.009598751,0.06839932,0,0,0,0
1681348541.7371051,1.666666666666666,442.3,0.1,0.01,0.00961334,1.147635e-05,0.009598723,0.06839932,0,0,0,0
1681348545.3013577,1.666666666666666,442.3,0.13,0.01,0.00961334,-3.140275e-06,0.009613346,359.8942,0,0,0,0
1681348548.8579042,1.666666666666666,442.3,0.15,0.01,0.00961334,2.609297e-05,0.009627997,0.06839932,0,0,0,0
1681348552.429121,1.666666666666666,442.3,0.18,0.01,0.009598716,2.609297e-05,0.009613346,0.06839932,0,0,0,0
1681348556.0016239,1.666666666666666,442.3,0.21,0.01,0.009627962,1.147635e-05,0.009598723,0.1555144,0,0,0,0
1681348559.5535429,1.666666666666666,442.3,0.23,0.01,0.009598716,-3.140275e-06,0.009613341,0.06829543,0,0,0,0
1681348563.1187873,1.666666666666666,442.3,0.26,0.01,0.009627962,1.147635e-05,0.009627969,0.06839932,0,0,0,0
1681348566.6875217,1.666666666666666,442.3,0.28,0.01,0.00961334,-3.140275e-06,0.009613346,0.1552783,0,0,0,0
1681348570.216786,1.666666666666666,442.3,0.31,0.01,0.00961334,2.609297e-05,0.009627969,359.9813,0,0,0,0
1681348573.7931874,1.666666666666666,442.3,0.33,0.01,0.009627962,1.147635e-05,0.009613374,0.1552783,0,0,0,0
1681348577.345721,1.666666666666666,442.3,0.36,0.01,0.009598716,1.147635e-05,0.009627969,0.06829543,0,0,0,0
1681348580.9014163,1.666666666666666,442.3,0.38,0.01,0.009627962,-3.140275e-06,0.009613374,359.9813,0,0,0,0
1681348584.4371827,1.666666666666666,442.3,0.41,0.01,0.009627962,1.147635e-05,0.009613346,359.9813,0,0,0,0
1681348587.985896,1.666666666666666,442.3,0.44,0.01,0.00961334,2.609297e-05,0.009627969,0.06839932,0,0,0,0
1681348591.5453148,1.666666666666666,442.3,0.46,0.01,0.009627962,1.147635e-05,0.009613341,0.2426289,0,0,0,0
1681348595.0985281,1.666666666666666,442.3,0.49,0.01,0.00961334,1.147635e-05,0.009613346,0.2426289,0,0,0,0
1681348598.6499681,1.666666666666666,442.3,0.51,0.01,0.00961334,2.609297e-05,0.009613346,0.06839932,0,0,0,0
1681348602.1847594,1.666666666666666,442.3,0.54,0.01,0.00961334,1.147635e-05,0.009613346,0.1555144,0,0,0,0
1681348605.731982,1.666666666666666,442.3,0.56,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681348609.2711685,1.666666666666666,442.3,0.59,0.01,0.00961334,1.147635e-05,0.009613346,359.8943,0,0,0,0
1681348612.8158495,1.666666666666666,442.3,0.62,0.01,0.00961334,2.609297e-05,0.009613374,0.06850353,0,0,0,0
1681348616.3765066,1.666666666666666,442.3,0.64,0.01,0.00961334,2.609297e-05,0.009613341,0.1555144,0,0,0,0
1681348619.936447,1.666666666666666,442.3,0.67,0.01,0.00961334,-3.140275e-06,0.009627969,359.9813,0,0,0,0
1681348623.46845,1.666666666666666,442.3,0.69,0.01,0.00961334,2.609297e-05,0.009613341,359.9813,0,0,0,0
1681348627.03182,1.666666666666666,442.3,0.72,0.01,0.00961334,4.070959e-05,0.009627969,0.06839932,0,0,0,0
1681348630.6035254,1.666666666666666,442.3,0.74,0.01,0.00961334,-3.140275e-06,0.009613346,0.06829543,0,0,0,0
1681348634.1575415,1.666666666666666,442.3,0.77,0.01,0.00961334,2.609297e-05,0.009613346,0.2426289,0,0,0,0
1681348637.7280798,1.666666666666666,442.3,0.79,0.01,0.009627962,1.147635e-05,0.009642593,359.9813,0,0,0,0
1681348641.2922552,1.666666666666666,442.3,0.82,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681348644.855235,1.666666666666666,442.3,0.85,0.01,0.009598716,2.609297e-05,0.009598723,0.06850353,0,0,0,0
1681348648.418462,1.666666666666666,442.3,0.87,0.01,0.00961334,1.147635e-05,0.009613341,359.9813,0,0,0,0
1681348651.9579625,1.666666666666666,442.3,0.9,0.01,0.009598716,1.147635e-05,0.009627997,0.155989,0,0,0,0
1681348655.505119,1.666666666666666,442.3,0.92,0.01,0.00961334,-3.140275e-06,0.009613346,0.06829543,0,0,0,0
1681348659.0574303,1.666666666666666,442.3,0.95,0.01,0.00961334,1.147635e-05,0.009627962,0.06829543,0,0,0,0
1681348662.611789,1.666666666666666,442.3,0.97,0.01,0.00961334,1.147635e-05,0.009613341,0.06839932,0,0,0,0
1681348666.176245,1.666666666666666,442.3,1.0,0.01,0.00961334,2.609297e-05,0.009627969,0.06829543,0,0,0,0
1681348669.721452,1.666666666666666,442.3,1.0,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681348673.2752087,1.666666666666666,442.3,0.97,0.01,0.00961334,1.147635e-05,0.009613341,0.06839932,0,0,0,0
1681348676.810231,1.666666666666666,442.3,0.95,0.01,0.00961334,1.147635e-05,0.009627997,0.2426289,0,0,0,0
1681348680.3658266,1.666666666666666,442.3,0.92,0.01,0.00961334,-3.140275e-06,0.009613346,0.06839932,0,0,0,0
1681348683.9187455,1.666666666666666,442.3,0.9,0.01,0.00961334,-3.140275e-06,0.009613341,359.9813,0,0,0,0
1681348687.4733484,1.666666666666666,442.3,0.87,0.01,0.009598716,-3.140275e-06,0.009598723,0.06850353,0,0,0,0
1681348691.0175722,1.666666666666666,442.3,0.85,0.01,0.00961334,1.147635e-05,0.009613374,0.06850353,0,0,0,0
1681348694.574272,1.666666666666666,442.3,0.82,0.01,0.00961334,1.147635e-05,0.009598723,0.06839932,0,0,0,0
1681348698.1235387,1.666666666666666,442.3,0.79,0.01,0.00961334,-3.140275e-06,0.009598716,0.06850353,0,0,0,0
1681348701.683017,1.666666666666666,442.3,0.77,0.01,0.00961334,-3.140275e-06,0.009613346,0.06839932,0,0,0,0
1681348705.2435796,1.666666666666666,442.3,0.74,0.01,0.00961334,-3.140275e-06,0.009613341,0.06850353,0,0,0,0
1681348708.8050756,1.666666666666666,442.3,0.72,0.01,0.009598716,-3.140275e-06,0.009613346,0.1557514,0,0,0,0
1681348712.3676815,1.666666666666666,442.3,0.69,0.01,0.00961334,-1.77569e-05,0.009598751,0.06850353,0,0,0,0
1681348715.9227345,1.666666666666666,442.3,0.67,0.01,0.009584093,1.147635e-05,0.009613374,0.1557514,0,0,0,0
1681348719.5114403,1.666666666666666,442.3,0.64,0.01,0.009598716,1.147635e-05,0.009613346,0.06850353,0,0,0,0
1681348723.060252,1.666666666666666,442.3,0.62,0.01,0.009584093,1.147635e-05,0.009613341,0.06850353,0,0,0,0
1681348726.611315,1.666666666666666,442.3,0.59,0.01,0.009598716,2.609297e-05,0.009598716,0.06850353,0,0,0,0
1681348730.1607468,1.666666666666666,442.3,0.56,0.01,0.00961334,2.609297e-05,0.009613346,0.1555144,0,0,0,0
1681348733.7109647,1.666666666666666,442.3,0.54,0.01,0.009627962,1.147635e-05,0.009613341,359.9813,0,0,0,0
1681348737.2672207,1.666666666666666,442.3,0.51,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681348740.8310668,1.666666666666666,442.3,0.49,0.01,0.00961334,2.609297e-05,0.009613346,359.9813,0,0,0,0
1681348744.3960238,1.666666666666666,442.3,0.46,0.01,0.009598716,1.147635e-05,0.009598716,0.06850353,0,0,0,0
1681348747.9363303,1.666666666666666,442.3,0.44,0.01,0.009598716,1.147635e-05,0.009598716,0.06839932,0,0,0,0
1681348751.4953873,1.666666666666666,442.3,0.41,0.01,0.00961334,1.147635e-05,0.009613374,359.9813,0,0,0,0
1681348755.058152,1.666666666666666,442.3,0.38,0.01,0.00961334,2.609297e-05,0.009598751,0.1555144,0,0,0,0
1681348758.6276052,1.666666666666666,442.3,0.36,0.01,0.00961334,-3.140275e-06,0.009598751,0.06839932,0,0,0,0
1681348762.178539,1.666666666666666,442.3,0.33,0.01,0.00961334,-3.140275e-06,0.009598723,0.06839932,0,0,0,0
1681348765.7191179,1.666666666666666,442.3,0.31,0.01,0.00961334,1.147635e-05,0.009627962,359.9813,0,0,0,0
1681348769.2564392,1.666666666666666,442.3,0.28,0.01,0.00961334,1.147635e-05,0.009613341,0.1557514,0,0,0,0
1681348772.7984293,1.666666666666666,442.3,0.26,0.01,0.009598716,1.147635e-05,0.009598723,0.06829543,0,0,0,0
1681348776.3445466,1.666666666666666,442.3,0.23,0.01,0.00961334,1.147635e-05,0.009598723,359.9813,0,0,0,0
1681348779.9121983,1.666666666666666,442.3,0.21,0.01,0.009598716,1.147635e-05,0.009598723,0.06850353,0,0,0,0
1681348783.4704058,1.666666666666666,442.3,0.18,0.01,0.00961334,-3.140275e-06,0.009598723,0.06839932,0,0,0,0
1681348787.0497055,1.666666666666666,442.3,0.15,0.01,0.009598716,1.147635e-05,0.009598716,359.8943,0,0,0,0
1681348790.5896335,1.666666666666666,442.3,0.13,0.01,0.009598716,1.147635e-05,0.009613341,0.06839932,0,0,0,0
1681348794.1405394,1.666666666666666,442.3,0.1,0.01,0.009598716,1.147635e-05,0.009598751,0.1557514,0,0,0,0
1681348797.6886806,1.666666666666666,442.3,0.08,0.01,0.00961334,1.147635e-05,0.009598723,359.8942,0,0,0,0
1681348801.2470043,1.666666666666666,442.3,0.05,0.01,0.009598716,-3.140275e-06,0.009613346,0.06839932,0,0,0,0
1681348804.7970262,1.666666666666666,442.3,0.03,0.01,0.00961334,-3.140275e-06,0.009613374,0.1555144,0,0,0,0
1681348808.350654,1.666666666666666,442.3,0.0,0.01,0.009598716,1.147635e-05,0.009613346,0.06850353,0,0,0,0
1681348813.6367297,2.333333333333333,442.3,0.0,0.01,0.00961334,2.609297e-05,0.009613374,359.9813,0,0,0,0
1681348817.1886003,2.333333333333333,442.3,0.03,0.01,0.00961334,-3.140275e-06,0.009613346,359.9813,0,0,0,0
1681348820.7245045,2.333333333333333,442.3,0.05,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681348824.2592661,2.333333333333333,442.3,0.08,0.01,0.009627962,1.147635e-05,0.009613346,0.1555144,0,0,0,0
1681348827.8165529,2.333333333333333,442.3,0.1,0.01,0.00961334,-3.140275e-06,0.009627962,359.9813,0,0,0,0
1681348831.3684013,2.333333333333333,442.3,0.13,0.01,0.00961334,1.147635e-05,0.009613374,0.06850353,0,0,0,0
1681348834.9354877,2.333333333333333,442.3,0.15,0.01,0.009598716,1.147635e-05,0.009627969,0.06829543,0,0,0,0
1681348838.4739425,2.333333333333333,442.3,0.18,0.01,0.00961334,1.147635e-05,0.009627969,0.06839932,0,0,0,0
1681348842.0021217,2.333333333333333,442.3,0.21,0.01,0.009627962,1.147635e-05,0.009627997,0.06839932,0,0,0,0
1681348845.550745,2.333333333333333,442.3,0.23,0.01,0.00961334,1.147635e-05,0.009613425,359.9813,0,0,0,0
1681348849.095344,2.333333333333333,442.3,0.26,0.01,0.00961334,1.147635e-05,0.009598723,359.9813,0,0,0,0
1681348852.6483579,2.333333333333333,442.3,0.28,0.01,0.00961334,1.147635e-05,0.009627997,0.06839932,0,0,0,0
1681348856.189384,2.333333333333333,442.3,0.31,0.01,0.009627962,1.147635e-05,0.009613374,359.9813,0,0,0,0
1681348859.7503974,2.333333333333333,442.3,0.33,0.01,0.00961334,-3.140275e-06,0.009613346,0.06839932,0,0,0,0
1681348863.2794766,2.333333333333333,442.3,0.36,0.01,0.00961334,1.147635e-05,0.009627969,0.06839932,0,0,0,0
1681348866.8239017,2.333333333333333,442.3,0.38,0.01,0.00961334,1.147635e-05,0.009598723,359.9813,0,0,0,0
1681348870.3670533,2.333333333333333,442.3,0.41,0.01,0.00961334,2.609297e-05,0.009642593,359.9813,0,0,0,0
1681348873.914611,2.333333333333333,442.3,0.44,0.01,0.00961334,2.609297e-05,0.009613374,359.9813,0,0,0,0
1681348877.4724598,2.333333333333333,442.3,0.46,0.01,0.00961334,1.147635e-05,0.009613346,0.06829543,0,0,0,0
1681348881.033325,2.333333333333333,442.3,0.49,0.01,0.00961334,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681348884.5932643,2.333333333333333,442.3,0.51,0.01,0.00961334,1.147635e-05,0.009627969,359.9813,0,0,0,0
1681348888.1473076,2.333333333333333,442.3,0.54,0.01,0.009642586,1.147635e-05,0.009613341,0.1555144,0,0,0,0
1681348891.716844,2.333333333333333,442.3,0.56,0.01,0.009627962,1.147635e-05,0.009613346,0.06839932,0,0,0,0
1681348895.2710803,2.333333333333333,442.3,0.59,0.01,0.00961334,-3.140275e-06,0.009598723,0.06829543,0,0,0,0
1681348898.8226855,2.333333333333333,442.3,0.62,0.01,0.00961334,1.147635e-05,0.009613341,0.1555144,0,0,0,0
1681348902.370429,2.333333333333333,442.3,0.64,0.01,0.009627962,1.147635e-05,0.009613374,359.9813,0,0,0,0
