f,v,x,y,r,theta
50.0,0.3862068965517242,-8.75214e-07,6.659e-08,8.77717e-07,175.65
50.0,0.4,-9.06472e-07,6.9384e-08,9.09091e-07,175.62
10.0,0.0,-9.13806e-07,-1.80444e-09,9.13747e-07,-179.886
10.0,0.013793103448275864,-3.20726e-08,-1.16416e-10,3.20144e-08,-179.88
10.0,0.027586206896551727,-6.40871e-08,-1.74624e-10,6.40289e-08,-179.88
10.0,0.04137931034482759,-9.15029e-08,-1.74624e-10,9.14447e-08,-179.898
10.0,0.055172413793103454,-1.23518e-07,-2.9104e-10,1.23459e-07,-179.892
10.0,0.06896551724137932,-1.55415e-07,-3.49248e-10,1.55357e-07,-179.886
10.0,0.08275862068965519,-1.8743e-07,-4.07455e-10,1.87371e-07,-179.886
10.0,0.09655172413793105,-2.19386e-07,-4.65665e-10,2.19327e-07,-179.886
10.0,0.11034482758620691,-2.51342e-07,-5.23873e-10,2.51284e-07,-179.886
10.0,0.12413793103448277,-2.83357e-07,-5.8208e-10,2.83299e-07,-179.886
10.0,0.13793103448275865,-3.15255e-07,-6.40288e-10,3.15196e-07,-179.892
10.0,0.1517241379310345,-3.47269e-07,-6.98495e-10,3.47211e-07,-179.892
10.0,0.16551724137931037,-3.79225e-07,-7.56703e-10,3.79167e-07,-179.886
10.0,0.17931034482758623,-4.06641e-07,-8.14911e-10,4.06582e-07,-179.886
10.0,0.1931034482758621,-4.38538e-07,-8.73118e-10,4.3848e-07,-179.886
10.0,0.20689655172413796,-4.70553e-07,-9.89537e-10,4.70494e-07,-179.886
10.0,0.22068965517241382,-5.0251e-07,-9.89537e-10,5.02452e-07,-179.892
10.0,0.23448275862068968,-5.34525e-07,-1.04775e-09,5.34466e-07,-179.886
10.0,0.24827586206896554,-5.66422e-07,-1.10595e-09,5.66364e-07,-179.886
10.0,0.2620689655172414,-5.9832e-07,-1.22237e-09,5.98262e-07,-179.886
10.0,0.2758620689655173,-6.30276e-07,-1.28058e-09,6.30218e-07,-179.886
10.0,0.2896551724137931,-6.6229e-07,-1.33878e-09,6.62232e-07,-179.886
10.0,0.303448275862069,-6.89648e-07,-1.39699e-09,6.8959e-07,-179.886
10.0,0.31724137931034485,-7.21604e-07,-1.4552e-09,7.21546e-07,-179.886
10.0,0.33103448275862074,-7.53502e-07,-1.51341e-09,7.53444e-07,-179.886
10.0,0.3448275862068966,-7.85516e-07,-1.57161e-09,7.85458e-07,-179.886
10.0,0.35862068965517246,-8.17414e-07,-1.62982e-09,8.17356e-07,-179.886
10.0,0.3724137931034483,-8.49428e-07,-1.68803e-09,8.4937e-07,-179.886
10.0,0.3862068965517242,-8.81326e-07,-1.74624e-09,8.81268e-07,-179.886
10.0,0.4,-9.1334e-07,-1.80444e-09,9.13282e-07,-179.886
