f,v,x,y,r,theta
50.0,0.027586206896551727,-2.36091e-07,1.92086e-08,2.3679e-07,175.344
50.0,0.031034482758620693,-2.54311e-07,2.17116e-08,2.55184e-07,175.116
50.0,0.03448275862068966,-2.89643e-07,2.35742e-08,2.90574e-07,175.344
50.0,0.03793103448275863,-3.23345e-07,2.4622e-08,3.24218e-07,175.644
50.0,0.04137931034482759,-3.3877e-07,2.55533e-08,3.39644e-07,175.686
50.0,0.04482758620689656,-3.716e-07,2.9686e-08,3.72705e-07,175.428
50.0,0.048275862068965524,-4.06466e-07,3.37607e-08,4.07805e-07,175.254
50.0,0.05172413793103449,-4.41973e-07,3.61472e-08,4.4337e-07,175.32
50.0,0.055172413793103454,-4.5926e-07,3.59144e-08,4.60599e-07,175.524
50.0,0.05862068965517242,-4.91858e-07,3.76024e-08,4.93197e-07,175.626
50.0,0.062068965517241385,-5.24338e-07,4.10948e-08,5.25852e-07,175.512
50.0,0.06551724137931035,-5.58215e-07,4.5344e-08,5.59961e-07,175.35
50.0,0.06896551724137932,-5.76143e-07,4.73231e-08,5.78064e-07,175.302
50.0,0.07241379310344828,-6.11533e-07,4.91857e-08,6.13454e-07,175.398
50.0,0.07586206896551725,-6.45119e-07,5.02916e-08,6.46982e-07,175.542
50.0,0.07931034482758621,-6.60544e-07,5.11648e-08,6.62465e-07,175.566
50.0,0.08275862068965519,-6.93548e-07,5.54721e-08,6.9576e-07,175.428
50.0,0.08620689655172414,-7.28647e-07,5.94302e-08,7.31034e-07,175.338
50.0,0.08965517241379312,-7.64096e-07,6.14095e-08,7.66482e-07,175.404
50.0,0.09310344827586207,-7.80918e-07,6.10603e-08,7.83246e-07,175.53
50.0,0.09655172413793105,-8.12175e-07,6.39707e-08,8.14678e-07,175.494
50.0,0.1,-8.46285e-07,6.8278e-08,8.49021e-07,175.386
10.0,0.0,-8.5391e-07,-1.04775e-09,8.53852e-07,-179.928
10.0,0.003448275862068966,-8.54085e-07,-1.16416e-09,8.54026e-07,-179.922
10.0,0.006896551724137932,-5.13394e-08,-1.16416e-10,5.12812e-08,-179.928
10.0,0.010344827586206898,-8.55075e-08,-1.74624e-10,8.54493e-08,-179.91
10.0,0.013793103448275864,-1.19676e-07,-1.74624e-10,1.19618e-07,-179.922
10.0,0.01724137931034483,-1.36847e-07,-2.32832e-10,1.36789e-07,-179.916
10.0,0.020689655172413796,-1.71073e-07,-2.9104e-10,1.71015e-07,-179.922
10.0,0.024137931034482762,-2.05183e-07,-3.49248e-10,2.05125e-07,-179.916
10.0,0.027586206896551727,-2.39352e-07,-3.49248e-10,2.39294e-07,-179.922
10.0,0.031034482758620693,-2.56407e-07,-4.07455e-10,2.56348e-07,-179.916
10.0,0.03448275862068966,-2.90458e-07,-4.07455e-10,2.904e-07,-179.922
10.0,0.03793103448275863,-3.24626e-07,-4.65665e-10,3.24568e-07,-179.922
10.0,0.04137931034482759,-3.41739e-07,-5.23873e-10,3.41681e-07,-179.922
10.0,0.04482758620689656,-3.75907e-07,-5.23873e-10,3.75849e-07,-179.922
10.0,0.048275862068965524,-4.10133e-07,-5.8208e-10,4.10075e-07,-179.922
10.0,0.05172413793103449,-4.44301e-07,-6.40288e-10,4.44243e-07,-179.922
10.0,0.055172413793103454,-4.61356e-07,-6.40288e-10,4.61298e-07,-179.922
10.0,0.05862068965517242,-4.95467e-07,-6.98495e-10,4.95409e-07,-179.922
10.0,0.062068965517241385,-5.29635e-07,-7.56703e-10,5.29577e-07,-179.922
10.0,0.06551724137931035,-5.63628e-07,-8.14911e-10,5.6357e-07,-179.922
10.0,0.06896551724137932,-5.80683e-07,-8.14911e-10,5.80625e-07,-179.922
10.0,0.07241379310344828,-6.14851e-07,-8.73118e-10,6.14793e-07,-179.922
10.0,0.07586206896551725,-6.49077e-07,-8.73118e-10,6.49019e-07,-179.922
10.0,0.07931034482758621,-6.66132e-07,-9.3133e-10,6.66074e-07,-179.922
10.0,0.08275862068965519,-7.003e-07,-9.89537e-10,7.00242e-07,-179.922
10.0,0.08620689655172414,-7.34468e-07,-1.04775e-09,7.3441e-07,-179.922
10.0,0.08965517241379312,-7.68578e-07,-1.04775e-09,7.68519e-07,-179.922
10.0,0.09310344827586207,-7.85574e-07,-1.04775e-09,7.85516e-07,-179.922
10.0,0.09655172413793105,-8.19742e-07,-1.16416e-09,8.19684e-07,-179.922
10.0,0.1,-8.5327e-07,-1.39699e-09,8.53212e-07,-179.91
20.0,0.0,-8.53444e-07,1.3155e-08,8.53444e-07,179.112
20.0,0.003448275862068966,-8.53328e-07,1.32132e-08,8.53386e-07,179.112
20.0,0.006896551724137932,-5.12812e-08,7.56703e-10,5.1223e-08,179.106
20.0,0.010344827586206898,-8.54493e-08,1.28058e-09,8.53911e-08,179.106
20.0,0.013793103448275864,-1.19618e-07,1.86266e-09,1.19559e-07,179.106
20.0,0.01724137931034483,-1.36731e-07,2.09549e-09,1.36672e-07,179.106
20.0,0.020689655172413796,-1.70899e-07,2.61936e-09,1.7084e-07,179.118
20.0,0.024137931034482762,-2.05008e-07,3.14323e-09,2.05008e-07,179.112
20.0,0.027586206896551727,-2.39177e-07,3.6671e-09,2.39177e-07,179.112
20.0,0.031034482758620693,-2.56232e-07,3.95815e-09,2.56174e-07,179.112
20.0,0.03448275862068966,-2.90225e-07,4.48202e-09,2.90167e-07,179.112
20.0,0.03793103448275863,-3.24393e-07,5.00589e-09,3.24335e-07,179.112
20.0,0.04137931034482759,-3.41506e-07,5.29693e-09,3.41448e-07,179.112
20.0,0.04482758620689656,-3.75558e-07,5.82079e-09,3.75558e-07,179.112
20.0,0.048275862068965524,-4.09784e-07,6.28646e-09,4.09726e-07,179.112
20.0,0.05172413793103449,-4.43952e-07,6.86853e-09,4.43952e-07,179.106
20.0,0.055172413793103454,-4.60948e-07,7.10136e-09,4.60948e-07,179.112
20.0,0.05862068965517242,-4.9506e-07,7.62526e-09,4.9506e-07,179.112
20.0,0.062068965517241385,-5.29228e-07,8.14913e-09,5.29228e-07,179.112
20.0,0.06551724137931035,-5.63163e-07,8.73121e-09,5.63163e-07,179.112
20.0,0.06896551724137932,-5.80276e-07,8.96404e-09,5.80334e-07,179.112
20.0,0.07241379310344828,-6.14327e-07,9.4297e-09,6.14327e-07,179.118
20.0,0.07586206896551725,-6.48553e-07,1.00118e-08,6.48553e-07,179.112
20.0,0.07931034482758621,-6.6555e-07,1.03028e-08,6.6555e-07,179.112
20.0,0.08275862068965519,-6.99718e-07,1.08267e-08,6.99776e-07,179.112
20.0,0.08620689655172414,-7.33886e-07,1.13506e-08,7.33944e-07,179.112
20.0,0.08965517241379312,-7.67937e-07,1.18744e-08,7.67996e-07,179.112
20.0,0.09310344827586207,-7.8505e-07,1.21655e-08,7.8505e-07,179.112
20.0,0.09655172413793105,-8.19044e-07,1.26893e-08,8.19044e-07,179.112
20.0,0.1,-8.53212e-07,1.32132e-08,8.5327e-07,179.112
30.0,0.0,-8.52164e-07,2.88129e-08,8.52571e-07,178.062
30.0,0.003448275862068966,-8.52106e-07,2.88129e-08,8.52571e-07,178.062
30.0,0.006896551724137932,-5.1223e-08,1.68803e-09,5.1223e-08,178.062
30.0,0.010344827586206898,-8.52747e-08,2.85219e-09,8.52747e-08,178.074
30.0,0.013793103448275864,-1.19443e-07,4.01636e-09,1.19443e-07,178.068
30.0,0.01724137931034483,-1.36556e-07,4.59843e-09,1.36556e-07,178.068
30.0,0.020689655172413796,-1.70666e-07,5.76259e-09,1.70724e-07,178.062
30.0,0.024137931034482762,-2.04717e-07,6.92674e-09,2.04775e-07,178.062
30.0,0.027586206896551727,-2.3877e-07,8.03271e-09,2.38886e-07,178.068
30.0,0.031034482758620693,-2.55824e-07,8.61479e-09,2.55883e-07,178.062
30.0,0.03448275862068966,-2.89818e-07,9.77894e-09,2.89934e-07,178.056
30.0,0.03793103448275863,-3.23869e-07,1.09431e-08,3.24044e-07,178.062
