DYT048
2022-3-7LOCK-IN PARAMETERS
ADDRESS: 10
TAU: 1
SENSITIVITY: 1e-3
FREQUENCY: 7.675
AMP: 1
COUPLING: AC
LP_FILTER: 24
SYNC_FILTER: none
NOTCH_FILTER: none
ADDRESS: 2
TIME	T_PPMS(K)	 H_PPMS(Oe)	VDP_config	LIA_X(V)	LIA_Y(V)	LIA_PHASE	LIA2_X(A)	LIA2_Y(A)	LIA2_PHASE
10:54:57	300.00	0.24	3	0.00224306	0.000160218	4.122	9.52282e-08	3.31785e-09	2.004
10:55:07	300.00	0.22	1	0.00217439	0.000162126	4.296	9.63923e-08	3.84173e-09	2.298
10:55:17	300.00	0.16	2	0.00440601	0.000322344	4.2	9.56938e-08	3.49247e-09	2.094
10:55:27	300.00	0.20	3	0.00223924	0.000158311	4.086	9.52864e-08	3.25964e-09	1.98
10:55:37	300.00	0.16	1	0.00217058	0.000162126	4.302	9.63923e-08	3.84173e-09	2.316
10:55:47	300.00	0.16	2	0.00440219	0.000320436	4.176	9.56938e-08	3.49247e-09	2.094
10:55:57	300.00	0.20	3	0.00223733	0.000160218	4.128	9.52282e-08	3.25964e-09	1.986
10:56:07	300.00	0.24	1	0.00216867	0.000162126	4.302	9.63923e-08	3.84173e-09	2.316
10:56:17	300.00	0.22	2	0.00439647	0.000322344	4.206	9.56938e-08	3.49247e-09	2.112
10:56:27	300.00	0.24	3	0.00223543	0.000158311	4.092	9.52282e-08	3.25964e-09	1.986
10:56:38	300.00	0.20	1	0.00216486	0.000162126	4.314	9.63923e-08	3.84173e-09	2.298
10:56:48	300.00	0.16	2	0.00439265	0.000320436	4.188	9.56938e-08	3.43427e-09	2.076
10:56:58	300.00	0.20	3	0.00223161	0.000160218	4.14	9.52864e-08	3.31785e-09	2.022
10:57:08	300.00	0.24	1	0.00216486	0.000162126	4.314	9.63923e-08	3.84173e-09	2.316
10:57:18	300.00	0.26	2	0.00438884	0.000322344	4.212	9.56938e-08	3.49247e-09	2.094
10:57:28	300.00	0.22	3	0.00222971	0.000160218	4.146	9.52864e-08	3.31785e-09	2.004
10:57:38	300.00	0.16	1	0.00216295	0.000162126	4.32	9.64505e-08	3.84173e-09	2.316
10:57:48	300.00	0.22	2	0.00438312	0.000320436	4.194	9.56938e-08	3.49247e-09	2.094
10:57:58	300.00	0.20	3	0.00222971	0.000158311	4.104	9.52864e-08	3.31785e-09	2.004
10:58:08	300.00	0.18	1	0.00216104	0.000162126	4.32	9.63923e-08	3.84173e-09	2.298
10:58:18	300.00	0.16	2	0.00438121	0.000320436	4.2	9.56938e-08	3.49247e-09	2.094
10:58:28	300.00	0.22	3	0.0022278	0.000160218	4.152	9.52864e-08	3.31785e-09	2.022
10:58:39	300.00	0.20	1	0.00215913	0.000162126	4.326	9.63923e-08	3.84173e-09	2.316
10:58:49	300.00	0.22	2	0.0043793	0.000320436	4.2	9.56938e-08	3.49247e-09	2.094
10:58:59	300.00	0.26	3	0.00222589	0.000158311	4.11	9.52864e-08	3.31785e-09	2.004
10:59:09	300.00	0.14	1	0.00215723	0.000160218	4.284	9.64505e-08	3.84173e-09	2.316
10:59:19	300.00	0.22	2	0.00437358	0.000320436	4.206	9.56938e-08	3.49247e-09	2.112
10:59:29	300.00	0.24	3	0.00222398	0.000158311	4.11	9.52864e-08	3.31785e-09	2.004
10:59:39	300.00	0.24	1	0.00215532	0.000160218	4.29	9.64505e-08	3.84173e-09	2.292
10:59:49	300.00	0.22	2	0.00437167	0.000320436	4.206	9.56938e-08	3.49247e-09	2.094
10:59:59	300.00	0.18	3	0.00222398	0.000158311	4.11	9.52864e-08	3.31785e-09	2.004
11:00:09	300.00	0.28	1	0.00215341	0.000160218	4.29	9.63923e-08	3.84173e-09	2.316
11:00:19	300.00	0.24	2	0.00436977	0.000320436	4.212	9.56938e-08	3.49247e-09	2.112
11:00:30	300.00	0.28	3	0.00222208	0.000158311	4.116	9.52864e-08	3.31785e-09	2.004
11:00:40	300.00	0.26	1	0.0021515	0.000160218	4.296	9.64505e-08	3.84173e-09	2.292
11:00:50	300.00	0.22	2	0.00436977	0.000318529	4.188	9.57521e-08	3.49247e-09	2.094
11:01:00	300.00	0.26	3	0.00222017	0.000158311	4.074	9.52864e-08	3.31785e-09	2.004
11:01:10	300.00	0.22	1	0.0021515	0.000160218	4.296	9.64505e-08	3.84173e-09	2.316
11:01:20	300.00	0.28	2	0.00436595	0.000318529	4.194	9.56938e-08	3.43427e-09	2.076
11:01:30	300.00	0.26	3	0.00221826	0.000158311	4.08	9.52864e-08	3.31785e-09	2.004
11:01:40	300.00	0.22	1	0.0021515	0.000160218	4.296	9.64505e-08	3.84173e-09	2.316
11:01:50	300.00	0.26	2	0.00436214	0.000318529	4.194	9.56938e-08	3.49247e-09	2.094
11:02:00	300.00	0.26	3	0.00221826	0.000158311	4.08	9.52864e-08	3.31785e-09	2.004
11:02:10	300.00	0.26	1	0.0021515	0.000160218	4.296	9.64505e-08	3.84173e-09	2.292
11:02:20	300.00	0.22	2	0.00436023	0.000318529	4.194	9.57521e-08	3.49247e-09	2.094
11:02:30	300.00	0.30	3	0.00221826	0.000158311	4.08	9.52864e-08	3.31785e-09	2.004
11:02:41	300.00	0.24	1	0.0021496	0.000160218	4.302	9.64505e-08	3.84173e-09	2.292
11:02:51	300.00	0.22	2	0.00435832	0.000316622	4.176	9.57521e-08	3.49247e-09	2.094
11:03:01	300.00	0.24	3	0.00221635	0.000158311	4.086	9.52864e-08	3.31785e-09	2.004
11:03:11	300.00	0.30	1	0.0021496	0.000160218	4.302	9.64505e-08	3.84173e-09	2.316
11:03:21	300.00	0.30	2	0.00435641	0.000316622	4.176	9.56938e-08	3.49247e-09	2.094
11:03:31	300.00	0.28	3	0.00221445	0.000158311	4.086	9.52864e-08	3.25964e-09	1.98
11:03:41	300.00	0.28	1	0.00214769	0.000160218	4.302	9.64505e-08	3.84173e-09	2.316
11:03:51	300.00	0.26	2	0.00435641	0.000318529	4.2	9.56938e-08	3.49247e-09	2.112
11:04:01	300.00	0.26	3	0.00221445	0.000158311	4.134	9.52864e-08	3.31785e-09	2.004
11:04:11	300.00	0.28	1	0.00214769	0.000160218	4.302	9.64505e-08	3.84173e-09	2.292
11:04:21	300.00	0.28	2	0.0043526	0.000318529	4.206	9.56938e-08	3.49247e-09	2.094
11:04:32	300.00	0.22	3	0.00221254	0.000158311	4.134	9.52864e-08	3.31785e-09	2.004
11:04:42	300.00	0.26	1	0.00214578	0.000160218	4.308	9.64505e-08	3.84173e-09	2.316
11:04:52	300.00	0.28	2	0.0043526	0.000318529	4.206	9.56938e-08	3.49247e-09	2.112
11:05:02	300.00	0.20	3	0.00221254	0.000158311	4.134	9.52864e-08	3.31785e-09	2.004
11:05:12	300.00	0.28	1	0.00214578	0.000160218	4.308	9.64505e-08	3.84173e-09	2.316
11:05:22	300.00	0.24	2	0.00435069	0.000318529	4.206	9.57521e-08	3.49247e-09	2.112
11:05:32	300.00	0.24	3	0.00221254	0.000158311	4.134	9.52864e-08	3.31785e-09	2.004
11:05:42	300.00	0.32	1	0.00214387	0.000160218	4.308	9.64505e-08	3.84173e-09	2.316
11:05:52	300.00	0.24	2	0.00434878	0.000318529	4.206	9.56938e-08	3.49247e-09	2.094
11:06:02	300.00	0.28	3	0.00221063	0.000158311	4.14	9.52864e-08	3.31785e-09	2.004
11:06:12	300.00	0.30	1	0.00214387	0.000160218	4.308	9.64505e-08	3.84173e-09	2.316
11:06:23	300.00	0.30	2	0.00434878	0.000318529	4.206	9.56938e-08	3.49247e-09	2.112
11:06:33	300.00	0.28	3	0.00221063	0.000158311	4.092	9.52864e-08	3.31785e-09	2.004
11:06:43	300.00	0.26	1	0.00214387	0.000160218	4.308	9.64505e-08	3.84173e-09	2.292
11:06:53	300.00	0.28	2	0.00434688	0.000318529	4.212	9.57521e-08	3.49247e-09	2.094
11:07:03	300.00	0.24	3	0.00221063	0.000158311	4.092	9.52864e-08	3.31785e-09	2.004
11:07:13	300.00	0.28	1	0.00214197	0.000160218	4.314	9.64505e-08	3.84173e-09	2.316
11:07:23	300.00	0.26	2	0.00434497	0.000318529	4.212	9.56938e-08	3.49247e-09	2.094
11:07:33	300.00	0.30	3	0.00220872	0.000158311	4.098	9.52864e-08	3.31785e-09	2.004
11:07:43	300.00	0.26	1	0.00214197	0.000160218	4.314	9.64505e-08	3.84173e-09	2.292
11:07:53	300.00	0.22	2	0.00434497	0.000318529	4.212	9.57521e-08	3.49247e-09	2.094
11:08:03	300.00	0.26	3	0.00220872	0.000158311	4.14	9.52864e-08	3.31785e-09	2.022
11:08:13	300.00	0.32	1	0.00214197	0.000160218	4.314	9.63923e-08	3.84173e-09	2.316
11:08:24	300.00	0.30	2	0.00434306	0.000318529	4.212	9.56938e-08	3.49247e-09	2.094
11:08:34	300.00	0.28	3	0.00220872	0.000158311	4.14	9.52864e-08	3.31785e-09	2.022
11:08:44	300.00	0.28	1	0.00214197	0.000160218	4.314	9.64505e-08	3.84173e-09	2.316
11:08:54	300.00	0.32	2	0.00434306	0.000318529	4.212	9.56938e-08	3.49247e-09	2.112
11:09:04	300.00	0.30	3	0.00220682	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:09:14	300.00	0.32	1	0.00214006	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:09:24	300.00	0.24	2	0.00434306	0.000318529	4.212	9.56938e-08	3.49247e-09	2.112
11:09:34	300.00	0.34	3	0.00220682	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:09:44	300.00	0.28	1	0.00214006	0.000160218	4.32	9.64505e-08	3.84173e-09	2.292
11:09:54	300.00	0.28	2	0.00434306	0.000318529	4.212	9.57521e-08	3.49247e-09	2.112
11:10:04	300.00	0.28	3	0.00220682	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:10:14	300.00	0.28	1	0.00214006	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:10:25	300.00	0.30	2	0.00434306	0.000318529	4.212	9.57521e-08	3.49247e-09	2.094
11:10:35	300.00	0.28	3	0.00220872	0.000158311	4.14	9.52864e-08	3.31785e-09	2.004
11:10:45	300.00	0.30	1	0.00214006	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:10:55	300.00	0.30	2	0.00434116	0.000318529	4.218	9.57521e-08	3.49247e-09	2.112
11:11:05	300.00	0.26	3	0.00220682	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:11:15	300.00	0.26	1	0.00214006	0.000160218	4.32	9.64505e-08	3.84173e-09	2.292
11:11:25	300.00	0.30	2	0.00434116	0.000318529	4.218	9.57521e-08	3.49247e-09	2.094
11:11:35	300.00	0.30	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:11:45	300.00	0.26	1	0.00213815	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:11:55	300.00	0.32	2	0.00433925	0.000318529	4.218	9.57521e-08	3.49247e-09	2.112
11:12:05	300.00	0.32	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:12:15	300.00	0.30	1	0.00213815	0.000160218	4.32	9.64505e-08	3.84173e-09	2.292
11:12:26	300.00	0.30	2	0.00433925	0.000318529	4.218	9.57521e-08	3.49247e-09	2.094
11:12:36	300.00	0.30	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:12:46	300.00	0.26	1	0.00213815	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:12:56	300.00	0.34	2	0.00433925	0.000318529	4.218	9.56938e-08	3.49247e-09	2.112
11:13:06	300.00	0.30	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:13:16	300.00	0.32	1	0.00213815	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:13:26	300.00	0.34	2	0.00433925	0.000318529	4.218	9.56938e-08	3.49247e-09	2.112
11:13:36	300.00	0.26	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:13:46	300.00	0.30	1	0.00213815	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:13:56	300.00	0.28	2	0.00433734	0.000318529	4.218	9.57521e-08	3.49247e-09	2.112
11:14:06	300.00	0.30	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:14:16	300.00	0.32	1	0.00213815	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:14:27	300.00	0.30	2	0.00433734	0.000318529	4.218	9.56938e-08	3.49247e-09	2.094
11:14:37	300.00	0.26	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:14:47	300.00	0.30	1	0.00213815	0.000160218	4.32	9.64505e-08	3.84173e-09	2.316
11:14:57	300.00	0.32	2	0.00433734	0.000318529	4.218	9.56938e-08	3.49247e-09	2.112
11:15:07	300.00	0.32	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:15:17	300.00	0.30	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:15:27	300.00	0.34	2	0.00433734	0.000318529	4.218	9.56938e-08	3.49247e-09	2.112
11:15:37	300.00	0.26	3	0.00220491	0.000158311	4.146	9.52864e-08	3.31785e-09	2.022
11:15:47	300.00	0.26	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:15:57	300.00	0.26	2	0.00433543	0.000318529	4.218	9.57521e-08	3.49247e-09	2.112
11:16:07	300.00	0.30	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:16:17	300.00	0.32	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:16:28	300.00	0.30	2	0.00433543	0.000318529	4.218	9.57521e-08	3.49247e-09	2.094
11:16:38	300.00	0.30	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:16:48	300.00	0.34	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:16:58	300.00	0.30	2	0.00433543	0.000316622	4.2	9.56938e-08	3.49247e-09	2.112
11:17:08	300.00	0.28	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:17:18	300.00	0.30	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:17:28	300.00	0.32	2	0.00433543	0.000318529	4.218	9.57521e-08	3.49247e-09	2.112
11:17:38	300.00	0.34	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:17:48	300.00	0.30	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:17:58	300.00	0.32	2	0.00433543	0.000316622	4.2	9.57521e-08	3.49247e-09	2.094
11:18:08	300.00	0.34	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:18:18	300.00	0.28	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:18:29	300.00	0.30	2	0.00433353	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:18:39	300.00	0.26	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:18:49	300.00	0.34	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:18:59	300.00	0.32	2	0.00433353	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:19:09	300.00	0.32	3	0.002203	0.000158311	4.152	9.53446e-08	3.31785e-09	2.022
11:19:19	300.00	0.30	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:19:29	300.00	0.34	2	0.00433353	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:19:39	300.00	0.34	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:19:49	300.00	0.34	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:19:59	300.00	0.28	2	0.00433353	0.000318529	4.224	9.57521e-08	3.49247e-09	2.094
11:20:09	300.00	0.30	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:20:19	300.00	0.34	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:20:30	300.00	0.30	2	0.00433353	0.000318529	4.224	9.57521e-08	3.49247e-09	2.094
11:20:40	300.00	0.34	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:20:50	300.00	0.32	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:21:00	300.00	0.34	2	0.00433353	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:21:10	300.00	0.32	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:21:20	300.00	0.38	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:21:30	300.00	0.34	2	0.00433353	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:21:40	300.00	0.32	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:21:50	300.00	0.32	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:22:00	300.00	0.34	2	0.00433353	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:22:10	300.00	0.34	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:22:21	300.00	0.34	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:22:31	300.00	0.26	2	0.00433353	0.000318529	4.224	9.56938e-08	3.49247e-09	2.094
11:22:41	300.00	0.38	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:22:51	300.00	0.32	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:23:01	300.00	0.28	2	0.00433353	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:23:11	300.00	0.32	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:23:21	300.00	0.30	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:23:31	300.00	0.30	2	0.00433353	0.000318529	4.224	9.56938e-08	3.49247e-09	2.094
11:23:41	300.00	0.28	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:23:51	300.00	0.32	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:24:01	300.00	0.34	2	0.00433353	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:24:12	300.00	0.30	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:24:22	300.00	0.26	1	0.00213815	0.000160218	4.326	9.64505e-08	3.84173e-09	2.292
11:24:32	300.00	0.34	2	0.00433353	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:24:42	300.00	0.30	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:24:52	300.00	0.30	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:25:02	300.00	0.32	2	0.00433162	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:25:12	300.00	0.28	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:25:22	300.00	0.30	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:25:32	300.00	0.28	2	0.00433162	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:25:42	300.00	0.30	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:25:52	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:26:02	300.00	0.28	2	0.00433353	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:26:13	300.00	0.36	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:26:23	300.00	0.32	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:26:33	300.00	0.34	2	0.00433353	0.000316622	4.2	9.56938e-08	3.49247e-09	2.112
11:26:43	300.00	0.30	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:26:53	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:27:03	300.00	0.32	2	0.00433353	0.000316622	4.2	9.56938e-08	3.49247e-09	2.094
11:27:13	300.00	0.30	3	0.002203	0.000158311	4.11	9.52864e-08	3.31785e-09	2.004
11:27:23	300.00	0.32	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:27:33	300.00	0.36	2	0.00433353	0.000316622	4.2	9.57521e-08	3.49247e-09	2.112
11:27:43	300.00	0.30	3	0.00220491	0.000158311	4.104	9.52864e-08	3.31785e-09	2.022
11:27:53	300.00	0.30	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:28:04	300.00	0.26	2	0.00433162	0.000316622	4.2	9.57521e-08	3.49247e-09	2.112
11:28:14	300.00	0.32	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:28:24	300.00	0.30	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:28:34	300.00	0.26	2	0.00433162	0.000316622	4.2	9.56938e-08	3.49247e-09	2.112
11:28:44	300.00	0.34	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:28:54	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:29:04	300.00	0.30	2	0.00433162	0.000316622	4.2	9.57521e-08	3.49247e-09	2.112
11:29:14	300.00	0.26	3	0.002203	0.000158311	4.11	9.52864e-08	3.31785e-09	2.022
11:29:24	300.00	0.30	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:29:34	300.00	0.32	2	0.00433162	0.000316622	4.2	9.56938e-08	3.49247e-09	2.112
11:29:44	300.00	0.34	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:29:54	300.00	0.32	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:30:05	300.00	0.28	2	0.00433162	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:30:15	300.00	0.34	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:30:25	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.292
11:30:35	300.00	0.34	2	0.00433162	0.000316622	4.2	9.57521e-08	3.49247e-09	2.094
11:30:45	300.00	0.28	3	0.002203	0.000158311	4.152	9.53446e-08	3.31785e-09	2.022
11:30:55	300.00	0.28	1	0.00213625	0.000160218	4.326	9.64505e-08	3.89994e-09	2.334
11:31:05	300.00	0.24	2	0.00433162	0.000316622	4.2	9.56938e-08	3.49247e-09	2.112
11:31:15	300.00	0.30	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:31:25	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.292
11:31:35	300.00	0.32	2	0.00433162	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:31:45	300.00	0.32	3	0.002203	0.000158311	4.11	9.52864e-08	3.31785e-09	2.022
11:31:55	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.292
11:32:06	300.00	0.32	2	0.00433162	0.000318529	4.224	9.57521e-08	3.49247e-09	2.094
11:32:16	300.00	0.34	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:32:26	300.00	0.32	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:32:36	300.00	0.30	2	0.00433162	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:32:46	300.00	0.24	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:32:56	300.00	0.32	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:33:06	300.00	0.30	2	0.00433162	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:33:16	300.00	0.28	3	0.00220491	0.000158311	4.152	9.53446e-08	3.31785e-09	2.022
11:33:26	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:33:36	300.00	0.28	2	0.00433162	0.000316622	4.2	9.56938e-08	3.49247e-09	2.112
11:33:46	300.00	0.32	3	0.00220491	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:33:56	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:34:07	300.00	0.32	2	0.00433162	0.000316622	4.2	9.57521e-08	3.49247e-09	2.112
11:34:17	300.00	0.22	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:34:27	300.00	0.30	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:34:37	300.00	0.32	2	0.00433162	0.000316622	4.2	9.57521e-08	3.49247e-09	2.094
11:34:47	300.00	0.30	3	0.002203	0.000158311	4.152	9.53446e-08	3.31785e-09	2.004
11:34:57	300.00	0.28	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:35:07	300.00	0.30	2	0.00433162	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:35:17	300.00	0.30	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:35:27	300.00	0.24	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:35:37	300.00	0.28	2	0.00433162	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:35:47	300.00	0.30	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:35:58	300.00	0.32	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:36:08	300.00	0.30	2	0.00433162	0.000316622	4.2	9.56938e-08	3.49247e-09	2.112
11:36:18	300.00	0.26	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:36:28	300.00	0.30	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.292
11:36:38	300.00	0.26	2	0.00433162	0.000316622	4.2	9.57521e-08	3.49247e-09	2.112
11:36:48	300.00	0.30	3	0.0022011	0.000158311	4.11	9.52864e-08	3.31785e-09	2.022
11:36:58	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:37:08	300.00	0.28	2	0.00433162	0.000318529	4.224	9.56938e-08	3.49247e-09	2.112
11:37:18	300.00	0.30	3	0.002203	0.000158311	4.11	9.52864e-08	3.31785e-09	2.022
11:37:28	300.00	0.24	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:37:38	300.00	0.28	2	0.00433162	0.000316622	4.2	9.57521e-08	3.49247e-09	2.112
11:37:49	300.00	0.24	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:37:59	300.00	0.26	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:38:09	300.00	0.30	2	0.00433162	0.000316622	4.2	9.57521e-08	3.49247e-09	2.094
11:38:19	300.00	0.26	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.004
11:38:29	300.00	0.32	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:38:39	300.00	0.26	2	0.00433162	0.000318529	4.224	9.57521e-08	3.49247e-09	2.112
11:38:49	300.00	0.22	3	0.002203	0.000158311	4.152	9.52864e-08	3.31785e-09	2.022
11:38:59	300.00	0.28	1	0.00213625	0.000160218	4.326	9.64505e-08	3.84173e-09	2.316
11:39:09	300.00	0.30	2	0.00433162	0.000316622	4.2	9.56938e-08	3.49247e-09	2.094
11:39:19	300.00	0.26	3	0.0022011	0.000158311	4.11	9.52864e-08	3.31785e-09	2.004
