DYT048
2022-3-4LOCK-IN PARAMETERS
ADDRESS: 10
TAU: 1
SENSITIVITY: 1e-3
FREQUENCY: 7.675
AMP: 1
COUPLING: AC
LP_FILTER: 24
SYNC_FILTER: none
NOTCH_FILTER: none
TIME	T_PPMS(K)	 H_PPMS(Oe)	VDP_config	LIA_X(V)	LIA_Y(V)	LIA_PHASE
17:12:48	300.00	32139.20	3	0.0148621	0.000366213	1.41
17:12:53	300.00	32292.18	3	0.0148621	0.000366213	1.41
17:12:58	300.00	32442.53	3	0.0148621	0.000366213	1.41
17:13:03	300.00	32595.59	3	0.0148621	0.000366213	1.41
17:13:08	300.00	32745.41	3	0.0148621	0.000366213	1.41
17:13:13	300.00	32898.52	3	0.0148621	0.000366213	1.41
17:13:18	300.00	33051.36	3	0.0148621	0.000366213	1.41
17:13:23	300.00	33201.29	3	0.0148621	0.000366213	1.41
17:13:28	300.00	33351.38	3	0.0148621	0.000366213	1.41
17:13:33	300.00	33504.36	3	0.0148621	0.000366213	1.41
17:13:38	300.00	33657.31	3	0.0148621	0.000366213	1.41
17:13:43	300.00	33807.25	3	0.0148621	0.000366213	1.41
17:13:48	300.00	33957.42	3	0.0148621	0.000366213	1.41
17:13:53	300.00	34110.34	3	0.0148621	0.000366213	1.41
17:13:59	300.00	34260.38	3	0.0148621	0.000366213	1.41
17:14:04	300.00	34413.24	3	0.0148621	0.000366213	1.41
17:14:09	300.00	34563.17	3	0.0148621	0.000366213	1.41
17:14:14	300.00	34716.23	3	0.0148621	0.000366213	1.41
17:14:19	300.00	34866.20	3	0.0148621	0.000366213	1.41
17:14:24	300.00	35016.13	3	0.0148621	0.000366213	1.41
17:14:29	300.00	35169.18	3	0.0148621	0.000366213	1.41
17:14:34	300.00	35319.08	3	0.0148621	0.000366213	1.41
17:14:39	300.00	35472.03	3	0.0148621	0.000366213	1.41
17:14:44	300.00	35622.03	3	0.0148621	0.000366213	1.41
17:14:49	300.00	35775.17	3	0.0148621	0.000366213	1.41
17:14:54	300.00	35925.24	3	0.0148621	0.000366213	1.41
17:14:59	300.00	36078.16	3	0.0148621	0.000366213	1.41
17:15:04	300.00	36227.99	3	0.0148621	0.000366213	1.41
17:15:09	300.00	36377.98	3	0.0148621	0.000366213	1.41
17:15:14	300.00	36531.02	3	0.0148621	0.000366213	1.41
17:15:19	300.00	36680.96	3	0.0148621	0.000366213	1.41
17:15:24	300.00	36834.11	3	0.0148621	0.000366213	1.41
17:15:29	300.00	36983.85	3	0.0148621	0.000366213	1.41
17:15:34	300.00	37133.84	3	0.0148621	0.000366213	1.41
17:15:39	300.00	37286.87	3	0.0148621	0.000366213	1.41
17:15:44	300.00	37436.88	3	0.0148621	0.000366213	1.41
17:15:49	300.00	37589.85	3	0.0148621	0.000366213	1.41
17:15:55	300.00	37742.71	3	0.0148621	0.000366213	1.41
17:16:00	300.00	37892.77	3	0.0148621	0.000366213	1.41
17:16:05	300.00	38042.73	3	0.0148621	0.000366213	1.41
17:16:10	300.00	38195.75	3	0.0148621	0.000366213	1.41
17:16:15	300.00	38346.09	3	0.0148621	0.000366213	1.41
17:16:20	300.00	38499.09	3	0.0148621	0.000366213	1.41
17:16:25	300.00	38649.04	3	0.0148621	0.000366213	1.41
17:16:30	300.00	38802.07	3	0.0148621	0.000366213	1.41
17:16:35	300.00	38952.09	3	0.0148621	0.000366213	1.41
17:16:40	300.00	39101.94	3	0.0148621	0.000366213	1.41
17:16:45	300.00	39254.86	3	0.0148621	0.000366213	1.41
17:16:50	300.00	39407.94	3	0.0148621	0.000366213	1.41
17:16:55	300.00	39557.95	3	0.0148621	0.000366213	1.41
17:17:00	300.00	39707.82	3	0.0148621	0.000366213	1.41
17:17:05	300.00	39860.70	3	0.0148621	0.000366213	1.41
17:17:10	300.00	40010.67	3	0.0148621	0.000366213	1.41
17:17:15	300.00	40160.85	3	0.0148621	0.000366213	1.41
17:17:20	300.00	40313.75	3	0.0148621	0.000366213	1.41
17:17:25	300.00	40463.79	3	0.0148621	0.000366213	1.41
17:17:30	300.00	40613.68	3	0.0148621	0.000366213	1.41
17:17:35	300.00	40766.54	3	0.0148621	0.000366213	1.41
17:17:40	300.00	40919.62	3	0.0148621	0.000366213	1.41
17:17:45	300.00	41069.71	3	0.0148621	0.000366213	1.41
17:17:51	300.00	41219.65	3	0.0148621	0.000366213	1.41
17:17:56	300.00	41372.91	3	0.0148621	0.000366213	1.41
17:18:01	300.00	41522.84	3	0.0148621	0.000366213	1.41
17:18:06	300.00	41675.88	3	0.0148621	0.000366213	1.41
17:18:11	300.00	41828.86	3	0.0148621	0.000366213	1.41
17:18:16	300.00	41978.90	3	0.0148621	0.000366213	1.41
17:18:21	300.00	42131.86	3	0.0148621	0.000366213	1.41
17:18:26	300.00	42281.69	3	0.0148621	0.000366213	1.41
17:18:31	300.00	42434.77	3	0.0148621	0.000366213	1.41
17:18:36	300.00	42584.68	3	0.0148621	0.000366213	1.41
17:18:41	300.00	42737.82	3	0.0148621	0.000366213	1.41
17:18:46	300.00	42887.75	3	0.0148621	0.000366213	1.41
17:18:51	300.00	43040.72	3	0.0148621	0.000366213	1.41
17:18:56	300.00	43190.74	3	0.0148621	0.000366213	1.41
17:19:01	300.00	43343.59	3	0.0148621	0.000366213	1.41
17:19:06	300.00	43493.48	3	0.0148621	0.000366213	1.41
17:19:11	300.00	43643.63	3	0.0148621	0.000366213	1.41
17:19:16	300.00	43796.66	3	0.0148621	0.000366213	1.41
17:19:21	300.00	43946.43	3	0.0148621	0.000366213	1.41
17:19:26	300.00	44099.49	3	0.0148621	0.000366213	1.41
17:19:31	300.00	44249.78	3	0.0148621	0.000366213	1.41
17:19:37	300.00	44402.81	3	0.0148621	0.000366213	1.41
17:19:42	300.00	44552.68	3	0.0148621	0.000366213	1.41
17:19:47	300.00	44702.74	3	0.0148621	0.000366213	1.41
17:19:52	300.00	44855.68	3	0.0148621	0.000366213	1.41
17:19:57	300.00	45008.73	3	0.0148621	0.000366213	1.41
17:20:02	300.00	45158.61	3	0.0148621	0.000366213	1.41
17:20:07	300.00	45308.71	3	0.0148621	0.000366213	1.41
17:20:12	300.00	45461.61	3	0.0148621	0.000366213	1.41
17:20:17	300.00	45611.53	3	0.0148621	0.000366213	1.41
17:20:22	300.00	45764.66	3	0.0148621	0.000366213	1.41
17:20:27	300.00	45914.58	3	0.0148621	0.000366213	1.41
17:20:32	300.00	46067.64	3	0.0148621	0.000366213	1.41
17:20:37	300.00	46217.57	3	0.0148926	0.000366213	1.41
17:20:42	300.00	46367.44	3	0.0148621	0.000366213	1.41
17:20:47	300.00	46520.41	3	0.0148621	0.000366213	1.41
17:20:52	300.00	46670.39	3	0.0148926	0.000366213	1.41
17:20:57	300.00	46820.33	3	0.0148926	0.000366213	1.41
17:21:02	300.00	46973.38	3	0.0148926	0.000366213	1.41
17:21:07	300.00	47123.28	3	0.0148926	0.000366213	1.41
17:21:12	300.00	47276.40	3	0.0148926	0.000366213	1.41
17:21:17	300.00	47426.33	3	0.0148926	0.000366213	1.41
17:21:22	300.00	47579.35	3	0.0148926	0.000366213	1.41
17:21:27	300.00	47729.54	3	0.0148926	0.000366213	1.41
17:21:33	300.00	47879.41	3	0.0148926	0.000366213	1.41
17:21:38	300.00	48032.32	3	0.0148926	0.000366213	1.41
17:21:43	300.00	48182.25	3	0.0148926	0.000366213	1.41
17:21:48	300.00	48335.34	3	0.0148926	0.000366213	1.41
17:21:53	300.00	48485.27	3	0.0148926	0.000366213	1.41
17:21:58	300.00	48638.34	3	0.0148926	0.000366213	1.41
17:22:03	300.00	48788.16	3	0.0148926	0.000366213	1.41
17:22:08	300.00	48941.12	3	0.0148926	0.000366213	1.41
17:22:13	300.00	49091.23	3	0.0148926	0.000366213	1.41
17:22:18	300.00	49244.07	3	0.0148926	0.000366213	1.41
17:22:23	300.00	49394.04	3	0.0148926	0.000366213	1.41
17:22:28	300.00	49547.00	3	0.0148926	0.000366213	1.41
17:22:33	300.00	49699.86	3	0.0148926	0.000366213	1.41
17:22:38	300.00	49850.07	3	0.0148926	0.000366213	1.41
17:22:43	300.00	50002.99	3	0.0148926	0.000366213	1.41
17:22:48	300.00	50153.26	3	0.0148926	0.000366213	1.41
17:22:53	300.00	50303.36	3	0.0148926	0.000366213	1.41
17:22:58	300.00	50456.30	3	0.0148926	0.000366213	1.41
17:23:03	300.00	50606.36	3	0.0148926	0.000366213	1.41
17:23:08	300.00	50759.29	3	0.0148926	0.000366213	1.41
17:23:13	300.00	50909.18	3	0.0148926	0.000366213	1.41
17:23:19	300.00	51062.20	3	0.0148926	0.000366213	1.41
17:23:24	300.00	51212.09	3	0.0148926	0.000366213	1.41
17:23:29	300.00	51365.14	3	0.0148926	0.000366213	1.41
17:23:34	300.00	51515.17	3	0.0148926	0.000366213	1.41
17:23:39	300.00	51665.01	3	0.0148926	0.000366213	1.41
17:23:44	300.00	51818.01	3	0.0148926	0.000366213	1.41
17:23:49	300.00	51968.24	3	0.0148926	0.000366213	1.41
17:23:54	300.00	52121.09	3	0.0148926	0.000366213	1.41
17:23:59	300.00	52271.05	3	0.0148926	0.000366213	1.41
17:24:04	300.00	52423.97	3	0.0148926	0.000366213	1.41
17:24:09	300.00	52573.90	3	0.0148926	0.000366213	1.41
17:24:14	300.00	52726.84	3	0.0148926	0.000366213	1.41
17:24:19	300.00	52876.85	3	0.0148926	0.000366213	1.41
17:24:24	300.00	53030.00	3	0.0148926	0.000366213	1.41
17:24:29	300.00	53180.17	3	0.0148926	0.000366213	1.41
17:24:34	300.00	53330.12	3	0.0148926	0.000366213	1.41
17:24:39	300.00	53480.22	3	0.0148926	0.000366213	1.41
17:24:44	300.00	53633.07	3	0.0148926	0.000366213	1.41
17:24:49	300.00	53783.14	3	0.0148926	0.000366213	1.41
17:24:54	300.00	53936.05	3	0.0148926	0.000366213	1.41
17:24:59	300.00	54086.04	3	0.0148926	0.000366213	1.41
17:25:04	300.00	54238.93	3	0.0148926	0.000366213	1.41
17:25:09	300.00	54388.98	3	0.0148926	0.000366213	1.41
17:25:15	300.00	54541.98	3	0.0148926	0.000366213	1.41
17:25:20	300.00	54692.04	3	0.0148926	0.000366213	1.41
17:25:25	300.00	54844.93	3	0.0148926	0.000366213	1.41
17:25:30	300.00	54994.97	3	0.0148926	0.000366213	1.41
17:25:35	300.00	55147.92	3	0.0148926	0.000366213	1.41
17:25:40	300.00	55297.95	3	0.0148926	0.000366213	1.41
17:25:45	300.00	55447.89	3	0.0148926	0.000366213	1.41
17:25:50	300.00	55600.83	3	0.0148926	0.000366213	1.41
17:25:55	300.00	55753.77	3	0.0148926	0.000366213	1.41
17:26:00	300.00	55903.65	3	0.0148926	0.000366213	1.41
17:26:05	300.00	56054.14	3	0.0148926	0.000366213	1.41
17:26:10	300.00	56207.14	3	0.0148926	0.000366213	1.41
17:26:15	300.00	56357.02	3	0.0148926	0.000366213	1.41
17:26:20	300.00	56509.97	3	0.0148926	0.000366213	1.41
17:26:25	300.00	56659.91	3	0.0148926	0.000366213	1.41
17:26:30	300.00	56812.86	3	0.0148926	0.000366213	1.41
17:26:35	300.00	56962.82	3	0.0148926	0.000366213	1.41
17:26:40	300.00	57112.90	3	0.0148926	0.000366213	1.41
17:26:45	300.00	57265.84	3	0.0148926	0.000366213	1.41
17:26:50	300.00	57415.84	3	0.0148926	0.000366213	1.41
17:26:55	300.00	57568.95	3	0.0148926	0.000366213	1.41
17:27:00	300.00	57718.84	3	0.0148926	0.000366213	1.41
17:27:05	300.00	57871.78	3	0.0148926	0.000366213	1.41
17:27:11	300.00	58021.79	3	0.0148926	0.000366213	1.41
17:27:16	300.00	58171.81	3	0.0148926	0.000366213	1.41
17:27:21	300.00	58324.67	3	0.0148926	0.000366213	1.41
17:27:26	300.00	58474.68	3	0.0148926	0.000366213	1.41
17:27:31	300.00	58627.72	3	0.0148926	0.000366213	1.41
17:27:36	300.00	58777.59	3	0.0148926	0.000366213	1.41
17:27:41	300.00	58930.57	3	0.0148926	0.000366213	1.41
17:27:46	300.00	59080.61	3	0.0148926	0.000366213	1.41
17:27:51	300.00	59230.59	3	0.0148926	0.000366213	1.41
17:27:56	300.00	59383.70	3	0.0148926	0.000366213	1.41
17:28:01	300.00	59536.63	3	0.0148926	0.000366213	1.41
17:28:06	300.00	59686.73	3	0.0148926	0.000366213	1.41
17:28:11	300.00	59836.47	3	0.0148926	0.000366213	1.41
17:28:16	300.00	59989.35	3	0.0148926	0.000366213	1.41
17:28:21	300.00	60139.50	3	0.0148926	0.000366213	1.41
17:28:26	300.00	60292.55	3	0.0148926	0.000366213	1.41
17:28:31	300.00	60442.50	3	0.0148926	0.000366213	1.41
17:28:36	300.00	60595.35	3	0.0148926	0.000366213	1.41
17:28:41	300.00	60745.26	3	0.0148926	0.000366213	1.41
17:28:46	300.00	60895.35	3	0.0148926	0.000366213	1.41
17:28:51	300.00	61048.31	3	0.0148926	0.000366213	1.41
17:28:56	300.00	61198.16	3	0.0148926	0.000366213	1.41
17:29:01	300.00	61351.18	3	0.0148926	0.000366213	1.41
17:29:07	300.00	61501.25	3	0.0148926	0.000366213	1.41
17:29:12	300.00	61654.25	3	0.0148926	0.000366213	1.41
17:29:17	300.00	61804.17	3	0.0148926	0.000366213	1.41
17:29:22	300.00	61954.55	3	0.0148926	0.000366213	1.41
17:29:27	300.00	62107.45	3	0.0148926	0.000366213	1.41
17:29:32	300.00	62257.61	3	0.0148926	0.000366213	1.41
17:29:37	300.00	62410.59	3	0.0148926	0.000366213	1.41
17:29:42	300.00	62560.49	3	0.0148926	0.000366213	1.41
17:29:47	300.00	62713.31	3	0.0148926	0.000366213	1.41
17:29:52	300.00	62863.43	3	0.0148926	0.000366213	1.41
17:29:57	300.00	63013.25	3	0.0148926	0.000366213	1.41
17:30:02	300.00	63166.26	3	0.0148926	0.000366213	1.41
17:30:07	300.00	63316.42	3	0.0148926	0.000366213	1.41
17:30:12	300.00	63469.28	3	0.0148926	0.000366213	1.41
17:30:17	300.00	63619.13	3	0.0148926	0.000366213	1.41
17:30:22	300.00	63769.40	3	0.0148926	0.000366213	1.41
17:30:27	300.00	63922.35	3	0.0148926	0.000366213	1.41
17:30:32	300.00	64072.24	3	0.0148926	0.000366213	1.41
17:30:37	300.00	64225.17	3	0.0148926	0.000366213	1.41
17:30:42	300.00	64375.06	3	0.0148926	0.000366213	1.41
17:30:47	300.00	64528.11	3	0.0148926	0.000366213	1.41
17:30:52	300.00	64678.13	3	0.0148926	0.000366213	1.41
17:30:57	300.00	64828.11	3	0.0148926	0.000366213	1.41
17:31:03	300.00	64981.45	3	0.0148926	0.000366213	1.41
17:31:08	300.00	65134.39	3	0.0148926	0.000366213	1.41
17:31:13	300.00	65284.40	3	0.0148926	0.000366213	1.41
17:31:18	300.00	65434.30	3	0.0148926	0.000366213	1.41
17:31:23	300.00	65587.37	3	0.0148926	0.000366213	1.41
17:31:28	300.00	65740.25	3	0.0148926	0.000366213	1.41
17:31:33	300.00	65890.24	3	0.0148926	0.000366213	1.41
17:31:38	300.00	66043.21	3	0.0148926	0.000366213	1.41
17:31:43	300.00	66193.16	3	0.0148926	0.000366213	1.41
17:31:48	300.00	66346.16	3	0.0148926	0.000366213	1.41
17:31:53	300.00	66499.20	3	0.0148926	0.000366213	1.41
17:31:58	300.00	66649.18	3	0.0148926	0.000366213	1.41
17:32:03	300.00	66802.18	3	0.0148926	0.000366213	1.41
17:32:08	300.00	66952.08	3	0.0148926	0.000366213	1.41
17:32:13	300.00	67104.98	3	0.0148926	0.000366213	1.41
17:32:18	300.00	67255.07	3	0.0148926	0.000366213	1.41
17:32:23	300.00	67408.03	3	0.0148926	0.000366213	1.41
17:32:28	300.00	67558.05	3	0.0148926	0.000366213	1.41
17:32:33	300.00	67710.90	3	0.0148926	0.000366213	1.41
17:32:39	300.00	67861.26	3	0.0148926	0.000366213	1.41
17:32:44	300.00	68011.16	3	0.0148926	0.000366213	1.41
17:32:49	300.00	68164.27	3	0.0148926	0.000366213	1.41
17:32:54	300.00	68317.23	3	0.0148926	0.000366213	1.41
17:32:59	300.00	68467.14	3	0.0148926	0.000366213	1.41
17:33:04	300.00	68620.12	3	0.0148926	0.000366213	1.41
17:33:09	300.00	68770.06	3	0.0148926	0.000366213	1.41
17:33:14	300.00	68920.11	3	0.0148926	0.000366213	1.41
17:33:19	300.00	69070.05	3	0.0148926	0.000366213	1.41
17:33:24	300.00	69223.09	3	0.0149232	0.000366213	1.404
17:33:29	300.00	69373.13	3	0.0149232	0.000366213	1.404
17:33:34	300.00	69526.05	3	0.0149232	0.000366213	1.404
17:33:39	300.00	69676.06	3	0.0149232	0.000366213	1.404
17:33:44	300.00	69829.00	3	0.0149232	0.000366213	1.404
17:33:49	300.00	69981.95	3	0.0149232	0.000366213	1.404
17:33:54	300.00	70131.96	3	0.0149232	0.000366213	1.404
17:33:59	300.00	70281.91	3	0.0149232	0.000366213	1.404
17:34:04	300.00	70434.79	3	0.0149232	0.000366213	1.404
17:34:09	300.00	70587.80	3	0.0149232	0.000366213	1.404
17:34:14	300.00	70737.73	3	0.0149232	0.000366213	1.404
17:34:19	300.00	70887.91	3	0.0149232	0.000366213	1.404
17:34:24	300.00	71037.83	3	0.0149232	0.000366213	1.404
17:34:30	300.00	71190.92	3	0.0149232	0.000366213	1.404
17:34:35	300.00	71343.95	3	0.0149232	0.000366213	1.404
17:34:40	300.00	71493.95	3	0.0149232	0.000366213	1.404
17:34:45	300.00	71646.76	3	0.0149232	0.000366213	1.404
17:34:50	300.00	71796.66	3	0.0149232	0.000366213	1.404
17:34:55	300.00	71949.82	3	0.0149232	0.000366213	1.404
17:35:00	300.00	72102.75	3	0.0149232	0.000366213	1.404
17:35:05	300.00	72252.64	3	0.0149232	0.000366213	1.404
17:35:10	300.00	72405.55	3	0.0149232	0.000366213	1.404
17:35:15	300.00	72555.66	3	0.0149232	0.000366213	1.404
17:35:20	300.00	72705.77	3	0.0149232	0.000366213	1.404
17:35:25	300.00	72858.73	3	0.0149232	0.000366213	1.404
17:35:30	300.00	73008.48	3	0.0149232	0.000366213	1.404
17:35:35	300.00	73158.57	3	0.0149232	0.000366213	1.404
17:35:40	300.00	73311.52	3	0.0149232	0.000366213	1.404
17:35:45	300.00	73461.57	3	0.0149232	0.000366213	1.404
17:35:50	300.00	73614.56	3	0.0149232	0.000366213	1.404
17:35:55	300.00	73764.91	3	0.0149232	0.000366213	1.404
17:36:00	300.00	73917.87	3	0.0149232	0.000366213	1.404
17:36:05	300.00	74067.86	3	0.0149232	0.000366213	1.404
17:36:10	300.00	74218.01	3	0.0149232	0.000366213	1.404
17:36:16	300.00	74370.89	3	0.0149232	0.000366213	1.404
17:36:21	300.00	74520.70	3	0.0149232	0.000366213	1.404
17:36:26	300.00	74673.70	3	0.0149232	0.000366213	1.404
17:36:31	300.00	74823.83	3	0.0149232	0.000366213	1.404
17:36:36	300.00	74976.87	3	0.0149232	0.000366213	1.404
17:36:41	300.00	75126.79	3	0.0149232	0.000366213	1.404
17:36:46	300.00	75279.73	3	0.0149232	0.000366213	1.404
17:36:51	300.00	75429.67	3	0.0149232	0.000366213	1.404
17:36:56	300.00	75582.67	3	0.0149232	0.000366213	1.404
17:37:01	300.00	75732.73	3	0.0149232	0.000366213	1.404
17:37:06	300.00	75882.77	3	0.0149232	0.000366213	1.404
17:37:11	300.00	76035.55	3	0.0149232	0.000366213	1.404
17:37:16	300.00	76185.55	3	0.0149232	0.000366213	1.404
17:37:21	300.00	76338.65	3	0.0149232	0.000366213	1.404
17:37:26	300.00	76488.48	3	0.0149232	0.000366213	1.404
17:37:31	300.00	76641.54	3	0.0149232	0.000366213	1.404
17:37:36	300.00	76794.90	3	0.0149232	0.000366213	1.404
17:37:41	300.00	76944.94	3	0.0149232	0.000366213	1.404
17:37:46	300.00	77094.91	3	0.0149232	0.000366213	1.404
17:37:51	300.00	77247.80	3	0.0149232	0.000366213	1.404
17:37:56	300.00	77397.80	3	0.0149232	0.000366213	1.404
17:38:01	300.00	77550.76	3	0.0149232	0.000366213	1.404
17:38:06	300.00	77700.73	3	0.0149232	0.000366213	1.404
17:38:12	300.00	77853.71	3	0.0149232	0.000366213	1.404
17:38:17	300.00	78003.76	3	0.0149232	0.000366213	1.404
17:38:22	300.00	78156.73	3	0.0149232	0.000366213	1.404
17:38:27	300.00	78306.73	3	0.0149232	0.000366213	1.404
17:38:32	300.00	78456.66	3	0.0149232	0.000366213	1.404
17:38:37	300.00	78609.77	3	0.0149232	0.000366213	1.404
17:38:42	300.00	78759.62	3	0.0149232	0.000366213	1.404
17:38:47	300.00	78912.57	3	0.0149232	0.000366213	1.404
17:38:52	300.00	79062.55	3	0.0149232	0.000366213	1.404
17:38:57	300.00	79212.55	3	0.0149232	0.000366213	1.404
17:39:02	300.00	79365.62	3	0.0149232	0.000366213	1.404
17:39:07	300.00	79515.58	3	0.0149232	0.000366213	1.404
17:39:12	300.00	79668.88	3	0.0149232	0.000366213	1.404
17:39:17	300.00	79818.77	3	0.0149232	0.000366213	1.404
17:39:22	300.00	79971.83	3	0.0149232	0.000366213	1.404
17:39:27	300.00	80121.74	3	0.0149232	0.000366213	1.404
17:39:32	300.00	80271.71	3	0.0149232	0.000366213	1.404
17:39:37	300.00	80424.67	3	0.0149232	0.000366213	1.404
17:39:42	300.00	80577.70	3	0.0149232	0.000366213	1.404
17:39:47	300.00	80727.73	3	0.0149232	0.000366213	1.404
17:39:52	300.00	80880.62	3	0.0149232	0.000366213	1.404
17:39:57	300.00	81030.55	3	0.0149232	0.000366213	1.404
17:40:03	300.00	81180.66	3	0.0149232	0.000366213	1.404
17:40:08	300.00	81333.66	3	0.0149232	0.000366213	1.404
17:40:13	300.00	81483.62	3	0.0149232	0.000366213	1.404
17:40:18	300.00	81636.66	3	0.0149232	0.000366213	1.404
17:40:23	300.00	81786.52	3	0.0149232	0.000366213	1.404
17:40:28	300.00	81939.56	3	0.0149232	0.000366213	1.404
17:40:33	300.00	82089.42	3	0.0149232	0.000366213	1.404
17:40:38	300.00	82242.45	3	0.0149232	0.000366213	1.404
17:40:43	300.00	82392.41	3	0.0149232	0.000366213	1.404
17:40:48	300.00	82545.42	3	0.0149232	0.000366213	1.404
17:40:53	300.00	82695.52	3	0.0149232	0.000366213	1.404
17:40:58	300.00	82848.48	3	0.0149232	0.000366213	1.404
17:41:03	300.00	82998.45	3	0.0149232	0.000366213	1.404
17:41:08	300.00	83151.48	3	0.0149232	0.000366213	1.404
17:41:13	300.00	83301.48	3	0.0149232	0.000366213	1.404
17:41:18	300.00	83454.34	3	0.0149232	0.000366213	1.404
17:41:23	300.00	83604.23	3	0.0149232	0.000366213	1.404
17:41:28	300.00	83757.37	3	0.0149232	0.000366213	1.404
17:41:33	300.00	83907.34	3	0.0149232	0.000366213	1.404
17:41:38	300.00	84060.21	3	0.0149232	0.000366213	1.404
17:41:43	300.00	84210.24	3	0.0149232	0.000366213	1.404
17:41:49	300.00	84363.34	3	0.0149232	0.000366213	1.404
17:41:54	300.00	84513.23	3	0.0149232	0.000366213	1.404
17:41:59	300.00	84666.25	3	0.0149232	0.000366213	1.404
17:42:04	300.00	84815.96	3	0.0149232	0.000366213	1.404
17:42:09	300.00	84966.09	3	0.0149232	0.000366213	1.404
17:42:14	300.00	85119.12	3	0.0149232	0.000366213	1.404
17:42:19	300.00	85269.12	3	0.0149232	0.000366213	1.404
17:42:24	300.00	85422.08	3	0.0149232	0.000366213	1.404
17:42:29	300.00	85572.38	3	0.0149232	0.000366213	1.404
17:42:34	300.00	85725.30	3	0.0149232	0.000366213	1.404
17:42:39	300.00	85875.36	3	0.0149232	0.000366213	1.404
17:42:44	300.00	86028.44	3	0.0149232	0.000366213	1.404
17:42:49	300.00	86178.45	3	0.0149232	0.000366213	1.404
17:42:54	300.00	86328.22	3	0.0149232	0.000366213	1.404
17:42:59	300.00	86481.18	3	0.0149232	0.000366213	1.404
17:43:04	300.00	86634.24	3	0.0149232	0.000366213	1.404
17:43:09	300.00	86784.33	3	0.0149232	0.000366213	1.404
17:43:14	300.00	86937.23	3	0.0149232	0.000366213	1.404
17:43:19	300.00	87087.09	3	0.0149232	0.000366213	1.404
17:43:24	300.00	87237.16	3	0.0149232	0.000366213	1.404
17:43:29	300.00	87390.22	3	0.0149232	0.000366213	1.404
17:43:34	300.00	87540.11	3	0.0149232	0.000366213	1.404
17:43:40	300.00	87693.16	3	0.0149232	0.000366213	1.404
17:43:45	300.00	87843.03	3	0.0149232	0.000366213	1.404
17:43:50	300.00	87992.99	3	0.0149232	0.000366213	1.404
17:43:55	300.00	88146.05	3	0.0149232	0.000366213	1.404
17:44:00	300.00	88298.96	3	0.0149232	0.000366213	1.404
17:44:05	300.00	88449.04	3	0.0149232	0.000366213	1.404
17:44:10	300.00	88599.37	3	0.0149232	0.000366213	1.404
17:44:15	300.00	88752.27	3	0.0149232	0.000366213	1.404
17:44:20	300.00	88902.24	3	0.0149232	0.000366213	1.404
17:44:25	300.00	89052.23	3	0.0149232	0.000366213	1.404
17:44:30	300.00	89205.18	3	0.0149232	0.000366213	1.404
17:44:35	300.00	89358.13	3	0.0149232	0.000366213	1.404
17:44:40	300.00	89508.09	3	0.0149232	0.000366213	1.404
17:44:45	300.00	89658.20	3	0.0149232	0.000366213	1.404
17:44:50	300.00	89811.08	3	0.0149232	0.000366213	1.404
17:44:55	300.00	89960.90	3	0.0149232	0.000366213	1.404
17:45:00	300.00	90000.33	3	0.0149232	0.000366213	1.404
17:45:05	300.00	90000.40	3	0.0149232	0.000366213	1.404
17:45:10	300.00	90000.40	3	0.0149232	0.000366213	1.404
17:45:15	300.00	90000.40	3	0.0149232	0.000366213	1.404
17:45:20	300.00	90000.40	3	0.0149232	0.000366213	1.404
17:45:25	300.00	90000.38	3	0.0149232	0.000366213	1.404
17:45:30	300.00	90000.38	3	0.0149232	0.000366213	1.404
17:45:36	300.00	90000.38	3	0.0149232	0.000366213	1.404
17:45:41	300.00	90000.38	3	0.0149232	0.000366213	1.404
17:45:46	300.00	90000.10	3	0.0149232	0.000366213	1.404
