Time_.txt	Loop_.txt	Tnom_.txt	T_PPMS_.txt	T_Neck_.txt	T_UNeck_.txt	T_Samp_.txt	H_PPMS_.txt	Pmembrane_.txt	Pchamber_.txt	R_.txt	VdP_.txt	ExRange_.txt	ExPct_.txt
1.085565E+4	0.000000E+0	1.700000E+0	1.700030E+0	1.694840E+0	6.072693E+1	-1.000000E+0	8.598473E+3	-1.000000E+0	2.198692E-1	9.860000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.086586E+4	0.000000E+0	1.700000E+0	1.700100E+0	1.695296E+0	6.039846E+1	-1.000000E+0	8.904714E+3	-1.000000E+0	2.195965E-1	1.379200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.087607E+4	0.000000E+0	1.700000E+0	1.700054E+0	1.695375E+0	6.009399E+1	-1.000000E+0	9.210793E+3	-1.000000E+0	2.194219E-1	1.326400E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.088629E+4	0.000000E+0	1.700000E+0	1.700016E+0	1.695474E+0	5.976432E+1	-1.000000E+0	9.516606E+3	-1.000000E+0	2.192392E-1	9.930000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.089650E+4	0.000000E+0	1.700000E+0	1.699888E+0	1.695598E+0	5.946045E+1	-1.000000E+0	9.822638E+3	-1.000000E+0	2.190349E-1	1.380000E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.090671E+4	0.000000E+0	1.700000E+0	1.699829E+0	1.695862E+0	5.913330E+1	-1.000000E+0	1.012856E+4	-1.000000E+0	2.187584E-1	1.330800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.091692E+4	0.000000E+0	1.700000E+0	1.699935E+0	1.696038E+0	5.882959E+1	-1.000000E+0	1.043459E+4	-1.000000E+0	2.185115E-1	9.940000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.092713E+4	0.000000E+0	1.700000E+0	1.700025E+0	1.696136E+0	5.850228E+1	-1.000000E+0	1.074346E+4	-1.000000E+0	2.182704E-1	1.381200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.093735E+4	0.000000E+0	1.700000E+0	1.700012E+0	1.696329E+0	5.820054E+1	-1.000000E+0	1.104933E+4	-1.000000E+0	2.180617E-1	1.336600E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.094756E+4	0.000000E+0	1.700000E+0	1.700047E+0	1.696643E+0	5.787459E+1	-1.000000E+0	1.135528E+4	-1.000000E+0	2.177888E-1	9.920000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.095777E+4	0.000000E+0	1.700000E+0	1.700064E+0	1.696765E+0	5.757376E+1	-1.000000E+0	1.166123E+4	-1.000000E+0	2.175728E-1	1.380300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.096798E+4	0.000000E+0	1.700000E+0	1.699906E+0	1.696718E+0	5.724855E+1	-1.000000E+0	1.196722E+4	-1.000000E+0	2.173296E-1	1.341200E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.097819E+4	0.000000E+0	1.700000E+0	1.699902E+0	1.696869E+0	5.694991E+1	-1.000000E+0	1.227321E+4	-1.000000E+0	2.169715E-1	9.840000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.098840E+4	0.000000E+0	1.700000E+0	1.699977E+0	1.697025E+0	5.662537E+1	-1.000000E+0	1.257921E+4	-1.000000E+0	2.168554E-1	1.380700E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.099861E+4	0.000000E+0	1.700000E+0	1.700062E+0	1.697345E+0	5.632738E+1	-1.000000E+0	1.288811E+4	-1.000000E+0	2.166493E-1	1.346700E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.100882E+4	0.000000E+0	1.700000E+0	1.700157E+0	1.697496E+0	5.600420E+1	-1.000000E+0	1.319109E+4	-1.000000E+0	2.164675E-1	9.900000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.101903E+4	0.000000E+0	1.700000E+0	1.700018E+0	1.697659E+0	5.570609E+1	-1.000000E+0	1.349993E+4	-1.000000E+0	2.161575E-1	1.382300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.102924E+4	0.000000E+0	1.700000E+0	1.700085E+0	1.697791E+0	5.538330E+1	-1.000000E+0	1.380293E+4	-1.000000E+0	2.158750E-1	1.351500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.103946E+4	0.000000E+0	1.700000E+0	1.700147E+0	1.698055E+0	5.508530E+1	-1.000000E+0	1.411177E+4	-1.000000E+0	2.157384E-1	9.960000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.104967E+4	0.000000E+0	1.700000E+0	1.700000E+0	1.697985E+0	5.476147E+1	-1.000000E+0	1.441779E+4	-1.000000E+0	2.152952E-1	1.382100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.105988E+4	0.000000E+0	1.700000E+0	1.699950E+0	1.698222E+0	5.446434E+1	-1.000000E+0	1.472374E+4	-1.000000E+0	2.152245E-1	1.357500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.107009E+4	0.000000E+0	1.700000E+0	1.700023E+0	1.698162E+0	5.414222E+1	-1.000000E+0	1.503001E+4	-1.000000E+0	2.149954E-1	9.970000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.108030E+4	0.000000E+0	1.700000E+0	1.700009E+0	1.698378E+0	5.384546E+1	-1.000000E+0	1.533616E+4	-1.000000E+0	2.148750E-1	1.383100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.109052E+4	0.000000E+0	1.700000E+0	1.700018E+0	1.698540E+0	5.352394E+1	-1.000000E+0	1.564490E+4	-1.000000E+0	2.145848E-1	1.362800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.110073E+4	0.000000E+0	1.700000E+0	1.700070E+0	1.698618E+0	5.322649E+1	-1.000000E+0	1.595083E+4	-1.000000E+0	2.143323E-1	9.900000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.111094E+4	0.000000E+0	1.700000E+0	1.700038E+0	1.698654E+0	5.290678E+1	-1.000000E+0	1.625692E+4	-1.000000E+0	2.141675E-1	1.382700E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.112114E+4	0.000000E+0	1.700000E+0	1.700035E+0	1.698827E+0	5.261215E+1	-1.000000E+0	1.655981E+4	-1.000000E+0	2.138820E-1	1.367500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.113135E+4	0.000000E+0	1.700000E+0	1.700174E+0	1.698984E+0	5.229638E+1	-1.000000E+0	1.686875E+4	-1.000000E+0	2.136744E-1	9.900000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.114157E+4	0.000000E+0	1.700000E+0	1.700064E+0	1.699094E+0	5.200126E+1	-1.000000E+0	1.717465E+4	-1.000000E+0	2.134653E-1	1.383700E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.115178E+4	0.000000E+0	1.700000E+0	1.699936E+0	1.698989E+0	5.168425E+1	-1.000000E+0	1.748069E+4	-1.000000E+0	2.131857E-1	1.373600E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.116199E+4	0.000000E+0	1.700000E+0	1.700105E+0	1.699403E+0	5.139087E+1	-1.000000E+0	1.778687E+4	-1.000000E+0	2.130426E-1	9.850000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.117220E+4	0.000000E+0	1.700000E+0	1.699957E+0	1.699367E+0	5.107283E+1	-1.000000E+0	1.809588E+4	-1.000000E+0	2.128230E-1	1.384600E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.118241E+4	0.000000E+0	1.700000E+0	1.700080E+0	1.699547E+0	5.077898E+1	-1.000000E+0	1.839887E+4	-1.000000E+0	2.126054E-1	1.378500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.119263E+4	0.000000E+0	1.700000E+0	1.700100E+0	1.699743E+0	5.046214E+1	-1.000000E+0	1.870770E+4	-1.000000E+0	2.123543E-1	9.850000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.120284E+4	0.000000E+0	1.700000E+0	1.699951E+0	1.699725E+0	5.016913E+1	-1.000000E+0	1.901373E+4	-1.000000E+0	2.121708E-1	1.386100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.121305E+4	0.000000E+0	1.700000E+0	1.700103E+0	1.700054E+0	4.985101E+1	-1.000000E+0	1.931967E+4	-1.000000E+0	2.119422E-1	1.383500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.122326E+4	0.000000E+0	1.700000E+0	1.700175E+0	1.700156E+0	4.953793E+1	-1.000000E+0	1.962564E+4	-1.000000E+0	2.116466E-1	9.960000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.123348E+4	0.000000E+0	1.700000E+0	1.700050E+0	1.700153E+0	4.923764E+1	-1.000000E+0	1.993160E+4	-1.000000E+0	2.114795E-1	1.385700E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.124369E+4	0.000000E+0	1.700000E+0	1.700007E+0	1.700361E+0	4.892962E+1	-1.000000E+0	2.023745E+4	-1.000000E+0	2.113589E-1	1.389600E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.125390E+4	0.000000E+0	1.700000E+0	1.700028E+0	1.700550E+0	4.863147E+1	-1.000000E+0	2.054638E+4	-1.000000E+0	2.110455E-1	9.910000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.126411E+4	0.000000E+0	1.700000E+0	1.699992E+0	1.700531E+0	4.832412E+1	-1.000000E+0	2.085269E+4	-1.000000E+0	2.108929E-1	1.387100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.127432E+4	0.000000E+0	1.700000E+0	1.700117E+0	1.700807E+0	4.802843E+1	-1.000000E+0	2.115875E+4	-1.000000E+0	2.108532E-1	1.394600E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.128452E+4	0.000000E+0	1.700000E+0	1.699929E+0	1.700910E+0	4.772422E+1	-1.000000E+0	2.146454E+4	-1.000000E+0	2.106047E-1	9.960000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.129475E+4	0.000000E+0	1.700000E+0	1.700002E+0	1.700976E+0	4.743068E+1	-1.000000E+0	2.177053E+4	-1.000000E+0	2.103831E-1	1.387800E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.130496E+4	0.000000E+0	1.700000E+0	1.700002E+0	1.701162E+0	4.712674E+1	-1.000000E+0	2.207637E+4	-1.000000E+0	2.101365E-1	1.400100E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.131517E+4	0.000000E+0	1.700000E+0	1.700109E+0	1.701406E+0	4.683643E+1	-1.000000E+0	2.238247E+4	-1.000000E+0	2.099604E-1	9.960000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.132538E+4	0.000000E+0	1.700000E+0	1.699938E+0	1.701426E+0	4.653671E+1	-1.000000E+0	2.268840E+4	-1.000000E+0	2.098333E-1	1.388900E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.133559E+4	0.000000E+0	1.700000E+0	1.700050E+0	1.701667E+0	4.624823E+1	-1.000000E+0	2.299737E+4	-1.000000E+0	2.095293E-1	1.405700E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.134581E+4	0.000000E+0	1.700000E+0	1.699975E+0	1.701807E+0	4.595004E+1	-1.000000E+0	2.330331E+4	-1.000000E+0	2.094926E-1	1.000000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.135601E+4	0.000000E+0	1.700000E+0	1.700002E+0	1.701893E+0	4.566232E+1	-1.000000E+0	2.360917E+4	-1.000000E+0	2.091895E-1	1.389300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.136623E+4	0.000000E+0	1.700000E+0	1.699986E+0	1.702009E+0	4.536445E+1	-1.000000E+0	2.391515E+4	-1.000000E+0	2.090894E-1	1.412000E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.137643E+4	0.000000E+0	1.700000E+0	1.699986E+0	1.702252E+0	4.507876E+1	-1.000000E+0	2.422122E+4	-1.000000E+0	2.088193E-1	1.004000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.138664E+4	0.000000E+0	1.700000E+0	1.700045E+0	1.702528E+0	4.478352E+1	-1.000000E+0	2.452703E+4	-1.000000E+0	2.086424E-1	1.391100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.139686E+4	0.000000E+0	1.700000E+0	1.700078E+0	1.702567E+0	4.449928E+1	-1.000000E+0	2.483311E+4	-1.000000E+0	2.084010E-1	1.417500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.140707E+4	0.000000E+0	1.700000E+0	1.700015E+0	1.702622E+0	4.420690E+1	-1.000000E+0	2.513887E+4	-1.000000E+0	2.082908E-1	9.920000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.141728E+4	0.000000E+0	1.700000E+0	1.699989E+0	1.702742E+0	4.392482E+1	-1.000000E+0	2.544496E+4	-1.000000E+0	2.080997E-1	1.391700E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.142749E+4	0.000000E+0	1.700000E+0	1.700070E+0	1.703067E+0	4.363427E+1	-1.000000E+0	2.575104E+4	-1.000000E+0	2.079715E-1	1.423800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.143770E+4	0.000000E+0	1.700000E+0	1.700055E+0	1.703227E+0	4.335426E+1	-1.000000E+0	2.605671E+4	-1.000000E+0	2.078265E-1	9.980000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.144792E+4	0.000000E+0	1.700000E+0	1.700171E+0	1.703434E+0	4.306446E+1	-1.000000E+0	2.636591E+4	-1.000000E+0	2.075632E-1	1.392700E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.145813E+4	0.000000E+0	1.700000E+0	1.699972E+0	1.703393E+0	4.278519E+1	-1.000000E+0	2.667212E+4	-1.000000E+0	2.074441E-1	1.429200E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.146834E+4	0.000000E+0	1.700000E+0	1.699899E+0	1.703561E+0	4.249691E+1	-1.000000E+0	2.697818E+4	-1.000000E+0	2.072078E-1	1.000000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.147855E+4	0.000000E+0	1.700000E+0	1.700072E+0	1.703835E+0	4.221873E+1	-1.000000E+0	2.728411E+4	-1.000000E+0	2.071332E-1	1.393700E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.148876E+4	0.000000E+0	1.700000E+0	1.700075E+0	1.703927E+0	4.193110E+1	-1.000000E+0	2.758996E+4	-1.000000E+0	2.069643E-1	1.434600E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.149898E+4	0.000000E+0	1.700000E+0	1.700032E+0	1.703997E+0	4.165401E+1	-1.000000E+0	2.789596E+4	-1.000000E+0	2.067436E-1	9.890000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.150918E+4	0.000000E+0	1.700000E+0	1.699976E+0	1.704145E+0	4.136848E+1	-1.000000E+0	2.820195E+4	-1.000000E+0	2.065047E-1	1.394200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.151939E+4	0.000000E+0	1.700000E+0	1.700070E+0	1.704430E+0	4.109414E+1	-1.000000E+0	2.851095E+4	-1.000000E+0	2.064171E-1	1.441100E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.152960E+4	0.000000E+0	1.700000E+0	1.699968E+0	1.704483E+0	4.081103E+1	-1.000000E+0	2.881691E+4	-1.000000E+0	2.062696E-1	9.990000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.153982E+4	0.000000E+0	1.700000E+0	1.700112E+0	1.704704E+0	4.053933E+1	-1.000000E+0	2.912274E+4	-1.000000E+0	2.061087E-1	1.396200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.155003E+4	0.000000E+0	1.700000E+0	1.699950E+0	1.704782E+0	4.025810E+1	-1.000000E+0	2.942868E+4	-1.000000E+0	2.060432E-1	1.446800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.156024E+4	0.000000E+0	1.700000E+0	1.699947E+0	1.704906E+0	3.998685E+1	-1.000000E+0	2.973509E+4	-1.000000E+0	2.057621E-1	1.003000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.157045E+4	0.000000E+0	1.700000E+0	1.700063E+0	1.705234E+0	3.970218E+1	-1.000000E+0	3.004103E+4	-1.000000E+0	2.055760E-1	1.398100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.158066E+4	0.000000E+0	1.700000E+0	1.700086E+0	1.705373E+0	3.942907E+1	-1.000000E+0	3.034702E+4	-1.000000E+0	2.055424E-1	1.453300E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.159087E+4	0.000000E+0	1.700000E+0	1.699981E+0	1.705456E+0	3.914933E+1	-1.000000E+0	3.065296E+4	-1.000000E+0	2.053238E-1	9.980000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.160109E+4	0.000000E+0	1.700000E+0	1.700086E+0	1.705754E+0	3.888042E+1	-1.000000E+0	3.096193E+4	-1.000000E+0	2.051178E-1	1.399200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.161130E+4	0.000000E+0	1.700000E+0	1.699962E+0	1.705832E+0	3.860407E+1	-1.000000E+0	3.126786E+4	-1.000000E+0	2.049509E-1	1.459200E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.162151E+4	0.000000E+0	1.700000E+0	1.700012E+0	1.705901E+0	3.833597E+1	-1.000000E+0	3.157393E+4	-1.000000E+0	2.048164E-1	9.990000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.163172E+4	0.000000E+0	1.700000E+0	1.700133E+0	1.706275E+0	3.806325E+1	-1.000000E+0	3.187980E+4	-1.000000E+0	2.046653E-1	1.399400E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.164193E+4	0.000000E+0	1.700000E+0	1.699953E+0	1.706166E+0	3.779955E+1	-1.000000E+0	3.218574E+4	-1.000000E+0	2.046523E-1	1.465100E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.165214E+4	0.000000E+0	1.700000E+0	1.700067E+0	1.706488E+0	3.752937E+1	-1.000000E+0	3.249168E+4	-1.000000E+0	2.044117E-1	9.980000E-1	1.000000E+0	2.000000E+0	1.000000E+2
1.166235E+4	0.000000E+0	1.700000E+0	1.699985E+0	1.706635E+0	3.726869E+1	-1.000000E+0	3.279804E+4	-1.000000E+0	2.042557E-1	1.402000E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.167256E+4	0.000000E+0	1.700000E+0	1.700001E+0	1.706680E+0	3.700027E+1	-1.000000E+0	3.310689E+4	-1.000000E+0	2.040632E-1	1.471700E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.168278E+4	0.000000E+0	1.700000E+0	1.699988E+0	1.706809E+0	3.674300E+1	-1.000000E+0	3.341298E+4	-1.000000E+0	2.038785E-1	1.005000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.169299E+4	0.000000E+0	1.700000E+0	1.699942E+0	1.706849E+0	3.647916E+1	-1.000000E+0	3.371885E+4	-1.000000E+0	2.037971E-1	1.402300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.170320E+4	0.000000E+0	1.700000E+0	1.699982E+0	1.707156E+0	3.622831E+1	-1.000000E+0	3.402492E+4	-1.000000E+0	2.036573E-1	1.477700E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.171341E+4	0.000000E+0	1.700000E+0	1.699998E+0	1.707301E+0	3.596672E+1	-1.000000E+0	3.433090E+4	-1.000000E+0	2.035131E-1	1.003000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.172362E+4	0.000000E+0	1.700000E+0	1.699939E+0	1.707345E+0	3.571560E+1	-1.000000E+0	3.463680E+4	-1.000000E+0	2.034028E-1	1.403800E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.173383E+4	0.000000E+0	1.700000E+0	1.700032E+0	1.707649E+0	3.545739E+1	-1.000000E+0	3.494270E+4	-1.000000E+0	2.032132E-1	1.483800E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.174404E+4	0.000000E+0	1.700000E+0	1.700024E+0	1.707824E+0	3.520862E+1	-1.000000E+0	3.524874E+4	-1.000000E+0	2.031768E-1	1.017000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.175426E+4	0.000000E+0	1.700000E+0	1.700024E+0	1.707935E+0	3.495199E+1	-1.000000E+0	3.555475E+4	-1.000000E+0	2.029462E-1	1.405200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.176447E+4	0.000000E+0	1.700000E+0	1.700012E+0	1.708075E+0	3.470538E+1	-1.000000E+0	3.586368E+4	-1.000000E+0	2.027514E-1	1.491100E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.177468E+4	0.000000E+0	1.700000E+0	1.700074E+0	1.708277E+0	3.445218E+1	-1.000000E+0	3.616971E+4	-1.000000E+0	2.027269E-1	1.004000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.178489E+4	0.000000E+0	1.700000E+0	1.700011E+0	1.708376E+0	3.420797E+1	-1.000000E+0	3.647559E+4	-1.000000E+0	2.025606E-1	1.406400E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.179509E+4	0.000000E+0	1.700000E+0	1.700053E+0	1.708539E+0	3.395174E+1	-1.000000E+0	3.678169E+4	-1.000000E+0	2.024273E-1	1.496300E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.180532E+4	0.000000E+0	1.700000E+0	1.699953E+0	1.708679E+0	3.371620E+1	-1.000000E+0	3.708741E+4	-1.000000E+0	2.022351E-1	1.000000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.181553E+4	0.000000E+0	1.700000E+0	1.700094E+0	1.708872E+0	3.346239E+1	-1.000000E+0	3.739348E+4	-1.000000E+0	2.020842E-1	1.408100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.182573E+4	0.000000E+0	1.700000E+0	1.699937E+0	1.708840E+0	3.322981E+1	-1.000000E+0	3.769920E+4	-1.000000E+0	2.019320E-1	1.502500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.183594E+4	0.000000E+0	1.700000E+0	1.699970E+0	1.709057E+0	3.297953E+1	-1.000000E+0	3.800524E+4	-1.000000E+0	2.017900E-1	1.014000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.184615E+4	0.000000E+0	1.700000E+0	1.699996E+0	1.709263E+0	3.274911E+1	-1.000000E+0	3.831129E+4	-1.000000E+0	2.016376E-1	1.409300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.185637E+4	0.000000E+0	1.700000E+0	1.700098E+0	1.709450E+0	3.250043E+1	-1.000000E+0	3.861763E+4	-1.000000E+0	2.015260E-1	1.509500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.186658E+4	0.000000E+0	1.700000E+0	1.700017E+0	1.709500E+0	3.227314E+1	-1.000000E+0	3.892667E+4	-1.000000E+0	2.014727E-1	1.007000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.187679E+4	0.000000E+0	1.700000E+0	1.699926E+0	1.709593E+0	3.202911E+1	-1.000000E+0	3.923241E+4	-1.000000E+0	2.012899E-1	1.412100E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.188700E+4	0.000000E+0	1.700000E+0	1.700123E+0	1.709955E+0	3.180674E+1	-1.000000E+0	3.953839E+4	-1.000000E+0	2.011370E-1	1.515500E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.189721E+4	0.000000E+0	1.700000E+0	1.699991E+0	1.709926E+0	3.156882E+1	-1.000000E+0	3.984439E+4	-1.000000E+0	2.011046E-1	1.011000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.190743E+4	0.000000E+0	1.700000E+0	1.700054E+0	1.710197E+0	3.134178E+1	-1.000000E+0	4.015036E+4	-1.000000E+0	2.008985E-1	1.413000E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.191764E+4	0.000000E+0	1.700000E+0	1.700105E+0	1.710222E+0	3.109998E+1	-1.000000E+0	4.045922E+4	-1.000000E+0	2.008477E-1	1.521900E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.192785E+4	0.000000E+0	1.700000E+0	1.700144E+0	1.710496E+0	3.088019E+1	-1.000000E+0	4.076511E+4	-1.000000E+0	2.006525E-1	1.008000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.193806E+4	0.000000E+0	1.700000E+0	1.699956E+0	1.710533E+0	3.064116E+1	-1.000000E+0	4.107118E+4	-1.000000E+0	2.005164E-1	1.415200E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.194827E+4	0.000000E+0	1.700000E+0	1.699977E+0	1.710621E+0	3.042156E+1	-1.000000E+0	4.137746E+4	-1.000000E+0	2.004464E-1	1.530000E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.195849E+4	0.000000E+0	1.700000E+0	1.700052E+0	1.710806E+0	3.018593E+1	-1.000000E+0	4.168355E+4	-1.000000E+0	2.003692E-1	1.017000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.196870E+4	0.000000E+0	1.700000E+0	1.699976E+0	1.710881E+0	2.996955E+1	-1.000000E+0	4.198939E+4	-1.000000E+0	2.001262E-1	1.416300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.197890E+4	0.000000E+0	1.700000E+0	1.699970E+0	1.711010E+0	2.973485E+1	-1.000000E+0	4.229519E+4	-1.000000E+0	2.000621E-1	1.535900E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.198911E+4	0.000000E+0	1.700000E+0	1.700063E+0	1.711259E+0	2.952025E+1	-1.000000E+0	4.260127E+4	-1.000000E+0	1.999280E-1	1.017000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.199932E+4	0.000000E+0	1.700000E+0	1.700018E+0	1.711427E+0	2.928928E+1	-1.000000E+0	4.290732E+4	-1.000000E+0	1.998077E-1	1.418000E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.200954E+4	0.000000E+0	1.700000E+0	1.699933E+0	1.711379E+0	2.907687E+1	-1.000000E+0	4.321316E+4	-1.000000E+0	1.996503E-1	1.542900E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.201975E+4	0.000000E+0	1.700000E+0	1.700141E+0	1.711755E+0	2.884912E+1	-1.000000E+0	4.352208E+4	-1.000000E+0	1.995428E-1	1.012000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.202996E+4	0.000000E+0	1.700000E+0	1.699975E+0	1.711636E+0	2.864086E+1	-1.000000E+0	4.382810E+4	-1.000000E+0	1.994495E-1	1.419900E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.204017E+4	0.000000E+0	1.700000E+0	1.699998E+0	1.711891E+0	2.841731E+1	-1.000000E+0	4.413403E+4	-1.000000E+0	1.991986E-1	1.550000E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.205038E+4	0.000000E+0	1.700000E+0	1.700013E+0	1.711988E+0	2.821408E+1	-1.000000E+0	4.444037E+4	-1.000000E+0	1.991913E-1	1.022000E+0	1.000000E+0	2.000000E+0	1.000000E+2
1.206060E+4	0.000000E+0	1.700000E+0	1.699959E+0	1.712047E+0	2.799490E+1	-1.000000E+0	4.474625E+4	-1.000000E+0	1.989851E-1	1.421300E+1	2.000000E+0	2.000000E+0	1.000000E+2
1.207081E+4	0.000000E+0	1.700000E+0	1.700041E+0	1.712353E+0	2.779622E+1	-1.000000E+0	4.505221E+4	-1.000000E+0	1.989592E-1	1.556300E+1	3.000000E+0	2.000000E+0	1.000000E+2
1.208102E+4	0.000000E+0	1.700000E+0	1.700044E+0	1.712454E+0	2.758175E+1	-1.000000E+0	4.536111E+4	-1.000000E+0	1.987843E-1	1.015000E+0	1.000000E+0	2.000000E+0	1.000000E+2
